id,degree,blk,testatus
1,4,1,i
2,4,1,s
3,16,1,s
4,7,1,i
5,5,1,s
6,9,1,i
7,8,1,s
8,4,0,s
9,9,0,s
10,10,0,i
11,5,0,s
12,9,0,i
13,8,0,s
14,6,1,i
15,5,0,s
16,1,1,s
17,5,1,i
18,6,0,s
19,9,0,i
20,4,1,s
21,7,1,s
22,3,1,s
23,11,1,i
24,7,0,i
25,4,1,s
26,9,1,i
27,8,0,s
28,10,1,i
29,6,1,s
30,10,1,s
31,11,1,s
32,3,1,s
33,5,1,s
34,5,0,s
35,9,1,s
36,9,0,i
37,6,1,s
38,12,1,i
39,4,1,s
40,4,1,i
41,8,1,i
42,5,0,s
43,2,1,s
44,10,1,s
45,9,0,i
46,5,1,s
47,3,0,s
48,9,0,i
49,5,0,s
50,7,0,s
51,4,0,i
52,6,1,s
53,5,0,s
54,10,0,s
55,2,1,s
56,9,0,i
57,6,0,i
58,5,0,s
59,8,0,s
60,8,0,i
61,8,1,s
62,7,0,i
63,7,0,s
64,12,0,s
65,9,0,i
66,5,1,s
67,7,0,s
68,6,0,s
69,11,1,s
70,4,0,s
71,6,0,s
72,7,0,i
73,7,0,i
74,7,1,s
75,6,1,s
76,4,0,s
77,8,0,s
78,9,1,i
79,2,0,s
80,5,0,s
81,11,0,s
82,8,0,i
83,3,0,s
84,4,1,s
85,3,1,s
86,9,1,i
87,6,0,s
88,9,0,i
89,9,1,i
90,7,1,s
91,6,1,i
92,8,1,i
93,6,0,s
94,8,1,s
95,9,1,s
96,8,1,s
97,7,0,s
98,5,0,i
99,7,1,i
100,7,1,s
101,1,0,s
102,12,0,s
103,8,1,s
104,2,1,s
105,7,0,s
106,11,0,s
107,4,1,s
108,11,1,i
109,6,0,s
110,5,1,s
111,4,1,i
112,9,1,s
113,7,1,s
114,7,1,i
115,5,0,s
116,6,0,i
117,6,1,i
118,9,0,i
119,4,0,s
120,8,0,s
121,5,0,s
122,14,1,i
123,11,1,s
124,5,0,s
125,3,1,s
126,6,1,i
127,4,0,i
128,6,1,s
129,3,0,i
130,2,0,s
131,2,0,s
132,8,1,i
133,4,1,s
134,11,1,i
135,7,0,i
136,9,1,s
137,10,1,s
138,7,1,i
139,3,1,i
140,6,0,s
141,7,1,s
142,7,1,i
143,5,1,s
144,10,1,s
145,6,0,s
146,12,1,s
147,6,0,i
148,11,0,i
149,4,1,s
150,10,0,s
151,8,0,s
