id,degree,blk,testatus
1,6,1,s
2,13,0,s
3,7,0,s
4,9,0,s
5,10,1,i
6,6,0,s
7,7,1,s
8,7,0,s
9,5,1,i
10,7,0,s
11,7,0,s
12,5,0,s
13,6,1,i
14,4,0,i
15,3,1,s
16,6,0,i
17,12,0,s
18,8,1,i
19,11,0,i
20,9,0,s
21,5,0,s
22,4,1,i
23,6,1,i
24,4,1,s
25,5,0,i
26,8,0,s
27,4,1,s
28,3,1,s
29,10,1,i
30,7,1,s
31,3,1,s
32,5,1,s
33,8,1,s
34,7,0,s
35,5,1,s
36,7,1,s
37,5,0,s
38,11,1,i
39,5,0,s
40,6,0,i
41,5,0,s
42,4,1,i
43,11,0,s
44,3,1,s
45,4,1,s
46,11,1,s
47,10,1,s
48,6,1,s
49,6,0,s
50,15,1,i
51,7,0,s
52,5,0,s
53,6,0,s
54,9,0,i
55,6,0,s
56,6,0,s
57,8,1,s
58,4,1,s
59,5,1,i
60,9,0,s
61,4,1,s
62,3,0,s
63,13,0,s
64,8,1,s
65,7,1,s
66,10,1,s
67,8,1,i
68,5,0,s
69,14,0,s
70,5,0,s
71,4,1,s
72,2,1,s
73,8,0,i
74,8,0,s
75,4,1,s
76,7,1,s
77,8,0,i
78,10,1,i
79,9,0,s
80,9,1,i
81,3,1,s
82,4,0,s
83,10,0,s
84,7,0,s
85,4,0,s
86,3,0,i
87,8,0,s
88,6,0,s
89,6,0,s
90,6,1,s
91,4,1,s
92,7,0,s
93,3,0,s
94,6,1,i
95,7,0,s
96,3,1,i
97,5,1,s
98,4,0,i
99,11,0,s
100,2,1,s
101,19,0,s
102,7,1,s
103,10,1,s
104,8,1,i
105,9,1,i
106,4,0,s
107,4,1,i
108,8,0,s
109,7,0,s
110,4,1,s
111,4,1,s
112,7,0,s
113,9,0,s
114,7,1,s
115,7,1,s
116,4,1,s
117,6,0,i
118,5,1,s
119,7,0,s
120,5,0,s
121,9,0,s
122,8,0,s
123,2,0,s
124,9,1,s
125,6,1,s
126,7,0,s
127,8,0,s
128,10,0,s
129,5,0,s
130,5,0,i
131,3,1,s
132,10,0,s
133,5,1,s
134,13,0,i
135,2,0,s
136,8,1,s
137,9,0,s
138,6,1,i
139,4,0,s
140,10,0,s
141,7,0,s
142,2,0,s
143,8,1,s
144,8,0,s
145,4,0,s
146,10,1,s
147,6,0,s
148,4,1,s
149,8,0,s
150,6,1,s
151,13,0,s
152,3,0,s
153,9,0,s
154,6,1,s
155,6,1,s
156,13,0,i
157,6,1,i
158,5,1,s
159,7,0,s
160,6,0,i
161,7,0,s
162,8,0,s
163,7,0,i
164,6,0,s
165,8,1,s
166,2,0,s
167,6,1,i
168,4,1,s
169,7,1,i
170,10,0,s
171,8,0,s
172,2,1,s
173,6,0,i
174,9,1,s
175,6,0,s
176,4,1,s
177,8,1,i
178,7,1,s
179,7,1,s
180,5,0,s
181,7,0,s
182,4,0,i
183,6,0,s
184,6,0,i
185,7,1,s
186,6,1,s
187,9,1,s
188,7,0,s
189,5,0,s
190,9,0,s
191,5,1,s
192,8,1,s
193,7,1,s
194,9,1,s
195,7,0,i
196,5,1,s
197,4,1,s
198,5,0,s
199,5,0,s
200,8,0,i
201,5,0,s
202,10,1,i
203,6,0,i
204,13,1,s
205,8,1,i
206,9,1,s
207,6,0,i
208,2,1,s
209,10,1,i
210,5,1,s
211,4,0,s
212,8,0,s
213,8,1,s
214,9,0,s
215,3,0,s
216,8,0,i
217,7,1,s
218,5,0,s
219,6,0,s
220,9,0,s
221,9,0,s
222,7,0,s
223,7,1,s
224,9,1,i
225,8,0,s
226,5,0,s
227,8,0,s
228,6,0,s
229,8,1,i
230,8,0,s
231,8,1,s
232,7,0,s
233,6,1,s
234,3,1,s
235,5,0,s
236,7,0,s
237,10,0,s
238,12,0,i
239,6,0,i
240,2,1,i
241,12,1,i
242,12,0,s
243,8,0,s
244,5,0,s
245,5,1,i
246,9,0,s
247,4,0,s
248,6,1,i
249,11,1,s
250,11,1,s
251,5,1,i
252,15,1,s
253,13,0,s
254,3,0,s
255,8,0,s
256,3,1,s
257,4,0,s
258,10,0,s
259,9,0,s
260,5,1,s
261,8,0,s
262,4,0,s
263,6,1,s
264,9,0,i
265,6,0,s
266,6,0,s
267,4,1,i
268,5,0,s
269,2,1,s
270,2,0,s
271,4,1,s
272,8,0,s
273,6,0,i
274,6,0,s
275,9,0,s
276,4,1,s
277,4,1,s
278,3,1,s
279,3,1,s
280,8,0,s
281,12,0,s
282,6,1,s
283,5,0,s
284,2,0,s
285,7,1,s
286,7,1,i
287,4,1,s
288,10,1,s
289,5,0,s
290,4,0,s
291,11,1,s
292,4,1,s
293,5,0,i
294,7,1,s
295,9,1,i
296,8,1,s
297,4,0,s
298,5,1,s
299,7,1,s
300,5,0,s
301,8,0,i
302,6,1,s
303,6,1,i
304,6,1,s
305,7,0,s
306,5,1,i
307,8,1,s
308,4,1,s
309,6,1,s
310,2,1,s
311,2,0,s
312,7,1,i
313,6,0,s
314,10,0,s
315,8,1,s
316,8,0,s
317,9,0,s
318,9,1,i
319,5,1,s
320,5,1,s
321,8,0,s
322,6,0,s
323,4,1,i
324,6,1,s
325,8,0,s
326,8,0,s
327,6,1,i
328,10,0,s
329,7,0,s
330,8,0,s
331,4,1,i
332,5,1,s
333,4,1,s
334,8,1,s
335,11,0,s
336,9,0,s
337,8,1,s
338,6,0,s
339,12,0,s
340,7,0,s
341,7,0,s
342,8,1,s
343,6,0,s
344,6,1,i
345,9,0,i
346,6,0,s
347,5,0,s
348,8,1,s
349,14,1,s
350,7,0,i
351,6,0,s
352,3,0,s
353,6,0,s
354,4,0,s
355,13,1,s
356,7,1,s
357,6,1,s
358,7,0,s
359,8,1,s
360,9,0,s
361,9,1,i
362,4,1,s
363,5,0,s
364,5,0,s
365,11,1,i
366,7,0,s
367,6,0,s
368,8,0,i
369,7,0,s
370,7,0,i
371,4,1,i
372,8,0,s
373,4,0,s
374,6,0,s
375,5,1,s
376,4,0,s
377,5,0,i
378,8,1,i
379,10,0,i
380,9,0,s
381,7,0,s
382,4,0,s
383,10,1,s
384,8,1,i
385,8,1,i
386,6,1,i
387,7,1,s
388,8,1,s
389,12,0,s
390,8,0,i
391,3,1,s
392,2,1,s
393,8,1,s
394,6,0,s
395,9,1,s
396,7,0,s
397,3,1,i
398,8,0,s
399,9,0,s
400,2,1,s
401,9,0,i
402,8,0,s
403,12,0,i
404,6,1,s
405,10,0,s
406,7,1,s
407,6,1,s
408,12,0,s
409,7,1,s
410,5,0,s
411,8,1,s
412,9,1,i
413,5,0,s
414,5,1,s
415,3,0,s
416,8,1,s
417,10,0,i
418,5,1,s
419,7,0,s
420,4,1,s
421,10,0,s
422,6,0,i
423,6,1,i
424,9,1,i
