id,degree,blk,testatus
1,3,0,s
2,6,0,i
3,7,1,s
4,4,1,i
5,9,0,s
6,10,1,s
7,9,0,s
8,15,0,i
9,8,1,s
10,4,1,s
11,7,1,s
12,3,0,s
13,7,1,s
14,13,1,s
15,9,0,s
16,3,0,i
17,4,1,s
18,8,1,s
19,3,0,s
20,6,0,s
21,4,1,s
22,6,0,i
23,7,1,s
24,8,1,i
25,5,0,s
26,2,0,i
27,6,1,i
28,4,1,s
29,9,0,s
30,3,0,s
31,8,0,s
32,5,1,i
33,7,1,s
34,7,0,s
35,7,1,i
36,13,0,s
37,14,0,s
38,9,0,s
39,9,1,s
40,6,0,s
41,7,1,s
42,4,1,s
43,8,1,s
44,3,0,i
45,6,0,s
46,4,1,s
47,9,0,i
48,6,0,s
49,3,1,s
50,6,0,i
51,9,1,s
52,3,0,s
53,4,1,s
54,9,0,i
55,8,0,s
56,6,0,i
57,10,1,i
58,5,0,s
59,4,1,s
60,7,0,s
61,9,1,s
62,9,0,s
63,11,0,s
64,6,1,s
65,3,1,i
66,8,0,s
67,8,0,s
68,6,0,i
69,2,0,s
70,5,0,s
71,7,0,s
72,6,0,s
73,3,0,s
74,13,0,s
75,4,0,s
76,10,0,s
77,7,0,s
78,6,1,s
79,3,1,s
80,4,0,i
81,5,0,s
82,4,1,s
83,5,0,s
84,3,1,i
85,6,0,i
86,8,0,i
87,4,0,i
88,9,0,s
89,1,1,s
90,4,0,s
91,4,0,i
92,13,1,s
93,9,0,s
94,6,1,i
95,4,0,i
96,8,0,s
97,5,0,s
98,8,1,s
99,5,1,i
100,5,1,s
101,5,0,s
102,3,1,s
103,3,1,s
104,8,0,i
105,6,0,s
106,4,0,i
107,4,1,s
108,3,0,s
109,3,1,s
110,6,0,s
111,12,1,s
112,8,1,s
113,6,1,i
114,6,0,s
115,4,0,s
116,12,1,i
117,9,0,s
118,7,1,s
119,10,1,s
120,4,0,i
121,4,0,s
122,5,1,s
123,5,1,i
124,6,0,i
125,8,0,s
126,3,0,s
127,2,1,s
128,8,0,s
129,6,1,s
130,9,0,i
131,8,1,i
132,8,0,s
133,6,0,s
134,8,1,i
135,4,0,i
136,9,1,s
137,8,0,s
138,5,0,i
139,4,0,s
140,6,1,s
141,3,1,s
142,5,0,i
143,6,1,s
144,6,0,s
145,5,0,i
146,8,0,s
147,8,1,i
148,5,1,i
149,2,1,i
150,4,1,i
151,3,1,s
152,9,0,s
153,9,1,s
154,8,1,s
155,6,1,i
156,6,1,s
157,6,0,s
158,3,1,s
159,6,0,s
160,3,1,s
161,10,0,s
162,4,1,s
163,5,0,s
164,8,0,s
165,5,1,s
166,4,1,s
167,5,1,s
168,7,1,s
169,2,0,s
170,5,1,i
171,4,0,s
172,12,1,i
173,14,0,s
174,2,1,s
175,8,1,i
176,7,1,s
177,2,1,s
178,5,0,s
179,8,1,s
180,6,0,s
181,4,1,s
182,6,1,s
183,9,1,s
184,4,0,s
185,4,1,s
186,10,1,s
187,6,1,s
188,5,0,s
189,5,0,s
190,7,0,s
191,7,1,s
192,8,1,s
193,4,1,s
194,8,0,s
195,9,0,s
196,1,1,s
197,7,0,s
198,2,1,s
199,8,1,i
200,8,1,i
201,7,1,s
202,8,0,s
203,6,1,i
204,8,1,s
205,3,0,s
206,5,0,s
207,9,0,s
208,7,1,s
209,1,0,i
210,5,0,s
211,4,1,i
212,6,0,i
213,6,0,s
214,6,0,i
215,14,1,s
216,5,0,s
217,6,1,s
218,8,1,s
219,6,0,s
220,4,1,s
221,6,1,s
222,5,1,s
223,4,1,s
224,2,1,s
225,4,0,i
226,5,1,s
227,7,1,s
228,2,0,s
229,10,1,i
230,6,1,s
231,8,0,s
232,8,1,s
233,9,1,s
234,5,1,s
235,4,0,s
236,8,1,i
237,6,1,s
238,11,1,s
239,7,1,s
240,4,0,i
241,11,0,s
242,5,0,s
243,6,0,s
244,5,0,s
245,9,1,i
246,4,0,s
247,9,1,s
248,9,0,i
249,8,1,s
250,4,0,s
251,7,0,s
252,5,1,s
253,6,0,s
254,6,1,i
255,7,0,s
256,3,0,s
257,5,0,s
258,5,1,i
259,6,0,s
260,11,0,s
261,6,0,i
262,9,0,s
263,8,0,s
264,7,0,s
265,5,1,s
266,9,1,i
267,2,1,i
268,5,1,s
269,5,0,i
270,2,0,s
271,6,0,i
272,4,0,i
273,8,0,s
274,5,0,s
275,5,0,s
276,3,1,i
277,4,1,s
278,6,0,s
279,9,0,s
280,9,1,i
281,10,1,i
282,7,0,s
283,7,0,s
284,7,1,s
285,10,0,s
286,3,1,s
287,5,0,i
288,4,1,s
289,7,0,s
290,5,1,s
291,8,0,s
292,3,1,s
293,4,0,i
294,4,0,s
295,9,0,s
296,6,0,s
297,5,1,i
298,7,0,i
299,4,0,s
300,5,0,i
301,7,1,s
302,5,1,s
303,6,1,i
304,8,1,s
305,7,0,s
306,4,1,s
307,9,1,s
308,5,0,s
309,5,0,s
310,10,0,s
311,6,1,i
312,9,0,s
313,7,1,s
314,7,0,s
315,6,1,s
316,4,1,i
317,3,1,s
318,8,0,s
319,12,1,s
320,6,1,i
321,9,1,i
322,1,1,s
323,5,0,i
324,6,1,s
325,5,1,i
326,6,0,s
327,7,1,i
328,4,1,s
329,4,0,i
330,12,1,s
331,4,1,s
332,6,1,s
333,8,0,s
334,4,0,s
335,5,0,s
336,5,0,s
337,7,1,s
338,10,0,s
339,7,0,s
340,7,0,s
341,13,0,s
342,5,1,s
343,6,1,s
344,7,1,s
345,9,1,s
346,7,0,s
347,6,1,i
348,10,1,s
349,6,1,s
350,2,0,s
351,4,1,i
352,6,1,s
353,7,0,s
354,3,0,s
355,7,1,i
356,8,0,s
357,5,1,i
358,2,0,s
359,4,0,s
360,7,1,s
361,7,0,s
362,5,0,s
363,6,0,s
364,6,1,s
365,5,1,s
366,6,1,s
367,7,0,s
368,13,1,s
369,4,1,s
370,6,1,s
371,8,1,s
372,9,1,s
373,8,0,s
374,4,1,i
375,10,0,i
376,6,1,s
377,5,1,s
378,3,0,s
379,6,0,s
380,8,1,s
381,5,0,i
382,5,0,s
383,7,1,i
384,13,1,s
385,5,0,i
386,7,1,s
387,6,0,s
388,6,1,s
389,4,0,s
390,6,0,s
391,7,0,i
392,4,0,i
393,5,1,i
394,7,0,s
395,6,0,i
396,5,1,i
397,6,1,s
398,6,1,s
399,6,1,i
400,2,0,s
401,8,0,s
402,8,1,i
403,1,0,s
404,8,0,s
405,5,1,s
406,8,0,s
407,6,0,s
408,5,1,s
409,4,0,i
410,12,1,s
411,8,1,s
412,7,0,i
413,7,0,i
414,3,0,s
415,9,1,s
416,8,0,i
417,5,0,s
418,6,0,i
419,4,0,s
420,1,0,i
421,7,0,s
422,7,1,i
423,4,0,s
424,8,0,i
425,6,0,s
426,5,0,i
427,7,1,s
428,6,1,s
429,8,0,i
430,10,0,s
431,7,0,s
432,3,1,s
433,4,1,s
434,11,1,s
435,3,1,s
436,6,0,s
437,9,1,i
438,4,0,s
439,4,1,i
440,6,0,s
441,7,1,i
442,6,0,s
443,3,0,s
444,5,1,i
445,1,1,i
446,7,0,i
447,10,0,s
448,5,1,s
449,5,0,i
450,7,1,s
451,5,1,s
452,9,0,i
453,8,1,i
454,2,0,s
455,3,1,s
456,7,1,s
457,2,0,s
458,8,1,i
459,6,1,s
460,8,1,s
461,4,0,s
462,6,0,s
463,13,1,i
464,4,1,s
465,4,1,s
466,4,1,s
467,9,1,i
468,6,0,s
469,8,0,s
470,8,0,s
471,10,1,s
472,4,0,s
473,7,1,i
474,9,1,s
475,8,1,s
476,4,1,i
477,6,1,i
478,3,0,s
479,6,0,s
480,5,0,s
481,9,1,s
482,3,0,s
483,3,0,s
484,3,0,s
485,7,1,s
486,7,0,s
487,6,0,s
488,8,1,s
489,9,0,s
490,9,0,s
491,9,1,i
492,7,1,s
493,7,1,s
494,6,1,i
495,6,0,s
496,11,1,s
497,5,0,s
498,5,1,s
499,8,1,s
500,11,0,s
501,6,0,s
502,2,0,s
503,8,1,s
504,7,1,s
505,5,1,s
506,7,1,s
507,3,0,s
508,6,0,s
509,3,1,i
510,7,1,i
511,8,0,s
512,6,0,s
513,7,0,i
514,7,1,s
515,5,0,s
516,4,1,i
517,6,1,i
518,7,1,i
519,8,0,s
520,6,1,s
521,9,0,s
522,5,0,s
523,9,1,s
524,3,1,s
525,9,1,s
526,7,1,s
527,9,0,s
528,5,1,i
529,6,0,s
530,9,1,s
531,4,0,s
532,5,1,i
533,7,0,s
534,5,0,s
535,4,0,s
536,7,0,i
537,11,0,s
538,13,0,i
539,8,1,s
540,8,0,s
541,1,1,s
542,4,0,s
543,5,0,s
544,9,0,i
545,8,1,i
546,9,0,i
547,7,1,s
548,4,1,s
549,3,1,i
550,12,0,s
551,3,1,s
552,4,1,s
553,8,0,s
554,2,0,s
555,12,0,s
556,7,0,s
557,6,0,i
558,8,1,s
559,6,1,s
560,9,1,i
561,12,1,i
562,9,0,s
563,4,1,s
564,6,1,s
565,8,0,s
566,7,1,s
567,9,0,i
568,3,0,s
569,5,0,i
570,4,0,i
571,3,1,s
572,5,0,s
573,9,0,i
574,3,1,i
575,9,0,s
576,4,1,s
577,4,0,s
578,8,1,i
579,5,0,s
580,5,1,i
581,3,1,s
582,10,1,i
583,6,0,s
584,6,0,i
585,4,0,s
586,3,1,i
587,6,0,s
588,6,1,s
589,5,0,i
590,5,0,s
591,4,1,s
592,7,1,s
593,10,1,s
594,14,1,i
595,4,0,s
596,6,0,s
597,4,0,i
598,10,1,i
599,7,0,s
600,6,0,s
601,6,1,i
602,4,0,s
603,9,1,s
604,5,0,s
605,7,0,s
606,3,0,s
607,4,0,s
608,7,0,s
609,4,0,s
610,5,0,i
611,6,1,s
612,7,1,s
613,7,0,i
614,1,0,s
615,4,1,s
616,4,0,i
617,7,0,s
618,6,0,i
619,4,1,s
620,8,0,s
621,8,0,i
622,5,1,s
623,7,1,s
624,2,0,s
625,10,1,i
626,5,0,s
627,5,0,s
628,11,0,i
629,6,0,i
630,6,0,i
631,7,1,i
632,7,1,s
633,5,1,s
634,1,1,s
635,12,0,i
636,10,1,s
637,4,1,i
638,4,1,s
639,4,1,s
640,9,1,i
641,10,0,s
642,8,1,s
643,11,0,s
644,3,1,s
645,6,1,s
646,14,0,i
647,8,1,s
648,5,0,i
649,10,0,i
650,4,1,s
651,7,1,s
652,4,0,s
653,8,1,s
654,2,1,i
655,8,1,s
656,7,1,s
657,3,0,i
658,8,0,s
659,7,0,s
660,6,1,s
661,5,1,s
662,0,1,i
663,1,0,s
664,6,0,i
665,6,1,s
666,5,0,s
667,8,0,i
668,9,1,s
669,6,0,s
670,9,1,s
671,7,1,i
672,5,1,s
673,6,1,s
674,6,1,s
675,6,1,i
676,5,1,i
677,7,1,s
678,11,0,i
679,2,1,s
680,6,1,s
681,7,1,s
682,5,0,s
683,7,1,i
684,1,0,i
685,3,0,i
686,8,0,s
687,4,1,s
688,4,1,s
689,5,0,s
690,10,1,s
691,10,1,s
692,2,0,i
693,2,1,i
694,5,1,i
695,2,0,i
696,8,1,s
697,3,1,i
698,7,1,s
699,5,1,s
700,8,1,i
701,5,1,i
702,3,1,s
703,5,0,s
704,9,1,s
705,9,1,s
