id,degree,blk,testatus
1,8,1,s
2,6,1,s
3,6,1,s
4,9,0,s
5,6,1,s
6,7,1,i
7,4,1,s
8,7,0,s
9,4,1,s
10,12,1,s
11,5,1,s
12,9,1,i
13,11,0,i
14,7,0,s
15,7,0,i
16,9,1,s
17,9,1,s
18,4,0,s
19,8,0,i
20,8,0,i
21,2,1,s
22,9,1,i
23,6,0,s
24,3,1,s
25,5,0,s
26,6,1,s
27,9,1,s
28,7,1,s
29,5,0,s
30,4,1,s
31,2,0,s
32,1,1,s
33,4,0,s
34,7,0,s
35,6,1,s
36,7,0,s
37,7,1,s
38,10,0,s
39,2,0,s
40,10,1,s
41,7,0,s
42,7,0,i
43,13,0,i
44,5,1,s
45,7,0,s
46,6,1,s
47,9,1,s
48,3,1,s
49,5,1,i
50,6,1,s
51,3,0,s
52,8,0,s
53,6,0,i
54,6,0,s
55,6,1,s
56,12,0,s
57,5,1,i
58,2,0,s
59,7,0,s
60,6,0,s
61,4,1,s
62,10,1,i
63,5,0,i
64,11,1,i
65,5,0,s
66,4,0,s
67,5,1,s
68,5,0,i
69,6,1,i
70,7,1,s
71,9,1,s
72,4,1,s
73,10,0,s
74,6,1,s
75,7,1,s
76,8,1,s
77,4,1,s
78,10,0,s
79,11,0,s
80,6,1,i
81,7,0,s
82,6,0,s
83,8,0,s
84,5,1,i
85,8,1,s
86,4,1,i
87,2,1,s
88,7,0,s
89,6,0,s
90,7,0,s
91,7,0,s
92,11,1,s
93,7,0,s
94,2,0,s
95,9,0,s
96,12,1,s
97,7,0,s
98,8,1,s
99,7,1,s
100,5,1,s
101,3,1,s
102,4,1,s
103,5,1,s
104,6,1,s
105,4,0,s
106,3,1,s
107,4,0,s
108,9,0,i
109,8,1,s
110,7,1,s
111,10,0,s
112,8,1,s
113,8,0,s
114,5,0,s
115,7,0,s
116,5,1,i
117,8,1,s
118,12,0,s
119,12,1,s
120,7,1,i
121,11,1,s
122,10,1,s
123,5,0,s
124,6,1,s
125,10,1,i
126,11,1,s
127,6,1,s
128,4,1,s
129,5,0,s
130,10,1,s
131,8,0,i
132,8,0,s
133,6,1,s
134,4,1,s
135,10,0,s
136,5,1,s
137,8,1,i
138,5,0,s
139,7,0,s
140,7,0,s
141,6,1,s
142,6,0,i
143,6,1,s
144,5,1,s
145,3,1,s
146,8,1,s
147,4,1,s
148,8,0,i
149,7,0,s
150,6,0,s
151,4,0,s
152,4,0,s
153,5,0,s
154,8,0,s
155,7,1,i
156,6,1,i
157,5,0,s
158,8,0,s
159,6,1,s
160,9,0,i
161,7,1,s
162,6,0,s
163,9,0,s
164,8,0,i
165,10,1,s
166,8,1,s
167,4,1,s
168,6,0,i
169,8,1,s
170,3,0,s
171,5,1,s
172,8,0,s
173,11,1,s
174,5,0,s
175,8,1,s
176,11,0,i
177,6,0,s
178,12,1,s
179,7,1,s
180,9,1,s
181,5,0,s
182,5,1,s
183,3,0,s
184,6,0,s
185,9,0,s
186,10,0,s
187,7,1,i
188,11,0,i
189,7,1,i
190,5,1,s
191,16,0,s
192,3,0,s
193,10,1,i
194,2,0,i
195,9,1,s
196,8,0,s
197,10,1,i
198,9,1,s
199,5,0,s
200,2,0,s
201,9,0,i
202,8,1,s
203,5,0,s
204,1,1,s
205,6,0,s
206,6,1,i
207,13,0,s
208,13,0,s
209,4,0,s
210,8,1,s
211,9,0,s
212,7,1,i
213,5,0,s
214,7,1,s
215,9,1,i
216,6,0,s
217,5,1,s
218,6,1,s
219,10,1,s
220,1,1,s
221,9,0,s
222,5,0,s
223,2,0,s
224,5,0,s
225,5,0,s
226,6,1,s
227,9,0,s
228,11,1,i
229,4,0,s
230,5,1,s
231,2,1,s
232,8,0,s
233,7,1,i
234,4,1,s
235,9,0,s
236,3,0,s
237,6,1,s
238,2,0,s
239,8,1,s
240,3,1,s
241,6,1,s
242,7,0,s
243,6,1,s
244,7,0,i
245,7,0,s
246,6,1,s
247,8,1,s
248,7,1,s
249,2,0,s
250,2,0,s
251,4,1,s
252,5,1,s
253,7,1,i
254,5,0,s
255,3,1,s
256,10,1,i
257,7,0,i
258,7,1,s
259,6,1,s
260,7,1,s
261,3,1,i
262,8,1,s
263,5,0,i
264,8,0,i
265,10,0,s
266,6,0,s
267,7,1,s
268,1,1,s
269,12,1,i
270,7,1,s
271,7,1,s
272,3,1,s
273,6,1,s
274,6,0,s
275,12,1,i
276,8,0,s
277,7,1,s
278,11,1,i
279,8,1,s
280,6,0,s
281,6,0,s
282,6,1,s
283,5,1,s
284,10,1,s
285,10,1,s
286,2,0,s
287,5,1,s
288,1,0,s
289,6,0,i
290,6,0,s
291,6,1,s
292,9,1,s
293,9,1,s
294,7,1,s
295,4,1,s
296,5,0,s
297,5,0,s
298,5,1,s
299,2,1,s
300,3,1,s
301,3,1,s
302,6,0,s
303,8,1,s
304,5,1,s
305,1,1,s
306,4,0,s
307,5,0,s
308,1,1,s
309,7,1,s
310,5,1,i
311,14,0,i
312,15,0,i
313,6,0,i
314,5,1,s
315,7,1,i
316,8,0,i
317,2,1,s
318,4,1,s
319,7,0,s
320,6,1,s
321,2,0,i
322,8,0,s
323,7,1,s
324,12,1,s
325,7,0,s
326,4,1,s
327,7,0,s
328,7,0,s
329,6,0,s
330,8,1,i
331,5,1,s
332,9,1,s
333,5,1,i
334,3,0,s
335,5,1,s
336,7,0,s
337,7,1,s
338,3,0,s
339,4,1,s
340,5,1,i
341,8,1,i
342,6,0,s
343,9,0,s
344,9,0,s
345,3,1,s
346,11,0,i
347,9,0,s
348,4,1,s
349,9,1,s
350,5,0,s
351,9,1,s
352,6,0,s
353,8,1,i
354,3,0,s
355,2,1,s
356,10,1,s
357,7,0,i
358,8,1,s
359,8,1,s
360,8,0,s
361,11,1,s
362,8,1,s
363,8,1,i
364,6,1,s
365,2,0,s
366,12,0,i
367,6,1,s
368,5,1,s
369,5,0,s
370,7,1,s
371,12,1,s
372,6,1,s
373,3,1,s
374,9,0,s
375,7,1,i
376,5,1,s
377,8,0,s
378,8,1,s
379,6,1,i
380,6,1,s
381,5,1,s
382,7,0,i
383,9,0,s
384,8,0,s
385,4,1,s
386,11,0,i
387,7,0,s
388,6,0,s
389,4,1,s
390,5,1,s
391,5,0,s
392,8,0,i
393,5,0,i
394,4,1,i
395,2,0,s
396,11,1,s
397,8,0,s
398,1,0,s
399,5,0,s
400,6,0,s
401,7,0,s
402,6,1,s
403,3,0,s
404,5,1,s
405,2,0,s
406,5,1,i
407,8,0,s
408,9,0,i
409,12,1,s
410,7,0,s
411,8,0,s
412,4,0,s
413,5,0,s
414,4,0,s
415,3,1,s
416,11,0,s
417,9,1,s
418,6,0,i
419,9,1,s
420,6,1,s
421,6,1,s
422,6,1,s
423,3,0,s
424,9,1,s
425,6,1,i
426,5,1,s
427,8,0,s
428,10,1,s
429,3,0,s
430,6,0,s
431,5,1,s
432,12,0,s
433,3,0,s
434,11,1,s
435,8,0,s
436,4,1,s
437,6,0,s
438,6,0,s
439,8,0,s
440,7,1,s
441,5,1,s
442,8,0,s
443,3,0,s
444,5,0,i
445,2,1,s
446,9,1,s
447,8,1,s
448,7,0,s
449,3,1,s
450,1,0,s
451,4,1,s
452,5,1,s
453,4,1,s
454,8,1,i
455,5,1,s
456,6,1,i
457,4,0,s
458,12,0,s
459,6,1,s
460,5,0,s
461,12,1,s
462,8,0,s
463,3,1,s
464,8,1,s
465,8,1,i
466,6,0,s
467,5,1,i
468,6,1,i
469,4,0,s
470,5,1,s
471,9,1,s
472,15,1,s
473,4,1,i
474,8,0,i
475,5,0,s
476,7,0,s
477,7,0,s
478,8,0,i
479,1,0,i
480,11,0,s
481,4,1,s
482,9,1,s
483,10,0,s
484,6,0,s
485,9,0,i
486,6,0,s
487,4,0,s
488,6,0,s
489,5,1,s
490,2,1,s
491,6,1,i
492,5,0,i
493,1,1,s
494,7,0,s
495,7,1,s
496,5,0,s
497,7,0,s
498,8,1,i
499,1,1,s
500,9,1,s
501,5,1,i
502,4,1,s
503,9,0,s
504,10,1,i
505,9,0,s
506,5,1,s
507,9,1,i
508,10,1,s
509,6,1,s
510,11,1,s
511,4,0,i
512,2,0,s
513,6,1,s
514,6,1,s
515,5,0,s
516,4,0,s
517,4,0,s
518,5,0,s
519,6,1,i
520,6,1,s
521,3,1,s
522,6,0,s
523,4,0,s
524,7,1,i
525,5,0,s
526,2,1,s
527,4,1,s
528,8,0,s
529,4,1,s
530,4,1,i
531,4,1,s
532,3,0,s
533,4,0,s
534,8,0,i
535,9,1,s
536,11,1,s
537,2,0,s
538,4,1,s
539,9,0,s
540,9,0,s
541,5,0,s
542,5,1,s
543,3,0,i
544,7,1,s
545,8,0,s
546,3,1,s
547,10,0,s
548,4,1,s
549,7,1,s
550,3,1,s
551,7,1,s
552,5,0,s
553,3,0,s
554,7,1,i
555,7,0,s
556,5,0,s
557,0,0,s
558,9,0,s
559,12,0,s
560,10,0,i
561,6,1,s
562,9,1,s
563,4,1,s
564,6,1,i
565,7,0,s
566,3,0,s
567,8,1,s
568,4,1,s
569,2,0,s
570,4,0,s
571,9,1,i
572,5,0,i
573,5,1,s
574,8,0,s
575,5,1,s
576,7,0,i
577,4,0,s
578,11,1,s
579,4,0,s
580,7,0,s
581,7,1,s
582,9,0,s
583,4,1,s
584,7,1,i
585,8,1,s
586,4,1,s
587,5,1,s
588,5,1,i
589,9,0,s
590,12,1,i
591,7,1,s
592,12,1,s
593,8,1,s
594,13,0,s
595,7,1,s
596,6,0,s
597,9,1,s
598,10,0,s
599,9,0,s
600,8,1,s
601,3,0,s
602,8,0,s
603,8,1,s
604,3,1,s
605,12,0,s
606,6,1,s
607,7,0,s
608,7,0,s
609,5,0,s
610,5,1,s
611,4,1,s
612,6,1,s
613,9,1,s
614,5,0,s
615,8,0,i
616,8,1,i
617,7,1,s
618,3,1,s
619,10,0,s
620,5,0,s
621,6,1,s
622,6,0,s
623,11,1,s
624,8,0,s
625,3,0,s
626,3,1,s
627,5,1,i
628,2,0,s
629,12,0,s
630,10,1,s
631,7,1,s
632,4,0,s
633,2,1,s
634,4,1,s
635,8,0,i
636,6,0,s
637,3,1,s
638,7,0,s
639,6,1,s
640,8,1,s
641,3,0,s
642,4,1,s
643,3,0,s
644,5,0,s
645,9,0,s
646,10,1,s
647,8,1,s
648,10,0,i
649,12,0,s
650,3,0,s
651,12,1,i
652,8,0,s
653,3,1,s
654,3,0,i
655,1,1,s
656,10,0,s
657,8,1,s
658,1,1,s
659,7,0,i
660,5,0,s
661,4,0,s
662,12,0,s
663,6,1,i
664,6,1,s
665,9,1,i
666,6,1,s
667,6,0,s
668,9,1,s
669,4,0,s
670,8,1,s
671,8,1,s
