"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_rdsI95low","testatus_s_rdsI95low","testatus_i_rdsII95low","testatus_s_rdsII95low","testatus_i_rdsI95high","testatus_s_rdsI95high","testatus_i_rdsII95high","testatus_s_rdsII95high","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_rdsI95low","blk_1_rdsI95low","blk_0_rdsII95low","blk_1_rdsII95low","blk_0_rdsI95high","blk_1_rdsI95high","blk_0_rdsII95high","blk_1_rdsII95high","blk_0_true","blk_1_true"
"572",271,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.1891220290119,0.8108779709881,0.18474893564576,0.81525106435424,0.0323040408250431,0.0323040408250431,0.0349413129979243,0.0349413129979243,0.125806108994815,0.747562050971016,0.116263962169828,0.746766090878309,0.252437949028984,0.874193891005185,0.253233909121691,0.883736037830172,0.204,0.796,0.540618652498117,0.459381347501883,0.539576483443722,0.460423516556278,0.0420710207964408,0.0420710207964408,0.0669017659353256,0.0669017659353256,0.458159451737093,0.376922146740859,0.408449022210484,0.32929605532304,0.623077853259141,0.541840548262907,0.67070394467696,0.591550977789516,0.495,0.505
"573",272,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.2362604587547,0.763739541245301,0.231883869716273,0.768116130283727,0.0388756170508744,0.0388756170508744,0.0439551644907511,0.0439551644907511,0.160064249334986,0.687543331825587,0.145731747314401,0.681964007881855,0.312456668174413,0.839935750665014,0.318035992118145,0.854268252685599,0.204,0.796,0.511771426599127,0.488228573400873,0.496946583394817,0.503053416605183,0.0419810146683853,0.0419810146683853,0.065038905763671,0.065038905763671,0.429488637849092,0.405945784650838,0.369470328098022,0.375577161308388,0.594054215349162,0.570511362150908,0.624422838691613,0.630529671901978,0.495,0.505
"574",273,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.171707771506396,0.828292228493604,0.179789713115325,0.820210286884675,0.0300738300321565,0.0300738300321565,0.0444400651152057,0.0444400651152057,0.112763064643369,0.769347521630578,0.0926871854895219,0.733107759258872,0.230652478369422,0.887236935356631,0.266892240741128,0.907312814510478,0.204,0.796,0.540947434300073,0.459052565699927,0.521658295133132,0.478341704866868,0.0415301309367885,0.0415301309367885,0.101992265044105,0.101992265044105,0.459548377663968,0.377653509063822,0.321753455646686,0.278436865380422,0.622346490936179,0.540451622336033,0.721563134619578,0.678246544353314,0.495,0.505
"575",274,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.273956362449287,0.726043637550713,0.272436668552031,0.727563331447969,0.0440012784408804,0.0440012784408804,0.0868592734599734,0.0868592734599734,0.187713856705161,0.639801131806587,0.102192492570483,0.557319155466421,0.360198868193413,0.812286143294839,0.442680844533579,0.897807507429517,0.204,0.796,0.462801039867602,0.537198960132398,0.495030718124102,0.504969281875898,0.0427294801075196,0.0427294801075196,0.0910229657215377,0.0910229657215377,0.379051258856863,0.45344917912166,0.316625705309888,0.326564269061684,0.54655082087834,0.620948741143136,0.673435730938316,0.683374294690112,0.495,0.505
"576",275,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.213352478915944,0.786647521084056,0.218536568402436,0.781463431597564,0.0300445457426188,0.0300445457426188,0.0713896663075712,0.0713896663075712,0.154465169260411,0.727760211428523,0.0786128224395967,0.641539685634724,0.272239788571477,0.845534830739589,0.358460314365276,0.921387177560403,0.204,0.796,0.515890891506956,0.484109108493044,0.513453952924578,0.486546047075422,0.0442695769523349,0.0442695769523349,0.0796382623109964,0.0796382623109964,0.429122520680379,0.397340737666468,0.357362958795025,0.330455052945869,0.602659262333532,0.570877479319621,0.669544947054131,0.642637041204975,0.495,0.505
"577",276,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.19039784159719,0.80960215840281,0.188689397864343,0.811310602135657,0.0345177094294951,0.0345177094294951,0.0362043988257508,0.0362043988257508,0.122743131115379,0.741947447921,0.117728776165871,0.740349980437185,0.258052552079,0.877256868884621,0.259650019562815,0.882271223834129,0.204,0.796,0.601739602479547,0.398260397520453,0.619589141599413,0.380410858400587,0.0438323470734282,0.0438323470734281,0.0580999071511115,0.0580999071511115,0.515828202215628,0.312348997256533,0.505713323583235,0.266535040384409,0.687651002743467,0.484171797784372,0.733464959615592,0.494286676416765,0.495,0.505
"578",277,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.187985575583684,0.812014424416316,0.203122209180679,0.796877790819321,0.0348987981931216,0.0348987981931216,0.0814324162178151,0.0814324162178151,0.119583931125165,0.743612779957798,0.0435146733937617,0.637270255032403,0.256387220042202,0.880416068874835,0.362729744967597,0.956485326606238,0.204,0.796,0.403385599846464,0.596614400153536,0.402753502079559,0.597246497920441,0.0396107689766962,0.0396107689766962,0.0792185616630309,0.0792185616630309,0.32574849265214,0.518977292959211,0.247485121220019,0.4419781170609,0.481022707040789,0.67425150734786,0.5580218829391,0.752514878779981,0.495,0.505
"579",278,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.199293278890524,0.800706721109476,0.200452894038499,0.799547105961501,0.0374051594490139,0.0374051594490139,0.0435803914213293,0.0435803914213293,0.125979166370457,0.727392608589409,0.115035326852694,0.714129538775695,0.272607391410591,0.874020833629543,0.285870461224305,0.884964673147306,0.204,0.796,0.47325489623688,0.52674510376312,0.474826133100526,0.525173866899474,0.0408379645150611,0.0408379645150612,0.078507570555138,0.078507570555138,0.39321248578736,0.4467026933136,0.320951294812455,0.371299028611404,0.5532973066864,0.60678751421264,0.628700971388596,0.679048705187545,0.495,0.505
"580",279,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.21879898807771,0.78120101192229,0.215577603923657,0.784422396076343,0.0383849012848551,0.0383849012848551,0.0414526423834446,0.0414526423834446,0.143564581559394,0.705966605403974,0.134330424852106,0.703175217004791,0.294033394596026,0.856435418440606,0.296824782995209,0.865669575147894,0.204,0.796,0.538815551231088,0.461184448768912,0.518890476138056,0.481109523861944,0.0415667178299461,0.0415667178299461,0.0636389140732724,0.0636389140732724,0.457344784284394,0.379713681822218,0.394158204554442,0.35637725227833,0.620286318177782,0.542655215715606,0.64362274772167,0.605841795445558,0.495,0.505
"581",280,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.194306327503,0.805693672497001,0.205363748791644,0.794636251208356,0.0331279055040253,0.0331279055040253,0.0426115057264145,0.0426115057264145,0.12937563271511,0.740762977709111,0.121845197567872,0.711117699984583,0.259237022290889,0.87062436728489,0.288882300015417,0.878154802432128,0.204,0.796,0.474462204827171,0.525537795172829,0.466708790348276,0.533291209651724,0.0416985121954668,0.0416985121954668,0.0552454977845367,0.0552454977845367,0.392733120924056,0.443808711269714,0.358427614690584,0.425010033994032,0.556191288730286,0.607266879075944,0.574989966005968,0.641572385309416,0.495,0.505
"582",281,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.175543941673301,0.824456058326699,0.171362117929728,0.828637882070272,0.0286525865718073,0.0286525865718073,0.0371097585460329,0.0371097585460329,0.119384871992559,0.768296988645956,0.0986269911795033,0.755902755320047,0.231703011354044,0.880615128007441,0.244097244679952,0.901373008820497,0.204,0.796,0.469657280297193,0.530342719702807,0.471905963840857,0.528094036159143,0.0406900795365433,0.0406900795365433,0.0801586259437736,0.0801586259437736,0.389904724405568,0.450590163811182,0.31479505699106,0.370983129309347,0.549409836188818,0.610095275594432,0.629016870690653,0.68520494300894,0.495,0.505
"583",282,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.286599107770821,0.713400892229179,0.285011218710505,0.714988781289495,0.0431795338734947,0.0431795338734947,0.0472989575913424,0.0472989575913424,0.201967221378772,0.628769005837129,0.192305261831474,0.622282824410464,0.371230994162871,0.798032778621228,0.377717175589536,0.807694738168526,0.204,0.796,0.50441501010577,0.49558498989423,0.490653508138635,0.509346491861365,0.0417436438400708,0.0417436438400708,0.0609279164427498,0.0609279164427498,0.422597468179231,0.413767447967691,0.371234791910845,0.389927775633575,0.586232552032309,0.577402531820769,0.610072224366425,0.628765208089154,0.495,0.505
"584",283,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.209625291576095,0.790374708423905,0.21046948103641,0.78953051896359,0.0317891309846623,0.0317891309846623,0.0418695473635167,0.0418695473635168,0.147318594846157,0.728068011693967,0.128405168203917,0.707466206131097,0.271931988306033,0.852681405153843,0.292533793868903,0.871594831796083,0.204,0.796,0.485873280568367,0.514126719431633,0.471307352359574,0.528692647640426,0.0421069786546232,0.0421069786546232,0.0600294803586653,0.0600294803586653,0.403343602405306,0.431597041268571,0.35364957085659,0.411034866137442,0.568402958731429,0.596656397594694,0.588965133862558,0.64635042914341,0.495,0.505
"585",284,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.238058914050258,0.761941085949742,0.233715560681741,0.766284439318259,0.0424515102579125,0.0424515102579126,0.0952699686952231,0.0952699686952231,0.15485395394475,0.678736125844233,0.0469864220391039,0.579555300675622,0.321263874155767,0.84514604605525,0.420444699324378,0.953013577960896,0.204,0.796,0.533079823525883,0.466920176474117,0.563473492798096,0.436526507201904,0.0431258066151109,0.0431258066151109,0.0818614745680242,0.0818614745680242,0.448553242560265,0.3823935955085,0.403025002644769,0.276078017048576,0.6176064044915,0.551446757439735,0.723921982951424,0.596974997355231,0.495,0.505
"586",285,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.247668742608874,0.752331257391126,0.247326531476229,0.752673468523771,0.0431604238883346,0.0431604238883345,0.0909935658822438,0.0909935658822438,0.163074311787739,0.66773682656999,0.0689791423470308,0.574326079394573,0.33226317343001,0.836925688212261,0.425673920605427,0.931020857652969,0.204,0.796,0.547636146150813,0.452363853849187,0.541724736463317,0.458275263536683,0.0418281532311184,0.0418281532311184,0.072907493847092,0.0729074938470919,0.465652965817821,0.370380673516195,0.398826048523016,0.315376575596383,0.629619326483805,0.534347034182179,0.684623424403617,0.601173951476984,0.495,0.505
"587",286,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.245500141030005,0.754499858969995,0.238118639293508,0.761881360706492,0.0392329033356669,0.0392329033356669,0.0812748926938255,0.0812748926938254,0.168603650492098,0.677603368432088,0.0788198496136105,0.602582571026594,0.322396631567912,0.831396349507902,0.397417428973406,0.921180150386389,0.204,0.796,0.520845447669833,0.479154552330167,0.512939327504259,0.487060672495741,0.0435272717841314,0.0435272717841314,0.0813069309923354,0.0813069309923354,0.435531994972935,0.393841099633269,0.353577742759282,0.327699087750764,0.60615890036673,0.564468005027065,0.672300912249236,0.646422257240718,0.495,0.505
"588",287,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.186476985403997,0.813523014596003,0.189096544955978,0.810903455044022,0.031940725909291,0.031940725909291,0.0387401203046953,0.0387401203046954,0.123873162621787,0.750919191813793,0.113165909158775,0.734972819246819,0.249080808186207,0.876126837378213,0.265027180753181,0.886834090841225,0.204,0.796,0.446805366546539,0.553194633453461,0.457734531048502,0.542265468951498,0.041892134568549,0.041892134568549,0.0545062192915692,0.0545062192915692,0.364696782792183,0.471086049699105,0.350902341237027,0.435433279140022,0.528913950300895,0.635303217207817,0.564566720859978,0.649097658762973,0.495,0.505
"589",288,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.238468635585516,0.761531364414484,0.231658196721311,0.768341803278689,0.0399614311563294,0.0399614311563294,0.078988500687286,0.078988500687286,0.16014423051911,0.683206959348079,0.076840735374231,0.613524341931608,0.316793040651921,0.83985576948089,0.386475658068392,0.923159264625769,0.204,0.796,0.48650661613959,0.51349338386041,0.483198360655738,0.516801639344262,0.0418009825505887,0.0418009825505887,0.0867685736039118,0.0867685736039118,0.404576690340436,0.431563458061256,0.313131956392071,0.346735235080595,0.568436541938744,0.595423309659564,0.653264764919405,0.686868043607929,0.495,0.505
"590",289,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.204388227852441,0.795611772147559,0.22173676628322,0.77826323371678,0.0369993437397356,0.0369993437397356,0.0817861349669467,0.0817861349669467,0.13186951412256,0.723093058417677,0.0614359417480045,0.617962409181564,0.276906941582323,0.868130485877441,0.382037590818436,0.938564058251996,0.204,0.796,0.514949730383341,0.485050269616659,0.517109213495067,0.482890786504933,0.0412639008925119,0.0412639008925119,0.0745283690014763,0.0745283690014763,0.434072484634017,0.404173023867336,0.371033610252174,0.336815183262039,0.595826976132664,0.565927515365983,0.663184816737961,0.628966389747826,0.495,0.505
"591",290,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.193545747762854,0.806454252237146,0.201526555242954,0.798473444757046,0.0339857966720918,0.0339857966720918,0.0423086526185425,0.0423086526185425,0.126933586285555,0.739842090759846,0.11860159611061,0.715548485624703,0.260157909240154,0.873066413714446,0.284451514375297,0.88139840388939,0.204,0.796,0.451595292310341,0.548404707689659,0.451167629367078,0.548832370632922,0.0416447891652433,0.0416447891652433,0.0694152079296804,0.0694152079296804,0.369971505546464,0.466780920925783,0.315113821824904,0.412778563090748,0.533219079074218,0.630028494453536,0.587221436909252,0.684886178175096,0.495,0.505
"592",291,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.273742266771959,0.726257733228042,0.274744661095636,0.725255338904364,0.0435339269605223,0.0435339269605224,0.0916087441105091,0.091608744110509,0.188415769929335,0.640931236385418,0.0951915226390383,0.545702200447766,0.359068763614582,0.811584230070665,0.454297799552234,0.904808477360962,0.204,0.796,0.498514876290046,0.501485123709954,0.489474203170064,0.510525796829936,0.041126070107676,0.041126070107676,0.081576486070692,0.081576486070692,0.417907778879001,0.420878026298909,0.329584290471508,0.350635884131379,0.579121973701091,0.582092221120999,0.649364115868621,0.670415709528492,0.495,0.505
"593",292,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.225008495804903,0.774991504195097,0.226352721368212,0.773647278631788,0.0330305585138533,0.0330305585138533,0.0413560873656829,0.0413560873656829,0.16026860111775,0.710251609507945,0.145294790131473,0.69258934739505,0.289748390492055,0.83973139888225,0.30741065260495,0.854705209868527,0.204,0.796,0.531501853073037,0.468498146926963,0.545064169814821,0.454935830185179,0.0416114574965769,0.0416114574965769,0.0665360075157787,0.0665360075157787,0.449943396379746,0.386939690233672,0.414653595083895,0.324525255454253,0.613060309766328,0.550056603620254,0.675474744545747,0.585346404916105,0.495,0.505
"594",293,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.193671665961958,0.806328334038042,0.194882163626077,0.805117836373923,0.0335768081641434,0.0335768081641434,0.0382941205918449,0.0382941205918449,0.127861121960237,0.740517790036321,0.119825687266061,0.730061360013907,0.259482209963679,0.872138878039763,0.269938639986093,0.880174312733939,0.204,0.796,0.463050119347059,0.536949880652941,0.46573423979076,0.53426576020924,0.0419491912366817,0.0419491912366817,0.0727545825634185,0.0727545825634185,0.380829704523163,0.454729465829045,0.32313525796646,0.391666778384939,0.545270534170955,0.619170295476838,0.608333221615061,0.67686474203354,0.495,0.505
"595",294,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.170758711129686,0.829241288870314,0.17585760580433,0.82414239419567,0.0285840054675531,0.028584005467553,0.0428497895870919,0.0428497895870919,0.114734060413282,0.77321663815391,0.0918720182136299,0.74015680660497,0.22678336184609,0.885265939586718,0.25984319339503,0.90812798178637,0.204,0.796,0.401559053893623,0.598440946106377,0.472091130254337,0.527908869745663,0.0419044813723664,0.0419044813723664,0.0891520537654374,0.0891520537654374,0.319426270403785,0.516308162616539,0.297353104874079,0.353170844365406,0.483691837383461,0.680573729596215,0.646829155634594,0.702646895125921,0.495,0.505
"596",295,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.168271459744968,0.831728540255032,0.173003841808954,0.826996158191046,0.0299716346399323,0.0299716346399323,0.0429232762375637,0.0429232762375637,0.109527055850701,0.772984136360764,0.0888742203833289,0.742866536765421,0.227015863639236,0.890472944149299,0.257133463234579,0.911125779616671,0.204,0.796,0.515016896168529,0.484983103831471,0.498250817991894,0.501749182008106,0.0416821553319394,0.0416821553319394,0.0851775501972159,0.0851775501972159,0.433319871717928,0.40328607938087,0.331302819605351,0.334801183621562,0.59671392061913,0.566680128282072,0.665198816378438,0.668697180394649,0.495,0.505
"597",296,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.26047609677073,0.73952390322927,0.249976149413351,0.750023850586649,0.0478297227077259,0.0478297227077259,0.108718636732912,0.108718636732912,0.166729840263588,0.645777646722127,0.0368876214168435,0.536935322590141,0.354222353277873,0.833270159736412,0.463064677409859,0.963112378583156,0.204,0.796,0.5139786774749,0.4860213225251,0.513272970011609,0.48672702998839,0.0425176674229452,0.0425176674229452,0.083568528752916,0.083568528752916,0.430644049325927,0.402686694376127,0.349478653655894,0.322932713632675,0.597313305623873,0.569355950674073,0.677067286367325,0.650521346344106,0.495,0.505
"598",297,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.194824122505081,0.805175877494919,0.193731215045339,0.806268784954661,0.0326276737648307,0.0326276737648306,0.0778720097182404,0.0778720097182404,0.130873881926013,0.741225636915851,0.0411020759975877,0.65363964590691,0.258774363084149,0.869126118073987,0.34636035409309,0.958897924002412,0.204,0.796,0.590994059406358,0.409005940593642,0.60138555354793,0.39861444645207,0.0405746832662586,0.0405746832662586,0.0736165078176622,0.0736165078176622,0.511467680204491,0.329479561391775,0.457097198225313,0.254326091129452,0.670520438608225,0.488532319795509,0.745673908870548,0.542902801774687,0.495,0.505
"599",298,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.207639908771555,0.792360091228445,0.207970398696976,0.792029601303024,0.0374492038433407,0.0374492038433407,0.0474926554797589,0.0474926554797589,0.134239469238607,0.718959651695498,0.114884793956649,0.698943996562697,0.281040348304503,0.865760530761393,0.301056003437304,0.885115206043351,0.204,0.796,0.589468051228322,0.410531948771678,0.587104312725728,0.412895687274272,0.04095576484704,0.04095576484704,0.0680796080086208,0.0680796080086208,0.509194752128124,0.330258649671479,0.453668281028831,0.279459655577376,0.669741350328521,0.490805247871876,0.720540344422624,0.546331718971169,0.495,0.505
"600",299,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.25 hom_blk, run 1, noepi",0.209620715685408,0.790379284314592,0.214890695991998,0.785109304008002,0.0357223826352118,0.0357223826352118,0.0478998512535492,0.0478998512535492,0.139604845720393,0.720363414349577,0.121006987535041,0.691225595551046,0.279636585650423,0.860395154279607,0.308774404448954,0.878993012464959,0.204,0.796,0.460548398378937,0.539451601621063,0.45159605354682,0.54840394645318,0.041679591601782,0.041679591601782,0.0717327986507216,0.0717327986507216,0.378856398839445,0.45775960208157,0.310999768191405,0.407807661097766,0.54224039791843,0.621143601160555,0.592192338902234,0.689000231808595,0.495,0.505
"601",0,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.183792911345621,0.816207088654379,0.190754189183671,0.809245810816329,0.0292731594965973,0.0292731594965973,0.0452649387066048,0.0452649387066048,0.12641751873229,0.758831696041048,0.102034909318725,0.720526530951384,0.241168303958952,0.87358248126771,0.279473469048616,0.897965090681275,0.223,0.777,0.544599896231941,0.455400103768059,0.558991431060534,0.441008568939466,0.0417056038840096,0.0417056038840097,0.0672163368983837,0.0672163368983837,0.462856912619282,0.3736571201554,0.427247410739702,0.309264548618634,0.6263428798446,0.537143087380717,0.690735451381366,0.572752589260298,0.521,0.479
"602",1,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.233775377928625,0.766224622071375,0.239061215131303,0.760938784868697,0.032592230382074,0.032592230382074,0.0440543580119154,0.0440543580119154,0.16989460637976,0.70234385052251,0.152714673427949,0.674592243165343,0.29765614947749,0.83010539362024,0.325407756834657,0.847285326572051,0.223,0.777,0.483021793374485,0.516978206625515,0.488541880362509,0.511458119637491,0.0421914944224865,0.0421914944224865,0.0619253013190615,0.0619253013190615,0.400326464306412,0.434282877557441,0.367168289777148,0.390084529052131,0.565717122442559,0.599673535693588,0.609915470947869,0.632831710222852,0.521,0.479
"603",2,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.252437561358848,0.747562438641152,0.249972607742878,0.750027392257122,0.0342928615308958,0.0342928615308958,0.0504275027255328,0.0504275027255328,0.185223552758293,0.680348430040596,0.151134702400834,0.651189486915078,0.319651569959404,0.814776447241708,0.348810513084922,0.848865297599166,0.223,0.777,0.423229327226399,0.576770672773601,0.420297662527392,0.579702337472608,0.0405372245897478,0.0405372245897478,0.0577218048703146,0.0577218048703146,0.343776367030493,0.497317712577696,0.307162924981576,0.466567599926791,0.502682287422304,0.656223632969507,0.533432400073209,0.692837075018424,0.521,0.479
"604",3,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.251902779846152,0.748097220153848,0.249075661351647,0.750924338648353,0.0353056699123455,0.0353056699123455,0.082914053681841,0.082914053681841,0.182703666817955,0.67889810712565,0.0865641161352384,0.588412793431945,0.32110189287435,0.817296333182045,0.411587206568055,0.913435883864762,0.223,0.777,0.578268631859315,0.421731368140685,0.568241330070072,0.431758669929928,0.0407412632532954,0.0407412632532954,0.0767140552496696,0.0767140552496696,0.498415755882856,0.341878492164226,0.417881781780719,0.281399121640576,0.658121507835774,0.501584244117144,0.718600878359424,0.582118218219281,0.521,0.479
"605",4,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.206747982949716,0.793252017050284,0.214484871003094,0.785515128996906,0.0255738783111237,0.0255738783111238,0.0426559173285324,0.0426559173285324,0.156623181459914,0.743127215560481,0.130879273039171,0.701909531032982,0.256872784439519,0.843376818540087,0.298090468967018,0.869120726960829,0.223,0.777,0.595142210203969,0.404857789796031,0.597304225378498,0.402695774621502,0.0402497319531847,0.0402497319531847,0.0669540726410789,0.0669540726410789,0.516252735575727,0.325968315167789,0.466074243001984,0.271465792244987,0.674031684832211,0.483747264424273,0.728534207755013,0.533925756998016,0.521,0.479
"606",5,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.209948200672199,0.790051799327801,0.2166227045451,0.7833772954549,0.0289511719495979,0.0289511719495979,0.0507854186171182,0.0507854186171182,0.153203903650987,0.733307502306589,0.117083284055549,0.683837874965348,0.266692497693411,0.846796096349013,0.316162125034652,0.882916715944451,0.223,0.777,0.501483342204159,0.498516657795841,0.509726511151022,0.490273488848978,0.0419675714605948,0.0419675714605948,0.0872600211140195,0.0872600211140195,0.419226902141393,0.416260217733075,0.338696869767544,0.319243847465499,0.583739782266925,0.580773097858607,0.680756152534501,0.661303130232456,0.521,0.479
"607",6,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.246202915187564,0.753797084812436,0.247356491770857,0.752643508229143,0.0351915075364739,0.0351915075364739,0.0746689209208573,0.0746689209208573,0.177227560416075,0.684821730040947,0.101005406765976,0.606292423224263,0.315178269959053,0.822772439583925,0.393707576775737,0.898994593234023,0.223,0.777,0.523725551257743,0.476274448742257,0.53079279138151,0.46920720861849,0.0417374829360046,0.0417374829360046,0.0690259926254707,0.0690259926254707,0.441920084703174,0.394468982187688,0.395501845835588,0.333916263072567,0.605531017812312,0.558079915296826,0.666083736927433,0.604498154164412,0.521,0.479
"608",7,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.184307596261076,0.815692403738924,0.172576797683413,0.827423202316587,0.0280179893694781,0.0280179893694781,0.0435127014287617,0.0435127014287617,0.129392337096899,0.760777144574747,0.0872919028830404,0.742138307516214,0.239222855425253,0.870607662903101,0.257861692483786,0.91270809711696,0.223,0.777,0.52116133384826,0.47883866615174,0.536806593362088,0.463193406637912,0.0430939354863135,0.0430939354863135,0.0781508038346851,0.0781508038346851,0.436697220295086,0.394374552598566,0.383631017846105,0.310017831121929,0.605625447401435,0.563302779704915,0.689982168878071,0.616368982153895,0.521,0.479
"609",8,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.238427843868886,0.761572156131114,0.232213046965585,0.767786953034415,0.0337961064017859,0.0337961064017859,0.0516730025348007,0.0516730025348007,0.172187475321386,0.695331787583613,0.130933961997376,0.666507868066206,0.304668212416387,0.827812524678614,0.333492131933795,0.869066038002624,0.223,0.777,0.515980814121303,0.484019185878697,0.519420005568877,0.480579994431122,0.0420561188732709,0.0420561188732708,0.0600819634360248,0.0600819634360248,0.433550821129693,0.401589192887086,0.401659357234269,0.362819346096514,0.598410807112914,0.566449178870307,0.637180653903486,0.598340642765731,0.521,0.479
"610",9,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.247067894863088,0.752932105136912,0.244891111211564,0.755108888788436,0.0320328356803965,0.0320328356803965,0.0517648947373616,0.0517648947373616,0.184283536929511,0.690147747203335,0.143431917526335,0.653649695103207,0.309852252796665,0.815716463070489,0.346350304896793,0.856568082473665,0.223,0.777,0.523134095183967,0.476865904816033,0.52715178363417,0.47284821636583,0.0416349567851809,0.0416349567851809,0.0661414250439394,0.0661414250439394,0.441529579885013,0.395261389517078,0.397514590548049,0.343211023279709,0.604738610482922,0.558470420114987,0.656788976720291,0.602485409451951,0.521,0.479
"611",10,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.235192734414657,0.764807265585343,0.231415913737963,0.768584086262037,0.0309458138778308,0.0309458138778308,0.03999743150406,0.03999743150406,0.174538939214108,0.704153470384795,0.153020947990006,0.690189120514079,0.295846529615205,0.825461060785892,0.309810879485921,0.846979052009994,0.223,0.777,0.54983319342554,0.45016680657446,0.558700477097569,0.441299522902431,0.0410768796984603,0.0410768796984603,0.0577493509002178,0.0577493509002178,0.469322509216558,0.369656122365478,0.445511749333142,0.328110795138004,0.630343877634522,0.530677490783442,0.671889204861996,0.554488250666858,0.521,0.479
"612",11,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1",0.176727188371764,0.823272811628236,0.189162138976265,0.810837861023735,0.0256230706463571,0.0256230706463571,0.0461307200668756,0.0461307200668756,0.126505969904904,0.773051593161377,0.0987459276451892,0.720421649692659,0.226948406838623,0.873494030095096,0.279578350307342,0.901254072354811,0.223,0.777,0.469601277079398,0.530398722920603,0.488237536936422,0.511762463063578,0.0420853341071495,0.0420853341071495,0.083523783922814,0.083523783922814,0.387114022229385,0.44791146807059,0.324530920447706,0.348055846574863,0.552088531929411,0.612885977770615,0.651944153425137,0.675469079552294,0.521,0.479
