id,degree,blk,testatus
1,5,0,s
2,2,1,s
3,4,0,s
4,6,0,s
5,5,0,s
6,9,0,s
7,6,1,s
8,4,1,s
9,4,0,s
10,3,1,s
11,8,1,i
12,1,1,s
13,7,1,s
14,2,1,s
15,8,0,s
16,6,1,s
17,5,1,s
18,4,0,s
19,6,0,s
20,8,1,s
21,4,1,i
22,4,1,s
23,7,1,s
24,3,0,s
25,2,1,i
26,8,1,s
27,5,1,s
28,6,1,s
29,5,1,i
30,3,0,s
31,2,1,s
32,5,1,i
33,2,1,i
34,6,0,s
35,2,1,s
36,8,1,s
37,0,0,s
38,2,1,s
39,13,0,i
40,5,1,s
41,4,0,s
42,3,1,s
43,5,1,s
44,4,1,s
45,5,0,s
46,3,1,s
47,5,0,s
48,10,0,i
49,4,0,s
50,5,0,s
51,1,0,s
52,3,0,s
53,7,1,s
54,2,0,s
55,7,0,s
56,4,1,s
57,1,1,s
58,1,1,s
59,5,0,s
60,9,0,s
61,4,0,s
62,6,1,s
63,2,1,s
64,5,0,i
65,8,0,s
66,2,1,s
67,6,0,s
68,7,1,i
69,3,1,s
70,6,0,s
71,0,0,s
72,3,1,s
73,2,0,s
74,4,1,s
75,8,1,i
76,5,1,s
77,3,1,s
78,7,1,s
79,4,0,s
80,5,1,s
81,4,0,s
82,3,1,s
83,2,1,s
84,2,1,s
85,5,1,s
86,2,1,s
87,4,1,i
88,2,0,s
89,7,1,i
90,6,1,s
91,4,0,s
92,5,0,s
93,6,0,s
94,6,0,s
95,4,0,s
96,6,1,s
97,5,0,s
98,3,0,s
99,2,0,s
100,3,1,s
101,3,0,s
102,5,1,s
103,4,0,s
104,5,0,s
105,2,1,s
106,5,1,s
107,5,1,s
108,7,1,i
109,3,1,s
110,6,1,s
111,9,1,s
112,5,0,s
113,4,1,s
114,1,0,i
115,3,1,s
116,4,1,s
117,5,0,s
118,4,1,s
119,4,1,i
120,4,1,s
121,8,0,s
122,5,1,s
123,6,1,s
124,3,0,s
125,6,1,s
126,3,0,s
127,4,1,s
128,5,1,s
129,3,0,i
130,3,1,s
131,1,0,s
132,4,0,s
133,2,1,s
134,2,0,s
135,7,1,i
136,5,0,s
137,4,0,s
138,4,1,s
139,7,0,s
140,5,0,s
141,4,1,s
142,4,1,s
143,3,1,s
144,5,1,s
145,2,0,i
146,5,0,s
147,5,0,s
148,8,0,i
149,3,0,s
150,4,1,s
151,4,1,s
152,5,1,s
153,3,1,s
154,5,1,s
155,1,1,s
156,8,0,s
157,3,0,s
158,6,1,s
159,5,1,s
160,5,0,s
161,4,0,s
162,7,0,i
163,5,1,i
164,5,0,s
165,3,0,s
166,7,1,s
167,4,1,s
168,5,0,s
169,6,1,s
170,3,1,s
171,4,0,s
172,3,0,s
173,5,0,s
174,3,1,s
175,2,1,s
176,2,0,s
177,8,1,s
178,3,0,s
179,4,1,s
180,5,1,s
181,2,0,s
182,5,0,i
183,5,0,s
184,4,1,s
185,4,1,s
186,3,1,s
187,4,1,s
188,2,0,s
189,6,0,s
190,3,0,s
191,3,0,s
192,3,0,s
193,5,1,s
194,4,1,s
195,3,1,s
196,5,1,s
197,2,1,s
198,2,1,s
199,4,0,s
200,1,1,s
201,1,1,s
202,3,0,s
203,4,0,s
204,4,0,s
205,3,1,s
206,4,1,s
207,3,0,s
208,5,1,s
209,8,0,s
210,7,0,s
211,1,1,s
212,2,1,s
213,4,0,s
214,1,1,s
215,4,1,s
216,5,1,i
217,4,1,s
218,0,1,s
219,0,0,s
220,4,0,s
221,6,1,s
222,7,0,s
223,3,0,s
224,7,1,s
225,1,1,s
226,8,1,s
227,6,0,s
228,4,0,s
229,5,1,s
230,6,0,s
231,4,1,s
232,7,0,s
233,3,0,s
234,6,1,s
235,6,0,s
236,3,0,s
237,2,0,i
238,3,1,i
239,5,1,s
240,4,1,s
241,8,1,s
242,5,1,s
243,5,1,s
244,5,0,s
245,5,0,s
246,5,1,s
247,3,0,s
248,4,0,s
249,6,1,s
250,3,0,s
251,2,1,s
252,1,0,s
253,7,1,s
254,5,1,s
255,0,1,s
256,7,1,s
257,2,1,s
258,4,0,s
259,4,0,s
260,5,1,s
261,5,1,s
262,1,0,s
263,7,1,s
264,1,0,s
265,6,1,s
266,5,0,s
267,12,0,s
268,5,0,s
269,3,0,i
270,3,1,s
271,6,1,s
272,4,1,s
273,7,0,s
274,6,1,s
275,3,1,s
276,6,0,s
277,3,0,s
278,3,1,s
279,2,0,s
280,9,1,s
281,3,1,s
282,3,0,s
283,9,0,s
284,4,0,s
285,5,0,s
286,3,1,s
287,6,1,s
288,4,1,i
289,6,0,s
290,3,1,s
291,3,1,s
292,4,1,s
293,5,1,s
294,3,1,s
295,3,1,s
296,5,1,s
297,4,0,s
298,4,1,s
299,1,0,s
300,4,0,s
301,2,0,s
302,6,0,s
303,3,0,s
304,10,0,i
305,3,1,s
306,3,0,i
307,5,1,s
308,3,0,s
309,7,1,s
310,6,1,s
311,4,0,s
312,6,1,s
313,4,1,s
