"","sim_i","t","out","in"
"1",1,1,319,1
"2",1,1,691,1
"3",1,1,2686,1
"4",1,1,334,2
"5",1,1,1931,2
"6",1,1,1293,3
"7",1,1,2541,3
"8",1,1,277,4
"9",1,1,534,4
"10",1,1,1373,4
"11",1,1,1679,4
"12",1,1,1858,4
"13",1,1,2706,4
"14",1,1,124,5
"15",1,1,1694,5
"16",1,1,2201,5
"17",1,1,2662,5
"18",1,1,2817,5
"19",1,1,457,6
"20",1,1,1865,6
"21",1,1,2171,6
"22",1,1,282,7
"23",1,1,318,7
"24",1,1,2099,7
"25",1,1,2261,7
"26",1,1,2692,7
"27",1,1,141,8
"28",1,1,1187,8
"29",1,1,1879,8
"30",1,1,1982,8
"31",1,1,2928,8
"32",1,1,741,9
"33",1,1,1645,9
"34",1,1,901,10
"35",1,1,2840,10
"36",1,1,846,11
"37",1,1,1353,11
"38",1,1,1630,11
"39",1,1,476,12
"40",1,1,2697,12
"41",1,1,2865,12
"42",1,1,134,13
"43",1,1,2605,13
"44",1,1,2702,13
"45",1,1,333,14
"46",1,1,730,14
"47",1,1,942,14
"48",1,1,980,14
"49",1,1,1637,14
"50",1,1,1958,14
"51",1,1,2077,14
"52",1,1,283,15
"53",1,1,1386,15
"54",1,1,1710,15
"55",1,1,874,16
"56",1,1,916,16
"57",1,1,1822,17
"58",1,1,1905,17
"59",1,1,2473,17
"60",1,1,2762,17
"61",1,1,183,18
"62",1,1,525,18
"63",1,1,1007,18
"64",1,1,1356,18
"65",1,1,1627,18
"66",1,1,39,19
"67",1,1,2449,19
"68",1,1,473,20
"69",1,1,888,20
"70",1,1,1026,20
"71",1,1,40,21
"72",1,1,2140,21
"73",1,1,2646,21
"74",1,1,1273,22
"75",1,1,1940,22
"76",1,1,2269,22
"77",1,1,199,23
"78",1,1,427,23
"79",1,1,470,23
"80",1,1,1277,23
"81",1,1,1642,23
"82",1,1,457,24
"83",1,1,1445,24
"84",1,1,1980,24
"85",1,1,2039,24
"86",1,1,606,25
"87",1,1,1719,25
"88",1,1,2749,25
"89",1,1,2798,25
"90",1,1,1897,26
"91",1,1,1083,27
"92",1,1,2381,27
"93",1,1,2529,27
"94",1,1,752,28
"95",1,1,1701,28
"96",1,1,1794,28
"97",1,1,2195,28
"98",1,1,2267,28
"99",1,1,2404,28
"100",1,1,1330,29
"101",1,1,1817,29
"102",1,1,2067,29
"103",1,1,2080,29
"104",1,1,2885,29
"105",1,1,2931,29
"106",1,1,510,30
"107",1,1,2923,30
"108",1,1,248,31
"109",1,1,534,31
"110",1,1,2505,31
"111",1,1,2665,31
"112",1,1,2688,31
"113",1,1,141,32
"114",1,1,1267,32
"115",1,1,1885,32
"116",1,1,1754,33
"117",1,1,2060,33
"118",1,1,2270,33
"119",1,1,2802,33
"120",1,1,755,34
"121",1,1,1634,34
"122",1,1,1237,35
"123",1,1,674,36
"124",1,1,2728,36
"125",1,1,227,37
"126",1,1,1235,37
"127",1,1,2261,37
"128",1,1,434,38
"129",1,1,668,38
"130",1,1,1160,38
"131",1,1,1193,38
"132",1,1,1654,38
"133",1,1,1774,38
"134",1,1,1794,38
"135",1,1,1807,38
"136",1,1,2954,38
"137",1,1,2966,38
"138",1,1,1205,39
"139",1,1,2178,39
"140",1,1,2258,39
"141",1,1,229,40
"142",1,1,557,40
"143",1,1,662,40
"144",1,1,95,41
"145",1,1,97,41
"146",1,1,365,42
"147",1,1,1711,42
"148",1,1,2472,42
"149",1,1,771,43
"150",1,1,1524,43
"151",1,1,2323,43
"152",1,1,279,44
"153",1,1,923,44
"154",1,1,1180,44
"155",1,1,92,45
"156",1,1,117,45
"157",1,1,437,45
