"","sim_i","t","out","in"
"1",1,1,169,1
"2",1,1,251,1
"3",1,1,418,1
"4",1,1,820,1
"5",1,1,1401,1
"6",1,1,1523,1
"7",1,1,1767,1
"8",1,1,1949,1
"9",1,1,1991,1
"10",1,1,2701,1
"11",1,1,430,2
"12",1,1,582,2
"13",1,1,750,2
"14",1,1,798,2
"15",1,1,1598,2
"16",1,1,2690,2
"17",1,1,2968,2
"18",1,1,195,3
"19",1,1,714,3
"20",1,1,1934,3
"21",1,1,2988,3
"22",1,1,864,4
"23",1,1,1283,4
"24",1,1,1686,4
"25",1,1,2107,4
"26",1,1,2340,4
"27",1,1,1211,5
"28",1,1,1460,5
"29",1,1,2023,5
"30",1,1,2234,5
"31",1,1,2672,5
"32",1,1,494,6
"33",1,1,1492,6
"34",1,1,1638,6
"35",1,1,2053,6
"36",1,1,2352,6
"37",1,1,302,7
"38",1,1,1893,7
"39",1,1,1996,7
"40",1,1,2373,7
"41",1,1,2531,7
"42",1,1,2545,7
"43",1,1,309,8
"44",1,1,683,8
"45",1,1,1354,8
"46",1,1,698,9
"47",1,1,865,9
"48",1,1,2217,9
"49",1,1,126,10
"50",1,1,221,10
"51",1,1,310,10
"52",1,1,448,10
"53",1,1,1441,10
"54",1,1,2193,10
"55",1,1,1532,11
"56",1,1,1618,11
"57",1,1,2017,11
"58",1,1,2731,11
"59",1,1,2893,11
"60",1,1,36,12
"61",1,1,70,12
"62",1,1,748,12
"63",1,1,797,12
"64",1,1,1443,12
"65",1,1,1843,12
"66",1,1,2178,12
"67",1,1,2838,12
"68",1,1,104,13
"69",1,1,279,13
"70",1,1,375,13
"71",1,1,507,13
"72",1,1,884,13
"73",1,1,1267,13
"74",1,1,2029,13
"75",1,1,41,14
"76",1,1,72,14
"77",1,1,350,14
"78",1,1,2195,14
"79",1,1,2443,14
"80",1,1,375,15
"81",1,1,559,15
"82",1,1,659,15
"83",1,1,1397,15
"84",1,1,1635,15
"85",1,1,2729,15
"86",1,1,380,16
"87",1,1,1078,16
"88",1,1,1289,16
"89",1,1,1964,16
"90",1,1,878,17
"91",1,1,1017,17
"92",1,1,1560,17
"93",1,1,1778,17
"94",1,1,2255,17
"95",1,1,2677,17
"96",1,1,46,18
"97",1,1,217,18
"98",1,1,275,18
"99",1,1,285,18
"100",1,1,475,18
"101",1,1,985,18
"102",1,1,1035,18
"103",1,1,1087,18
"104",1,1,2097,18
"105",1,1,2454,18
"106",1,1,2578,18
"107",1,1,2978,18
"108",1,1,944,19
"109",1,1,1572,19
"110",1,1,2517,19
"111",1,1,352,20
"112",1,1,947,20
"113",1,1,1698,20
"114",1,1,1871,20
"115",1,1,1906,20
"116",1,1,1914,20
"117",1,1,2124,20
"118",1,1,2503,20
"119",1,1,77,21
"120",1,1,164,21
"121",1,1,745,21
"122",1,1,1607,21
"123",1,1,2658,21
"124",1,1,1264,22
"125",1,1,1396,22
"126",1,1,1837,22
"127",1,1,104,23
"128",1,1,241,23
"129",1,1,2347,23
"130",1,1,603,24
"131",1,1,2825,24
"132",1,1,286,25
"133",1,1,740,25
"134",1,1,1850,25
"135",1,1,2247,25
"136",1,1,474,26
"137",1,1,711,26
"138",1,1,808,26
"139",1,1,2266,26
"140",1,1,2304,26
"141",1,1,2325,26
"142",1,1,2800,26
"143",1,1,177,27
"144",1,1,394,27
"145",1,1,528,27
"146",1,1,1185,27
"147",1,1,2888,27
"148",1,1,309,28
"149",1,1,376,28
"150",1,1,1298,28
"151",1,1,1682,28
"152",1,1,233,29
"153",1,1,404,29
"154",1,1,498,29
"155",1,1,656,29
"156",1,1,1423,29
"157",1,1,2396,29
"158",1,1,309,30
"159",1,1,680,30
"160",1,1,986,30
"161",1,1,1428,30
"162",1,1,1718,30
"163",1,1,1978,30
"164",1,1,2253,30
"165",1,1,2843,30
"166",1,1,808,31
"167",1,1,1103,31
"168",1,1,1807,31
"169",1,1,2927,31
"170",1,1,96,32
"171",1,1,567,32
"172",1,1,704,32
"173",1,1,851,32
"174",1,1,950,32
"175",1,1,1218,32
"176",1,1,1473,32
"177",1,1,161,33
"178",1,1,379,33
"179",1,1,261,34
"180",1,1,281,34
"181",1,1,335,34
"182",1,1,2053,34
"183",1,1,2245,34
"184",1,1,2139,35
"185",1,1,2145,35
"186",1,1,38,36
"187",1,1,1889,36
"188",1,1,2011,36
"189",1,1,2097,36
"190",1,1,2674,36
"191",1,1,2977,36
"192",1,1,2547,37
"193",1,1,2573,37
"194",1,1,672,38
"195",1,1,1476,38
"196",1,1,1807,38
"197",1,1,2012,38
"198",1,1,2023,38
"199",1,1,379,39
"200",1,1,1168,39
"201",1,1,2443,39
"202",1,1,2988,39
"203",1,1,410,40
"204",1,1,584,40
"205",1,1,1899,40
"206",1,1,2294,40
"207",1,1,316,41
"208",1,1,1193,41
"209",1,1,1766,41
"210",1,1,2200,41
"211",1,1,2779,41
"212",1,1,513,42
"213",1,1,851,42
"214",1,1,914,42
"215",1,1,1122,42
"216",1,1,1485,42
"217",1,1,1054,43
"218",1,1,1130,43
"219",1,1,1802,43
"220",1,1,2649,43
"221",1,1,2730,43
"222",1,1,2948,43
"223",1,1,513,44
"224",1,1,828,44
"225",1,1,840,44
"226",1,1,1058,44
"227",1,1,1656,44
"228",1,1,361,45
"229",1,1,971,45
"230",1,1,1351,45
"231",1,1,2000,45
"232",1,1,269,46
"233",1,1,453,46
"234",1,1,816,46
"235",1,1,2378,46
"236",1,1,349,47
"237",1,1,800,47
"238",1,1,903,47
"239",1,1,1511,47
"240",1,1,1901,47
"241",1,1,1986,47
"242",1,1,2617,47
"243",1,1,2679,47
"244",1,1,850,48
"245",1,1,1155,48
"246",1,1,1734,48
"247",1,1,1993,48
"248",1,1,2194,48
"249",1,1,2324,48
"250",1,1,130,49
"251",1,1,601,49
"252",1,1,720,49
"253",1,1,1089,49
"254",1,1,1603,49
"255",1,1,172,50
"256",1,1,240,50
"257",1,1,650,50
"258",1,1,1061,50
"259",1,1,1500,50
"260",1,1,1654,50
"261",1,1,1891,50
"262",1,1,2330,50
"263",1,1,551,51
"264",1,1,1127,51
"265",1,1,2255,51
"266",1,1,2608,51
"267",1,1,147,52
"268",1,1,595,52
"269",1,1,1215,52
"270",1,1,1525,52
"271",1,1,2183,52
"272",1,1,194,53
"273",1,1,266,53
"274",1,1,508,53
"275",1,1,1273,53
"276",1,1,1622,53
"277",1,1,1777,53
"278",1,1,2309,53
"279",1,1,2329,53
"280",1,1,412,54
"281",1,1,1117,54
"282",1,1,2562,54
"283",1,1,74,55
"284",1,1,604,55
"285",1,1,722,55
"286",1,1,1288,55
"287",1,1,1829,55
"288",1,1,103,56
"289",1,1,195,56
"290",1,1,330,56
"291",1,1,912,56
"292",1,1,1340,56
"293",1,1,1459,56
"294",1,1,1970,56
"295",1,1,1998,56
"296",1,1,2141,56
"297",1,1,2680,56
"298",1,1,2702,56
"299",1,1,2750,56
"300",1,1,91,57
"301",1,1,1038,57
"302",1,1,2017,57
"303",1,1,2050,57
"304",1,1,2293,57
"305",1,1,1392,58
"306",1,1,1718,58
"307",1,1,303,59
"308",1,1,1154,59
"309",1,1,1816,59
"310",1,1,2773,59
"311",1,1,2774,59
"312",1,1,788,60
"313",1,1,1569,60
"314",1,1,2267,60
"315",1,1,460,61
"316",1,1,522,61
"317",1,1,1030,61
"318",1,1,1655,61
"319",1,1,1749,61
"320",1,1,2075,61
"321",1,1,839,62
"322",1,1,2241,62
"323",1,1,2922,62
"324",1,1,164,63
"325",1,1,379,63
"326",1,1,462,63
"327",1,1,688,63
"328",1,1,720,63
"329",1,1,903,63
"330",1,1,1031,63
"331",1,1,1286,63
"332",1,1,1387,63
"333",1,1,2273,63
"334",1,1,2577,63
"335",1,1,2677,63
"336",1,1,2960,63
"337",1,1,76,64
"338",1,1,996,64
"339",1,1,2021,64
"340",1,1,2276,64
"341",1,1,2175,65
"342",1,1,2428,65
"343",1,1,2512,65
"344",1,1,739,66
"345",1,1,885,66
"346",1,1,905,66
"347",1,1,2161,66
"348",1,1,2643,66
"349",1,1,359,67
"350",1,1,1040,67
"351",1,1,1656,67
"352",1,1,422,68
"353",1,1,1014,68
"354",1,1,1571,68
"355",1,1,1596,68
"356",1,1,2076,68
"357",1,1,535,69
"358",1,1,1075,69
"359",1,1,1358,69
"360",1,1,1822,69
"361",1,1,1870,69
"362",1,1,1997,69
"363",1,1,1208,70
"364",1,1,76,71
"365",1,1,136,71
"366",1,1,797,71
"367",1,1,1100,71
"368",1,1,1784,71
"369",1,1,2327,71
"370",1,1,1497,72
"371",1,1,1909,72
"372",1,1,2969,72
"373",1,1,647,73
"374",1,1,723,73
"375",1,1,2456,73
"376",1,1,730,74
"377",1,1,934,74
"378",1,1,2395,74
"379",1,1,2486,74
"380",1,1,2703,74
"381",1,1,2734,74
"382",1,1,2906,74
"383",1,1,596,75
"384",1,1,1212,75
"385",1,1,1845,75
"386",1,1,2960,75
"387",1,1,331,76
"388",1,1,489,76
"389",1,1,659,76
"390",1,1,889,76
"391",1,1,1045,76
"392",1,1,1327,76
"393",1,1,1607,76
"394",1,1,516,77
"395",1,1,677,77
"396",1,1,718,77
"397",1,1,924,77
"398",1,1,1168,77
"399",1,1,1611,77
"400",1,1,2323,77
"401",1,1,2660,77
"402",1,1,1955,78
"403",1,1,2210,78
"404",1,1,1305,79
"405",1,1,1451,79
"406",1,1,1673,79
"407",1,1,2189,79
"408",1,1,2320,79
"409",1,1,2995,79
"410",1,1,248,80
"411",1,1,720,80
"412",1,1,1002,80
"413",1,1,1162,80
"414",1,1,1782,80
"415",1,1,1391,81
"416",1,1,1449,81
"417",1,1,1913,81
"418",1,1,2763,81
"419",1,1,2992,81
"420",1,1,1298,82
"421",1,1,2062,82
"422",1,1,227,83
"423",1,1,660,83
"424",1,1,974,83
"425",1,1,1315,83
"426",1,1,2069,83
"427",1,1,2139,83
"428",1,1,2451,83
"429",1,1,2558,83
"430",1,1,102,84
"431",1,1,1442,84
"432",1,1,2083,84
"433",1,1,2262,84
"434",1,1,827,85
"435",1,1,924,85
"436",1,1,1027,85
"437",1,1,2856,85
"438",1,1,784,86
"439",1,1,901,86
"440",1,1,1445,87
"441",1,1,1597,87
"442",1,1,1736,87
"443",1,1,2094,87
"444",1,1,2596,87
"445",1,1,2779,87
"446",1,1,2791,87
"447",1,1,1571,88
"448",1,1,2244,89
"449",1,1,2558,89
"450",1,1,1275,90
"451",1,1,1681,90
"452",1,1,2241,90
"453",1,1,2751,90
"454",1,1,304,91
"455",1,1,682,91
"456",1,1,899,91
"457",1,1,932,91
"458",1,1,1103,91
"459",1,1,1789,91
"460",1,1,1985,91
"461",1,1,2047,91
"462",1,1,2662,91
"463",1,1,2672,91
"464",1,1,803,92
"465",1,1,1210,92
"466",1,1,1488,92
"467",1,1,2639,92
"468",1,1,2692,92
"469",1,1,1360,93
"470",1,1,1590,93
"471",1,1,1615,93
"472",1,1,2548,93
"473",1,1,2689,93
"474",1,1,2811,93
"475",1,1,1696,94
"476",1,1,2011,94
"477",1,1,133,95
"478",1,1,1005,95
"479",1,1,1042,95
"480",1,1,1270,95
"481",1,1,2390,95
"482",1,1,2799,95
"483",1,1,1154,96
"484",1,1,1244,96
"485",1,1,2109,96
"486",1,1,103,97
"487",1,1,484,97
"488",1,1,2295,97
"489",1,1,534,98
"490",1,1,707,98
"491",1,1,1008,98
"492",1,1,1166,98
"493",1,1,2015,98
"494",1,1,2123,98
"495",1,1,417,99
"496",1,1,569,99
"497",1,1,1211,99
"498",1,1,1752,99
"499",1,1,1877,99
"500",1,1,2040,99
"501",1,1,2208,99
"502",1,1,986,100
"503",1,1,1744,100
"504",1,1,2795,100
"505",1,1,831,101
"506",1,1,1109,101
"507",1,1,1247,101
"508",1,1,1283,101
"509",1,1,1385,101
"510",1,1,1727,101
"511",1,1,2214,101
"512",1,1,2304,101
"513",1,1,2454,102
"514",1,1,2981,102
"515",1,1,1840,103
"516",1,1,1937,103
"517",1,1,2142,103
"518",1,1,2337,103
"519",1,1,2409,103
"520",1,1,2444,103
"521",1,1,2607,103
"522",1,1,2750,103
"523",1,1,2809,103
"524",1,1,2832,103
"525",1,1,2846,103
"526",1,1,2967,103
"527",1,1,157,104
"528",1,1,680,104
"529",1,1,841,104
"530",1,1,285,105
"531",1,1,613,105
"532",1,1,1108,105
"533",1,1,2041,105
"534",1,1,2085,105
"535",1,1,2727,105
"536",1,1,2863,105
"537",1,1,739,106
"538",1,1,2178,106
"539",1,1,2203,106
"540",1,1,2532,106
"541",1,1,2619,106
"542",1,1,2362,107
"543",1,1,176,108
"544",1,1,1167,108
"545",1,1,1553,108
"546",1,1,1959,108
"547",1,1,1984,108
"548",1,1,2512,108
"549",1,1,292,109
"550",1,1,801,109
"551",1,1,1526,109
"552",1,1,1651,109
"553",1,1,2582,109
"554",1,1,2623,109
"555",1,1,2945,109
"556",1,1,354,111
"557",1,1,1034,111
"558",1,1,2797,111
"559",1,1,251,112
"560",1,1,788,112
"561",1,1,1010,112
"562",1,1,1449,112
"563",1,1,1535,112
"564",1,1,1783,112
"565",1,1,2014,112
"566",1,1,2055,112
"567",1,1,1782,113
"568",1,1,2003,113
"569",1,1,2020,113
"570",1,1,2924,113
"571",1,1,706,114
"572",1,1,1364,114
"573",1,1,2900,114
"574",1,1,733,115
"575",1,1,875,115
"576",1,1,1823,115
"577",1,1,1189,116
"578",1,1,2242,116
"579",1,1,403,117
"580",1,1,1900,117
"581",1,1,2571,117
"582",1,1,1937,118
"583",1,1,2831,118
"584",1,1,190,119
"585",1,1,2669,119
"586",1,1,1409,120
"587",1,1,394,121
"588",1,1,663,121
"589",1,1,1155,121
"590",1,1,1995,121
"591",1,1,2089,121
"592",1,1,2263,121
"593",1,1,2362,121
"594",1,1,2660,121
"595",1,1,150,122
"596",1,1,1496,122
"597",1,1,1602,122
"598",1,1,1780,122
"599",1,1,2683,122
"600",1,1,244,123
"601",1,1,373,123
"602",1,1,1717,123
"603",1,1,2448,123
"604",1,1,2506,123
"605",1,1,470,124
"606",1,1,1332,124
"607",1,1,1937,124
"608",1,1,2038,124
"609",1,1,2370,124
"610",1,1,2564,124
"611",1,1,2594,124
"612",1,1,404,125
"613",1,1,2301,125
"614",1,1,2531,125
"615",1,1,1855,126
"616",1,1,2046,126
"617",1,1,2299,126
"618",1,1,367,127
"619",1,1,455,127
"620",1,1,772,127
"621",1,1,1153,127
"622",1,1,1271,127
"623",1,1,2712,127
"624",1,1,2870,127
"625",1,1,166,128
"626",1,1,338,128
"627",1,1,1158,128
"628",1,1,1449,128
"629",1,1,1454,128
"630",1,1,2072,128
"631",1,1,2073,128
"632",1,1,2333,128
"633",1,1,2796,128
"634",1,1,820,129
"635",1,1,1013,129
"636",1,1,1157,129
"637",1,1,1308,129
"638",1,1,1539,129
"639",1,1,2132,129
"640",1,1,2377,129
"641",1,1,2389,129
"642",1,1,1078,130
"643",1,1,1470,130
"644",1,1,1584,130
"645",1,1,1879,130
"646",1,1,2438,130
"647",1,1,1412,131
"648",1,1,1534,131
"649",1,1,1748,131
"650",1,1,1891,131
"651",1,1,2129,131
"652",1,1,2420,131
"653",1,1,281,132
"654",1,1,828,132
"655",1,1,1173,132
"656",1,1,1690,132
"657",1,1,1739,132
"658",1,1,2292,132
"659",1,1,2558,132
"660",1,1,921,133
"661",1,1,1577,133
"662",1,1,1893,133
"663",1,1,2042,133
"664",1,1,2522,133
"665",1,1,2605,133
"666",1,1,768,134
"667",1,1,1112,134
"668",1,1,1478,134
"669",1,1,1673,134
"670",1,1,2422,134
"671",1,1,2465,134
"672",1,1,2504,134
"673",1,1,2649,134
"674",1,1,380,135
"675",1,1,1189,135
"676",1,1,1311,135
"677",1,1,2914,135
"678",1,1,295,136
