id,degree,blk,testatus
1,8,0,s
2,3,0,s
3,8,1,s
4,5,1,s
5,4,1,s
6,7,1,i
7,4,1,s
8,5,1,s
9,10,0,s
10,1,1,i
11,3,0,s
12,2,1,s
13,5,0,s
14,4,1,s
15,6,1,s
16,1,0,s
17,7,1,s
18,2,0,s
19,4,0,s
20,3,0,s
21,3,0,s
22,4,1,s
23,6,1,s
24,8,0,i
25,2,0,s
26,5,1,s
27,2,1,i
28,6,1,s
29,6,1,s
30,8,0,s
31,8,0,s
32,3,1,s
33,4,0,s
34,1,1,s
35,7,0,s
36,2,1,s
37,4,0,s
38,8,1,s
39,5,0,s
40,11,0,s
41,7,1,s
42,5,1,s
43,8,0,s
44,2,1,s
45,8,1,s
46,10,0,s
47,2,0,s
48,7,1,s
49,4,0,s
50,6,1,s
51,3,0,s
52,3,1,s
53,3,1,s
54,6,1,s
55,7,1,s
56,9,0,s
57,4,0,s
58,5,0,s
59,10,0,i
60,5,1,s
61,5,0,s
62,5,0,s
63,9,1,s
64,5,0,s
65,1,0,s
66,4,1,s
67,3,0,s
68,4,0,s
69,5,1,s
70,5,1,s
71,10,1,s
72,6,1,s
73,2,0,s
74,4,1,s
75,5,0,s
76,5,0,s
77,5,1,s
78,5,1,s
79,5,0,s
80,4,0,s
81,3,0,s
82,5,1,s
83,6,0,s
84,5,0,s
85,4,1,s
86,3,0,s
87,9,0,s
88,4,0,s
89,6,0,s
90,9,0,s
91,3,1,s
92,9,0,s
93,7,0,s
94,3,0,s
95,8,1,s
96,3,0,s
97,1,0,s
98,2,0,s
99,6,1,s
100,10,0,s
101,4,1,s
102,4,0,s
103,2,0,s
104,4,1,s
105,2,0,s
106,6,0,s
107,6,1,s
108,5,0,s
109,9,1,s
110,3,1,s
111,7,1,s
112,7,0,s
113,1,0,s
114,6,1,s
115,8,1,s
116,5,0,s
117,6,1,s
118,4,0,s
119,4,0,s
120,6,1,s
121,5,0,s
122,3,0,s
123,5,0,s
124,3,1,s
125,1,1,s
126,5,1,s
127,4,1,s
128,4,0,s
129,5,0,s
130,6,1,s
131,7,1,s
132,4,0,s
133,6,0,s
134,3,1,s
135,7,0,s
136,1,1,s
137,3,1,s
138,1,1,s
139,5,0,s
140,4,1,s
141,3,0,s
142,4,1,s
143,2,0,s
144,5,1,i
145,6,0,s
146,3,0,s
147,5,0,s
148,4,0,s
149,3,1,s
150,4,1,s
151,3,0,s
152,3,1,i
153,6,1,s
154,3,0,s
155,4,0,s
156,5,0,s
157,3,0,s
158,2,1,i
159,5,0,s
160,4,0,s
161,7,1,s
162,1,0,s
163,3,1,s
164,4,1,s
165,2,1,i
166,4,0,s
167,7,1,s
168,2,1,s
169,3,1,s
170,3,0,s
171,7,0,s
172,2,0,s
173,5,1,s
174,3,0,s
175,6,1,s
176,1,0,s
177,2,1,s
178,10,1,s
179,7,1,s
180,3,0,s
181,3,1,s
182,6,1,s
183,5,0,s
184,7,1,s
185,6,1,s
186,3,0,i
187,4,1,s
188,3,0,s
189,4,1,s
190,1,0,s
191,5,1,s
192,5,0,s
193,3,1,i
194,5,0,s
195,2,0,s
196,6,1,s
197,9,1,s
198,6,1,s
199,3,1,s
200,4,0,s
201,9,0,s
202,3,0,s
203,4,0,s
204,3,0,s
205,4,1,s
206,3,0,s
207,5,0,s
208,2,0,i
209,8,0,s
210,6,1,s
211,4,1,s
212,4,1,s
213,3,1,s
214,4,0,s
215,6,0,s
216,3,1,s
217,4,1,s
218,6,0,s
219,4,1,s
220,2,0,s
221,6,0,s
222,5,1,s
223,6,1,s
224,4,1,s
225,6,1,s
226,3,0,s
227,5,1,s
228,7,0,s
