"","sim_i","t","out","in"
"1",1,1,201,1
"2",1,1,463,1
"3",1,1,552,1
"4",1,1,1147,1
"5",1,1,1564,1
"6",1,1,1634,1
"7",1,1,1839,1
"8",1,1,182,2
"9",1,1,1517,2
"10",1,1,1529,2
"11",1,1,1869,2
"12",1,1,1910,2
"13",1,1,104,3
"14",1,1,2186,3
"15",1,1,640,4
"16",1,1,753,4
"17",1,1,892,4
"18",1,1,923,4
"19",1,1,987,4
"20",1,1,1845,4
"21",1,1,2146,4
"22",1,1,2558,4
"23",1,1,1059,5
"24",1,1,1110,5
"25",1,1,1268,5
"26",1,1,1472,5
"27",1,1,2207,5
"28",1,1,2312,5
"29",1,1,415,6
"30",1,1,459,6
"31",1,1,1149,6
"32",1,1,1293,6
"33",1,1,1571,6
"34",1,1,1905,6
"35",1,1,33,7
"36",1,1,370,7
"37",1,1,958,7
"38",1,1,1957,7
"39",1,1,149,8
"40",1,1,1158,8
"41",1,1,1376,8
"42",1,1,2407,8
"43",1,1,837,9
"44",1,1,1327,9
"45",1,1,2263,9
"46",1,1,2415,9
"47",1,1,2911,9
"48",1,1,48,10
"49",1,1,65,10
"50",1,1,234,10
"51",1,1,334,10
"52",1,1,359,10
"53",1,1,495,10
"54",1,1,1957,10
"55",1,1,250,11
"56",1,1,1168,11
"57",1,1,1179,11
"58",1,1,2041,11
"59",1,1,2181,11
"60",1,1,2244,11
"61",1,1,2680,11
"62",1,1,2770,11
"63",1,1,2864,11
"64",1,1,82,12
"65",1,1,738,12
"66",1,1,1012,12
"67",1,1,1049,12
"68",1,1,1210,12
"69",1,1,1228,12
"70",1,1,1327,12
"71",1,1,1933,12
"72",1,1,237,13
"73",1,1,407,13
"74",1,1,1867,13
"75",1,1,2149,13
"76",1,1,2359,13
"77",1,1,2762,13
"78",1,1,137,14
"79",1,1,1025,14
"80",1,1,1787,14
"81",1,1,1872,14
"82",1,1,1925,14
"83",1,1,2266,14
"84",1,1,54,15
"85",1,1,234,15
"86",1,1,240,15
"87",1,1,302,15
"88",1,1,334,15
"89",1,1,633,15
"90",1,1,1080,15
"91",1,1,1939,15
"92",1,1,2224,15
"93",1,1,2278,15
"94",1,1,2564,15
"95",1,1,2578,15
"96",1,1,2853,15
"97",1,1,859,16
"98",1,1,888,16
"99",1,1,1200,16
"100",1,1,2300,16
"101",1,1,2781,16
"102",1,1,123,17
"103",1,1,312,17
"104",1,1,1486,17
"105",1,1,1694,17
"106",1,1,2302,17
"107",1,1,477,18
"108",1,1,492,18
"109",1,1,809,18
"110",1,1,844,18
"111",1,1,1070,18
"112",1,1,1345,18
"113",1,1,1361,18
"114",1,1,1394,18
"115",1,1,2528,18
"116",1,1,998,19
"117",1,1,1698,19
"118",1,1,1908,19
"119",1,1,2017,19
"120",1,1,2255,19
"121",1,1,547,20
"122",1,1,836,20
"123",1,1,1267,20
"124",1,1,2517,20
"125",1,1,2701,20
"126",1,1,649,21
"127",1,1,754,21
"128",1,1,1308,21
"129",1,1,1344,21
"130",1,1,1061,22
"131",1,1,1569,22
"132",1,1,1708,22
"133",1,1,1790,22
"134",1,1,1792,22
"135",1,1,1854,22
"136",1,1,2740,22
"137",1,1,741,23
"138",1,1,2878,23
"139",1,1,2994,23
"140",1,1,565,24
"141",1,1,1142,24
"142",1,1,1904,25
"143",1,1,1909,25
"144",1,1,95,26
"145",1,1,209,26
"146",1,1,603,26
"147",1,1,917,26
"148",1,1,1760,26
"149",1,1,1074,27
"150",1,1,1276,27
"151",1,1,2731,27
"152",1,1,389,28
"153",1,1,486,28
"154",1,1,838,28
"155",1,1,1075,28
"156",1,1,1467,28
"157",1,1,1648,28
"158",1,1,2101,28
"159",1,1,2168,28
"160",1,1,2432,28
"161",1,1,2458,28
"162",1,1,2614,28
"163",1,1,2616,28
"164",1,1,2958,28
"165",1,1,1327,29
"166",1,1,1365,29
"167",1,1,1369,29
"168",1,1,1933,29
"169",1,1,307,30
"170",1,1,1237,30
"171",1,1,1990,30
"172",1,1,2365,30
"173",1,1,866,31
"174",1,1,889,31
"175",1,1,2285,31
"176",1,1,1441,32
"177",1,1,1621,32
"178",1,1,2185,32
"179",1,1,2270,32
"180",1,1,2440,32
"181",1,1,2917,32
"182",1,1,54,33
"183",1,1,1313,33
"184",1,1,1678,33
"185",1,1,1821,33
"186",1,1,1846,33
"187",1,1,310,34
"188",1,1,669,34
"189",1,1,1564,34
"190",1,1,1947,34
"191",1,1,2605,34
"192",1,1,314,35
"193",1,1,1010,35
"194",1,1,1438,35
"195",1,1,2672,35
"196",1,1,2215,36
"197",1,1,797,37
"198",1,1,1174,37
"199",1,1,1466,37
"200",1,1,1713,37
"201",1,1,1954,37
"202",1,1,2391,37
"203",1,1,230,38
"204",1,1,899,38
"205",1,1,972,38
"206",1,1,1643,38
"207",1,1,2522,38
"208",1,1,2675,38
"209",1,1,2747,38
"210",1,1,2889,38
"211",1,1,463,39
"212",1,1,554,39
"213",1,1,1988,39
"214",1,1,63,40
"215",1,1,162,40
"216",1,1,191,40
"217",1,1,813,40
"218",1,1,1428,40
"219",1,1,1492,40
"220",1,1,1526,40
"221",1,1,1817,40
"222",1,1,134,41
"223",1,1,185,41
"224",1,1,732,41
"225",1,1,757,41
"226",1,1,855,41
"227",1,1,1249,41
"228",1,1,2115,41
"229",1,1,2849,41
"230",1,1,1876,42
"231",1,1,2794,42
"232",1,1,2882,42
"233",1,1,478,43
"234",1,1,542,43
"235",1,1,1128,43
"236",1,1,1900,43
"237",1,1,2953,43
"238",1,1,595,44
"239",1,1,2010,44
"240",1,1,2359,44
"241",1,1,2440,44
"242",1,1,2885,44
"243",1,1,56,45
"244",1,1,506,45
"245",1,1,751,45
"246",1,1,1078,45
"247",1,1,1790,45
"248",1,1,2027,45
"249",1,1,2881,45
"250",1,1,363,46
"251",1,1,928,46
"252",1,1,2464,46
"253",1,1,281,47
"254",1,1,412,47
"255",1,1,454,47
"256",1,1,1475,47
"257",1,1,1787,47
"258",1,1,334,48
"259",1,1,552,48
"260",1,1,2386,48
"261",1,1,686,49
"262",1,1,898,49
"263",1,1,1931,49
"264",1,1,2221,49
"265",1,1,2325,49
"266",1,1,2640,49
"267",1,1,689,50
"268",1,1,1232,50
"269",1,1,1826,50
"270",1,1,2232,50
"271",1,1,2343,50
"272",1,1,2900,50
"273",1,1,254,51
"274",1,1,771,51
"275",1,1,1148,51
"276",1,1,1830,51
"277",1,1,2320,51
"278",1,1,203,52
"279",1,1,356,52
"280",1,1,423,52
"281",1,1,1144,52
"282",1,1,1932,52
"283",1,1,297,53
"284",1,1,346,53
"285",1,1,1072,53
"286",1,1,1649,53
"287",1,1,1906,53
"288",1,1,302,54
"289",1,1,538,54
"290",1,1,2187,54
"291",1,1,2224,54
"292",1,1,2308,54
"293",1,1,2626,54
"294",1,1,2789,54
"295",1,1,1381,55
"296",1,1,1640,55
"297",1,1,2469,55
"298",1,1,2695,55
"299",1,1,2955,55
"300",1,1,1422,56
"301",1,1,1790,56
"302",1,1,1858,56
"303",1,1,2886,56
"304",1,1,132,57
"305",1,1,358,57
"306",1,1,642,57
"307",1,1,723,57
"308",1,1,2540,57
"309",1,1,356,58
"310",1,1,763,58
"311",1,1,1288,58
"312",1,1,1909,58
"313",1,1,2114,58
"314",1,1,2512,58
"315",1,1,102,59
"316",1,1,494,59
"317",1,1,839,59
"318",1,1,853,59
"319",1,1,1537,59
"320",1,1,1754,59
"321",1,1,1865,59
"322",1,1,2575,59
"323",1,1,737,60
"324",1,1,1665,60
"325",1,1,2728,60
"326",1,1,2953,60
"327",1,1,2397,61
"328",1,1,2416,61
"329",1,1,2717,61
"330",1,1,2855,61
"331",1,1,194,62
"332",1,1,843,62
"333",1,1,1335,62
"334",1,1,2350,62
"335",1,1,2673,62
"336",1,1,131,63
"337",1,1,926,63
"338",1,1,1428,63
"339",1,1,2554,63
"340",1,1,264,64
"341",1,1,995,64
"342",1,1,1548,64
"343",1,1,1606,64
"344",1,1,2353,64
"345",1,1,2452,64
"346",1,1,334,65
"347",1,1,1217,65
"348",1,1,1485,65
"349",1,1,320,66
"350",1,1,567,66
"351",1,1,915,66
"352",1,1,1249,66
"353",1,1,1529,66
"354",1,1,1930,66
"355",1,1,2082,66
"356",1,1,2338,66
"357",1,1,198,67
"358",1,1,946,67
"359",1,1,947,67
"360",1,1,1423,67
"361",1,1,1591,67
"362",1,1,2057,67
"363",1,1,1641,68
"364",1,1,1667,68
"365",1,1,1856,68
"366",1,1,2179,68
"367",1,1,594,69
"368",1,1,1040,69
"369",1,1,1491,69
"370",1,1,1886,69
"371",1,1,1917,69
"372",1,1,2129,69
"373",1,1,2345,69
"374",1,1,2353,69
"375",1,1,1336,70
"376",1,1,2122,70
"377",1,1,2452,70
"378",1,1,2939,70
"379",1,1,267,71
"380",1,1,921,71
"381",1,1,1521,71
"382",1,1,2265,71
"383",1,1,2887,71
"384",1,1,894,72
"385",1,1,2441,72
"386",1,1,483,73
"387",1,1,1476,73
"388",1,1,2049,73
"389",1,1,2144,73
"390",1,1,2468,73
"391",1,1,2856,73
"392",1,1,98,74
"393",1,1,853,74
"394",1,1,1174,74
"395",1,1,1370,74
"396",1,1,1450,74
"397",1,1,1713,74
"398",1,1,1916,74
"399",1,1,1989,74
"400",1,1,2283,74
"401",1,1,2394,74
"402",1,1,2418,74
"403",1,1,2883,74
"404",1,1,857,75
"405",1,1,922,75
"406",1,1,1663,75
"407",1,1,2099,75
"408",1,1,2425,75
"409",1,1,109,76
