id,degree,blk,testatus
1,3,0,s
2,6,1,s
3,3,0,s
4,2,1,s
5,3,1,s
6,14,0,i
7,12,0,s
8,4,1,s
9,10,1,s
10,5,1,s
11,6,0,i
12,4,0,s
13,6,1,s
14,7,0,s
15,13,1,s
16,5,1,i
17,9,1,i
18,7,0,i
19,4,0,s
20,6,1,s
21,3,1,s
22,5,1,s
23,11,1,s
24,9,0,s
25,7,0,i
26,5,1,i
27,7,1,s
28,10,0,s
29,3,0,s
30,5,1,s
31,8,1,i
32,6,1,s
33,5,0,s
34,9,1,s
35,5,0,i
36,7,1,i
37,8,1,i
38,5,1,s
39,8,1,s
40,2,1,s
41,3,0,s
42,4,0,s
43,13,1,s
44,9,1,s
45,6,1,i
46,6,1,s
47,10,0,s
48,6,1,i
49,3,0,s
50,6,0,i
51,6,1,s
52,4,1,i
53,4,1,s
54,7,0,s
55,6,0,s
56,4,0,s
57,7,1,i
58,9,0,s
59,5,0,s
60,11,0,s
61,13,1,s
62,10,0,s
63,7,0,s
64,9,0,i
65,10,0,s
66,3,1,s
67,3,0,s
68,10,1,s
69,3,1,i
70,7,0,s
71,7,0,i
72,4,1,s
73,8,1,s
74,8,1,i
75,5,0,s
76,5,1,s
77,8,0,i
78,4,0,i
79,6,0,s
80,10,1,s
81,4,0,s
82,8,0,s
83,6,1,s
84,2,1,s
85,7,1,s
86,6,0,s
87,7,1,s
88,4,1,s
89,9,1,s
90,6,1,s
91,4,1,i
92,8,1,s
93,3,1,s
94,7,1,s
95,9,1,s
96,5,0,s
97,5,0,s
98,8,0,s
99,5,1,s
100,6,1,s
101,10,0,s
102,7,0,i
103,5,0,i
104,6,0,s
105,7,1,i
106,4,0,s
107,7,1,s
108,4,1,s
109,6,0,i
110,10,1,s
111,6,0,s
112,1,1,s
113,8,0,s
114,5,1,s
115,4,0,i
116,5,1,s
117,7,0,s
118,10,1,i
119,6,0,s
120,4,1,s
121,9,1,s
122,8,0,s
123,5,0,s
124,6,1,i
125,4,1,s
126,5,1,s
127,15,1,s
128,7,1,s
129,3,1,i
130,6,1,s
131,3,1,s
132,6,0,s
133,4,0,i
134,8,1,s
135,5,0,s
136,5,0,i
137,6,1,s
138,5,0,s
139,7,0,i
140,10,0,i
141,8,0,s
142,9,1,i
143,8,1,i
144,9,1,i
145,6,1,s
146,8,1,s
147,2,1,s
148,5,0,i
149,4,0,s
150,5,1,s
151,9,0,s
152,7,1,i
153,10,0,s
154,5,1,i
155,8,0,s
156,3,0,s
157,8,0,s
158,2,0,s
159,6,1,s
160,5,0,s
161,5,1,i
162,5,1,s
163,6,0,s
164,10,0,i
165,9,0,s
166,7,0,s
167,3,1,s
168,9,1,s
169,12,1,s
170,11,0,s
171,4,1,s
172,4,0,s
173,10,0,s
174,5,1,s
175,3,1,i
176,2,0,s
177,6,0,s
178,8,1,s
179,6,0,i
180,6,0,i
181,4,0,s
182,6,1,s
183,9,1,i
184,4,1,s
185,4,0,s
186,9,0,s
187,9,1,i
188,7,0,s
189,5,0,s
190,9,1,i
191,9,1,s
192,6,1,s
193,5,1,s
194,2,0,s
195,5,0,i
196,10,0,s
197,9,0,s
198,10,1,s
199,10,0,s
200,13,1,s
201,5,1,s
202,9,1,s
203,5,0,s
204,11,0,i
205,6,1,s
206,7,1,i
207,6,1,s
208,8,1,s
209,12,0,i
210,4,1,s
211,12,1,i
212,10,0,s
213,12,0,s
214,8,1,s
215,6,0,s
216,4,1,s
217,6,0,s
218,3,0,s
219,8,1,i
220,3,0,s
221,9,0,s
222,3,1,s
223,5,1,i
224,6,1,s
225,2,1,s
226,12,0,i
227,8,0,s
228,11,1,s
229,8,0,s
230,9,0,s
231,5,0,s
232,5,0,s
233,9,1,s
234,6,0,s
235,7,0,s
236,6,1,i
237,10,0,i
238,8,0,s
239,5,0,i
240,11,1,i
241,7,1,i
242,9,0,s
243,10,0,s
244,5,1,i
245,5,0,i
246,7,0,s
247,4,0,s
248,6,1,s
249,8,0,i
250,8,0,i
251,7,0,s
252,7,1,i
253,5,0,s
254,14,0,s
255,6,1,s
256,8,0,s
257,6,1,s
258,4,0,s
259,6,0,s
260,6,1,s
261,11,1,s
262,5,0,s
263,6,1,i
264,7,1,s
265,6,1,s
266,9,0,i
267,9,1,i
268,6,0,s
269,7,1,s
270,7,1,s
271,6,1,s
272,8,0,s
273,5,1,s
274,10,1,i
275,5,0,s
276,4,0,s
277,7,0,s
278,6,1,s
279,5,0,s
280,4,0,s
281,4,1,s
282,7,1,i
283,4,1,i
284,5,0,s
285,5,1,s
286,11,0,i
287,3,0,i
288,9,1,i
289,4,0,s
290,6,1,s
291,7,1,s
292,9,1,s
293,10,1,s
294,10,1,i
295,7,1,i
296,3,1,i
297,6,0,i
298,5,1,s
299,6,1,s
300,4,1,i
301,4,0,s
302,2,0,s
303,5,1,s
304,7,0,s
305,2,1,s
306,3,0,i
307,4,0,s
308,3,0,s
309,10,0,i
310,8,0,i
311,5,0,s
312,3,0,i
313,7,1,i
314,14,0,i
315,6,0,i
316,12,0,i
317,6,1,i
318,10,1,s
319,8,0,s
320,8,0,s
321,12,0,i
322,7,1,s
323,10,0,s
324,7,1,s
325,4,0,s
326,3,1,s
327,11,0,s
328,6,0,s
329,6,0,i
330,8,0,s
331,5,1,s
332,2,0,s
333,9,0,s
334,6,1,s
335,7,0,s
336,12,0,s
337,8,1,s
338,5,0,s
339,6,0,s
340,5,0,s
341,6,1,s
342,10,0,s
343,3,1,s
344,7,0,s
345,6,0,s
346,8,0,i
347,7,1,s
348,7,0,s
349,4,0,i
350,4,1,s
351,6,0,s
352,5,1,s
353,4,1,s
354,5,1,s
355,8,0,s
356,8,1,i
357,6,1,i
358,9,0,s
359,6,0,s
360,3,0,s
361,6,0,s
362,6,1,i
363,6,0,s
364,4,0,s
365,7,0,s
366,11,1,s
367,3,0,i
368,4,1,s
369,8,0,s
370,1,0,s
371,10,0,i
372,6,1,s
373,9,0,s
374,6,1,s
375,5,0,s
376,7,0,i
377,2,1,s
378,4,0,s
379,4,0,s
380,6,1,s
381,2,0,s
382,7,0,s
383,12,1,s
384,5,1,s
385,8,1,s
386,6,0,s
387,4,1,i
388,5,1,s
389,3,0,s
390,2,0,s
391,4,1,s
392,12,1,s
393,4,1,s
394,4,1,s
395,6,0,s
396,3,0,s
397,3,1,s
398,7,0,i
399,2,0,s
400,8,1,s
401,6,1,s
402,8,1,s
403,5,0,i
404,6,0,s
405,4,0,i
406,5,1,s
407,6,0,s
408,7,1,s
409,6,1,s
410,10,0,s
411,3,1,s
412,5,0,s
413,4,0,s
414,7,1,s
415,4,0,s
416,3,0,s
417,4,0,s
418,4,1,s
419,0,1,s
420,3,1,i
421,8,0,i
422,5,0,s
423,9,0,i
424,5,0,s
425,11,0,i
426,5,0,s
427,2,0,s
428,3,1,s
429,9,1,s
430,6,1,i
431,5,1,s
432,10,1,s
433,4,0,s
434,8,0,s
435,4,0,s
436,3,1,s
437,7,0,s
438,8,1,i
439,6,0,s
440,7,0,s
441,3,1,s
442,3,0,s
443,7,0,s
444,4,0,s
445,5,0,s
446,8,1,i
447,4,1,s
448,8,1,s
449,10,0,i
450,0,0,s
451,10,1,s
452,5,0,s
453,7,1,s
454,5,0,s
455,3,1,i
456,5,0,s
457,10,0,s
458,10,0,i
459,1,1,s
460,8,1,s
461,3,0,s
462,7,1,i
463,7,1,s
464,6,1,i
465,3,1,s
466,5,0,s
467,0,1,s
468,9,0,s
469,4,1,s
470,7,1,s
471,6,1,s
472,7,0,s
473,8,0,i
474,9,0,s
475,8,1,s
476,5,1,s
477,13,1,s
478,8,1,s
479,3,1,s
480,5,1,s
481,3,0,s
482,5,0,s
483,7,0,s
484,7,1,s
485,14,1,i
486,6,0,s
487,9,1,s
488,5,0,s
489,9,1,s
490,3,0,s
491,5,1,s
492,9,1,s
493,10,0,s
494,3,1,s
495,6,1,s
496,6,1,i
497,3,0,s
498,10,1,i
499,8,0,s
500,7,0,s
501,7,0,i
