id,degree,blk,testatus
1,4,1,i
2,4,1,i
3,16,1,i
4,7,1,s
5,5,1,i
6,9,1,s
7,8,1,i
8,4,0,s
9,9,0,s
10,10,0,s
11,5,0,s
12,9,0,i
13,8,0,s
14,6,1,s
15,5,0,i
16,1,1,i
17,5,1,s
18,6,0,s
19,9,0,s
20,4,1,s
21,7,1,s
22,3,1,s
23,11,1,s
24,7,0,s
25,4,1,s
26,9,1,s
27,8,0,i
28,10,1,s
29,6,1,i
30,10,1,s
31,11,1,i
32,3,1,s
33,5,1,i
34,5,0,s
35,9,1,s
36,9,0,s
37,6,1,i
38,12,1,s
39,4,1,s
40,4,1,s
41,8,1,s
42,5,0,i
43,2,1,i
44,10,1,i
45,9,0,s
46,5,1,i
47,3,0,s
48,9,0,i
49,5,0,i
50,7,0,s
51,4,0,s
52,6,1,i
53,5,0,s
54,10,0,s
55,2,1,s
56,9,0,i
57,6,0,s
58,5,0,i
59,8,0,i
60,8,0,s
61,8,1,s
62,7,0,i
63,7,0,s
64,12,0,i
65,9,0,s
66,5,1,i
67,7,0,s
68,6,0,i
69,11,1,s
70,4,0,s
71,6,0,s
72,7,0,s
73,7,0,i
74,7,1,s
75,6,1,s
76,4,0,i
77,8,0,s
78,9,1,i
79,2,0,i
80,5,0,i
81,11,0,s
82,8,0,s
83,3,0,i
84,4,1,s
85,3,1,s
86,9,1,i
87,6,0,s
88,9,0,s
89,9,1,i
90,7,1,s
91,6,1,s
92,8,1,s
93,6,0,i
94,8,1,s
95,9,1,s
96,8,1,i
97,7,0,i
98,5,0,i
99,7,1,s
100,7,1,s
101,1,0,s
102,12,0,s
103,8,1,s
104,2,1,s
105,7,0,i
106,11,0,s
107,4,1,s
108,11,1,i
109,6,0,s
110,5,1,i
111,4,1,i
112,9,1,s
113,7,1,s
114,7,1,i
115,5,0,i
116,6,0,s
117,6,1,s
118,9,0,i
119,4,0,s
120,8,0,s
121,5,0,i
122,14,1,s
123,11,1,s
124,5,0,s
125,3,1,i
126,6,1,i
127,4,0,s
128,6,1,s
129,3,0,s
130,2,0,s
131,2,0,i
132,8,1,s
133,4,1,s
134,11,1,s
135,7,0,i
136,9,1,s
137,10,1,s
138,7,1,s
139,3,1,s
140,6,0,i
141,7,1,s
142,7,1,i
143,5,1,i
144,10,1,s
145,6,0,s
146,12,1,s
147,6,0,i
148,11,0,i
149,4,1,s
150,10,0,s
151,8,0,s
152,6,0,i
153,8,0,s
154,5,0,s
155,9,0,i
156,6,1,s
157,7,1,s
158,7,1,s
159,13,1,i
160,8,0,s
161,7,0,i
162,5,1,i
163,9,1,s
164,6,1,s
165,3,1,i
166,7,1,i
167,9,1,s
168,5,1,s
169,4,0,s
170,6,0,i
171,8,0,i
172,7,0,s
173,4,0,s
174,4,0,s
175,4,0,s
176,7,1,s
177,6,1,s
178,3,0,i
179,3,1,s
180,6,1,s
181,9,1,s
182,5,1,i
183,7,1,s
184,6,1,s
185,4,0,i
186,7,0,s
187,2,1,i
188,8,1,i
189,9,0,i
190,8,1,s
191,9,1,s
192,6,0,i
193,7,1,s
194,12,0,i
195,4,0,i
196,8,0,s
197,7,0,s
198,6,1,i
199,8,1,i
200,3,0,s
201,4,0,i
202,12,1,i
203,11,0,i
204,7,0,s
205,7,0,s
206,11,1,s
207,2,0,s
208,3,0,i
209,8,0,i
210,4,0,s
211,8,0,i
212,9,0,i
213,6,1,i
214,5,0,s
215,7,0,s
216,5,0,s
217,7,1,i
218,7,0,i
219,12,0,i
220,13,0,s
221,4,0,s
222,7,0,i
223,5,0,s
224,9,0,i
225,7,0,i
226,4,0,i
227,5,0,s
228,8,0,i
229,3,1,s
230,1,1,s
231,8,0,s
232,5,1,s
233,4,0,i
234,6,1,s
235,7,0,s
236,4,0,s
237,9,0,s
238,7,0,s
239,6,0,s
240,10,1,s
241,8,1,i
242,5,0,s
243,9,1,i
244,7,0,s
245,4,1,i
246,6,1,s
247,4,0,i
248,4,1,i
249,5,0,s
250,3,0,s
251,3,0,i
252,6,0,i
253,6,0,s
254,4,1,i
255,6,0,s
256,6,1,s
257,6,0,i
258,4,0,s
259,4,1,s
260,6,1,s
261,5,1,i
262,8,1,s
263,9,1,s
264,13,1,i
265,7,0,s
266,6,1,i
267,8,0,s
268,5,0,s
269,6,1,s
270,5,0,i
271,10,0,i
272,5,0,s
273,7,1,i
274,3,0,i
275,13,1,s
276,6,1,s
277,9,0,i
278,6,0,s
279,11,1,s
280,5,1,s
281,5,0,s
282,4,0,i
283,7,0,i
284,7,0,s
285,7,0,i
286,6,1,s
287,9,0,i
288,10,1,i
289,4,0,i
290,7,0,i
291,8,0,i
292,7,0,i
293,7,1,s
294,8,1,i
295,9,0,s
296,8,0,s
297,6,0,s
298,5,1,s
299,11,0,s
300,4,1,s
301,5,0,s
302,6,1,s
303,12,1,i
304,6,1,i
305,7,0,s
306,3,1,i
307,5,0,s
308,6,1,i
309,4,0,s
310,8,0,s
311,5,1,s
312,9,0,i
313,6,1,s
314,5,1,s
315,8,1,i
316,8,1,s
317,8,1,s
318,4,1,s
319,8,1,s
320,3,1,i
321,8,1,i
322,4,0,i
323,5,0,s
324,9,0,s
325,5,0,s
326,4,1,s
327,8,1,s
328,4,0,s
329,11,1,s
330,11,1,s
331,6,1,i
332,8,1,s
333,8,1,s
334,5,1,i
335,6,1,s
336,9,1,i
337,7,0,s
338,4,1,s
339,8,1,i
340,11,0,i
341,5,0,s
342,6,0,s
343,6,0,s
344,3,1,s
345,9,0,i
346,8,1,s
347,6,0,i
348,2,0,i
349,5,1,s
350,6,1,s
351,6,0,s
352,7,1,s
353,5,1,s
354,13,0,s
355,5,0,s
356,8,0,s
357,4,0,s
358,4,1,i
359,7,1,s
360,5,0,s
361,7,1,s
362,4,0,i
363,8,0,i
364,9,1,s
365,6,0,i
366,5,1,s
367,5,0,s
368,5,1,s
369,8,0,i
370,6,0,s
371,9,1,s
372,7,1,i
373,9,0,s
374,6,1,s
375,7,0,i
376,10,0,s
377,12,0,s
378,8,0,s
379,10,1,s
380,8,1,s
381,10,1,i
382,7,0,s
383,11,0,i
384,7,1,s
385,6,1,s
386,9,0,i
387,9,0,i
388,5,1,s
389,6,0,s
390,6,0,i
391,5,1,s
392,3,0,s
393,12,0,i
394,8,0,s
395,5,1,s
396,3,1,s
397,6,0,i
398,7,0,s
399,5,0,s
400,6,1,i
401,7,0,i
402,8,0,s
403,5,0,s
404,3,1,s
405,3,1,s
406,10,0,i
407,6,1,i
408,9,1,s
409,4,0,s
410,9,1,s
411,6,0,s
412,7,0,s
413,9,1,s
414,5,0,i
415,4,1,s
416,8,1,s
417,6,0,s
418,8,1,i
419,6,1,i
420,7,1,s
421,4,1,i
422,7,0,i
423,6,1,s
424,4,0,i
425,1,1,i
426,5,1,s
427,10,0,s
428,6,1,s
429,5,1,s
430,8,1,s
431,7,1,s
432,6,1,s
433,4,0,i
