"","sim_i","t","out","in"
"1",1,1,474,1
"2",1,1,2076,1
"3",1,1,2686,1
"4",1,1,2777,1
"5",1,1,2827,1
"6",1,1,1291,2
"7",1,1,2070,2
"8",1,1,2458,2
"9",1,1,2531,2
"10",1,1,974,3
"11",1,1,2053,3
"12",1,1,2152,3
"13",1,1,2334,3
"14",1,1,801,4
"15",1,1,2854,5
"16",1,1,446,6
"17",1,1,1013,6
"18",1,1,1419,6
"19",1,1,880,8
"20",1,1,1633,8
"21",1,1,1761,8
"22",1,1,1771,8
"23",1,1,1919,8
"24",1,1,365,9
"25",1,1,761,9
"26",1,1,85,10
"27",1,1,1915,10
"28",1,1,2447,10
"29",1,1,44,11
"30",1,1,1301,11
"31",1,1,1759,11
"32",1,1,2203,11
"33",1,1,1080,12
"34",1,1,2851,12
"35",1,1,91,13
"36",1,1,2833,13
"37",1,1,2920,13
"38",1,1,487,14
"39",1,1,1017,14
"40",1,1,2471,14
"41",1,1,2655,14
"42",1,1,154,15
"43",1,1,940,15
"44",1,1,218,16
"45",1,1,975,16
"46",1,1,442,17
"47",1,1,2416,17
"48",1,1,291,18
"49",1,1,744,18
"50",1,1,1700,18
"51",1,1,1890,18
"52",1,1,2218,18
"53",1,1,800,19
"54",1,1,1160,19
"55",1,1,1372,19
"56",1,1,1272,20
"57",1,1,1284,20
"58",1,1,2009,20
"59",1,1,2363,20
"60",1,1,2516,20
"61",1,1,570,21
"62",1,1,1791,21
"63",1,1,471,22
"64",1,1,698,22
"65",1,1,2054,22
"66",1,1,2670,22
"67",1,1,26,23
"68",1,1,234,23
"69",1,1,385,23
"70",1,1,442,23
"71",1,1,818,23
"72",1,1,1413,23
"73",1,1,2172,23
"74",1,1,2904,23
"75",1,1,2564,24
"76",1,1,2630,24
"77",1,1,187,25
"78",1,1,1426,25
"79",1,1,1661,25
"80",1,1,2231,25
"81",1,1,518,26
"82",1,1,609,26
"83",1,1,1432,26
"84",1,1,1676,26
"85",1,1,2569,26
"86",1,1,2709,26
"87",1,1,2948,26
"88",1,1,299,27
"89",1,1,455,27
"90",1,1,789,27
"91",1,1,2509,27
"92",1,1,2653,28
"93",1,1,130,29
"94",1,1,2752,29
"95",1,1,2955,29
"96",1,1,2782,30
"97",1,1,1023,31
"98",1,1,1938,31
"99",1,1,2214,31
"100",1,1,1334,32
"101",1,1,599,33
"102",1,1,1776,33
"103",1,1,2995,33
"104",1,1,1528,34
"105",1,1,2568,34
"106",1,1,1034,35
"107",1,1,1794,35
"108",1,1,2691,35
"109",1,1,135,36
"110",1,1,555,36
"111",1,1,608,36
"112",1,1,861,36
"113",1,1,1228,36
"114",1,1,77,37
"115",1,1,591,37
"116",1,1,886,38
"117",1,1,1064,38
"118",1,1,1430,38
"119",1,1,2987,38
"120",1,1,234,40
"121",1,1,1651,40
"122",1,1,2081,40
"123",1,1,49,41
"124",1,1,248,41
"125",1,1,428,41
"126",1,1,516,41
"127",1,1,1953,41
"128",1,1,59,42
"129",1,1,503,42
"130",1,1,2364,42
"131",1,1,386,43
"132",1,1,2984,43
"133",1,1,153,44
"134",1,1,1637,44
"135",1,1,1680,44
"136",1,1,1513,45
"137",1,1,1959,45
"138",1,1,2324,45
"139",1,1,2648,45
"140",1,1,2068,46
"141",1,1,1006,47
"142",1,1,1523,47
"143",1,1,1898,47
"144",1,1,1931,47
"145",1,1,2412,47
"146",1,1,2672,47
"147",1,1,638,48
"148",1,1,1040,48
"149",1,1,177,49
"150",1,1,605,49
"151",1,1,2136,49
"152",1,1,2019,50
"153",1,1,2096,50
"154",1,1,74,51
"155",1,1,87,51
"156",1,1,550,51
"157",1,1,1609,51
"158",1,1,2551,51
"159",1,1,1787,52
"160",1,1,1009,53
"161",1,1,1199,53
"162",1,1,1954,53
"163",1,1,2271,53
"164",1,1,2310,53
"165",1,1,2731,53
"166",1,1,738,54
"167",1,1,1199,54
"168",1,1,1582,54
"169",1,1,703,55
"170",1,1,878,56
"171",1,1,2442,56
"172",1,1,533,57
"173",1,1,627,57
"174",1,1,1027,57
"175",1,1,1439,57
"176",1,1,1687,57
"177",1,1,1939,57
"178",1,1,2410,57
"179",1,1,2969,57
"180",1,1,1284,58
"181",1,1,2032,58
"182",1,1,2823,58
"183",1,1,303,59
"184",1,1,1100,59
"185",1,1,1255,59
"186",1,1,1549,59
"187",1,1,2454,59
"188",1,1,222,60
"189",1,1,1246,60
"190",1,1,905,61
"191",1,1,1504,61
"192",1,1,1888,61
"193",1,1,1127,62
"194",1,1,1787,62
"195",1,1,2983,62
"196",1,1,2545,63
"197",1,1,1668,64
"198",1,1,2097,64
"199",1,1,2759,64
"200",1,1,723,65
"201",1,1,2844,65
"202",1,1,810,66
"203",1,1,1881,66
"204",1,1,2340,66
"205",1,1,2585,66
"206",1,1,2592,66
"207",1,1,2643,66
"208",1,1,917,67
"209",1,1,960,67
