id,degree,blk,testatus
1,6,1,s
2,2,0,s
3,2,0,s
4,2,1,s
5,3,0,s
6,4,0,s
7,5,1,s
8,5,0,s
9,9,0,s
10,4,0,s
11,3,1,i
12,4,1,s
13,9,1,s
14,3,0,s
15,3,0,s
16,5,0,s
17,2,0,s
18,4,1,s
19,5,0,s
20,4,1,i
21,5,0,s
22,3,1,s
23,3,0,s
24,1,1,s
25,6,1,s
26,5,1,s
27,10,0,s
28,4,1,s
29,4,1,s
30,2,0,s
31,3,0,s
32,5,1,s
33,9,0,s
34,3,0,s
35,4,0,s
36,6,1,s
37,3,1,s
38,5,0,s
39,4,0,i
40,8,1,s
41,4,0,s
42,5,0,s
43,3,0,s
44,3,1,s
45,1,0,s
46,6,0,s
47,4,1,s
48,1,0,s
49,7,1,s
50,6,0,s
51,3,0,s
52,11,0,s
53,8,1,s
54,3,0,s
55,2,0,s
56,1,0,s
57,1,0,s
58,4,1,s
59,8,0,s
60,3,0,s
61,3,1,s
62,8,0,s
63,1,1,s
64,7,0,s
65,2,0,s
66,2,0,s
67,5,1,s
68,4,0,s
69,3,0,s
70,3,0,s
71,4,1,s
72,0,1,s
73,2,0,s
74,5,0,s
75,7,0,s
76,4,1,s
77,4,1,s
78,1,1,s
79,2,1,s
80,4,0,s
81,3,1,s
82,2,0,s
83,3,1,i
84,2,1,s
85,4,0,s
86,8,1,s
87,3,1,i
88,5,0,s
89,2,0,s
90,3,1,s
91,3,1,s
92,3,0,s
93,4,1,s
94,5,1,s
95,4,1,s
96,3,0,s
97,5,1,i
98,7,0,s
99,5,1,s
100,7,0,s
101,2,1,s
102,3,0,i
103,6,0,s
104,7,1,s
105,11,1,s
106,5,1,s
107,5,1,s
108,2,0,s
109,6,1,s
110,0,1,s
111,6,1,s
112,3,0,s
113,5,0,s
114,7,0,s
115,6,0,s
116,4,1,i
117,4,0,s
118,0,0,s
119,3,0,s
120,7,1,s
121,5,0,s
122,3,0,s
123,5,1,s
124,5,0,s
125,5,1,s
126,7,1,s
127,2,1,s
128,3,0,s
129,3,1,s
130,2,0,s
131,5,0,s
132,7,0,s
133,5,0,s
134,2,1,s
135,7,0,s
136,7,1,s
137,6,0,s
138,4,0,s
139,2,1,s
140,7,1,s
141,4,1,s
142,7,1,s
143,7,1,s
144,8,1,s
145,4,1,s
146,2,0,s
147,5,0,s
148,2,0,s
149,2,0,s
150,4,1,s
151,4,0,s
152,6,1,i
153,4,0,s
154,6,1,s
155,4,1,s
156,1,1,s
157,4,0,s
158,1,0,s
159,7,1,s
160,6,0,s
161,6,0,s
162,6,1,s
163,3,1,s
164,4,0,s
165,4,1,s
166,6,1,s
167,2,1,s
168,7,0,s
169,4,0,s
170,3,1,s
171,6,0,s
172,4,0,s
173,5,0,s
174,3,0,s
175,4,0,s
176,6,0,s
177,6,1,s
178,7,1,s
179,5,0,s
180,6,0,s
181,9,1,s
182,8,0,s
183,6,0,s
184,4,0,s
185,6,0,s
186,5,1,s
187,7,0,s
188,2,0,s
189,4,1,s
190,5,0,s
191,8,0,s
192,9,0,s
193,5,1,s
194,5,0,s
195,3,0,s
196,2,0,s
197,7,1,s
198,3,0,s
199,5,1,s
200,8,1,s
201,4,0,s
202,4,1,s
203,7,1,s
204,5,0,s
205,2,0,s
206,3,1,s
207,1,1,s
208,3,0,s
209,7,0,s
210,5,1,s
211,1,0,s
212,5,1,s
213,2,1,s
214,3,1,i
215,2,1,s
216,4,1,i
217,7,0,s
218,5,1,s
219,5,1,s
220,3,1,s
221,9,1,s
222,1,1,s
223,1,0,s
224,6,0,s
225,7,1,s
226,7,0,s
227,8,0,s
228,0,1,s
229,5,1,s
230,4,0,s
231,3,1,s
232,5,1,s
233,3,1,s
234,5,1,s
235,1,0,s
236,3,0,s
237,9,1,s
238,4,0,s
239,5,1,s
240,7,0,i
241,3,1,s
242,6,1,s
243,3,0,i
244,4,1,s
245,6,1,i
246,6,0,s
247,4,0,s
248,6,0,s
249,10,1,s
250,6,0,s
251,3,0,s
252,1,1,s
253,3,0,s
254,2,0,s
255,6,0,s
256,2,1,s
257,4,0,s
258,6,0,s
259,8,1,s
260,3,1,s
261,9,1,i
262,4,0,s
263,4,0,s
264,4,1,s
265,2,0,s
266,3,1,s
267,3,1,s
268,5,0,s
269,3,0,s
270,3,0,s
271,4,1,s
272,4,1,s
273,5,0,s
274,4,0,s
275,3,0,s
276,4,0,s
277,3,1,s
278,8,0,s
279,2,1,s
280,5,1,s
281,5,0,i
282,4,1,s
283,3,0,s
284,1,0,s
285,3,0,s
286,4,1,i
287,2,0,s
288,2,0,s
289,2,1,i
290,4,1,s
291,6,0,s
292,3,0,i
293,9,0,s
294,0,0,s
295,6,1,s
296,7,0,s
297,7,1,s
298,7,0,s
299,8,0,s
300,5,1,s
301,5,0,s
302,6,0,s
303,3,0,s
304,4,1,s
305,3,0,s
306,3,1,s
307,2,1,s
308,3,1,s
309,4,1,s
310,4,0,s
311,5,0,s
312,3,0,s
313,4,0,s
314,7,1,s
315,3,0,s
316,4,0,s
317,5,0,s
318,2,0,s
319,7,0,s
320,4,1,s
321,5,1,s
322,7,1,s
323,5,0,s
324,7,1,s
325,8,0,s
326,2,0,s
327,0,0,s
328,6,0,s
329,6,1,i
330,5,1,s
331,2,1,s
332,4,1,s
333,7,0,s
334,1,1,s
335,6,0,s
336,1,1,s
337,5,0,s
338,3,0,s
339,3,0,s
340,4,1,s
341,4,1,s
342,3,0,s
343,4,1,s
344,7,1,s
345,5,1,s
346,3,0,s
347,3,1,s
348,3,1,s
349,3,1,s
350,2,0,s
351,2,0,s
352,1,1,s
353,5,0,s
354,2,1,s
355,2,0,s
356,4,1,s
357,8,1,i
358,6,0,s
359,12,1,s
360,2,0,s
361,6,1,s
362,7,1,s
363,8,1,s
364,5,0,s
365,5,1,s
366,3,0,s
367,5,0,s
368,7,0,s
369,6,0,i
370,2,1,s
371,8,0,s
372,3,0,s
373,3,0,s
374,6,1,s
375,4,1,s
376,1,1,s
377,3,0,s
378,4,1,s
379,7,0,s
380,7,0,s
381,3,1,s
382,8,0,s
383,4,0,s
384,3,0,s
385,5,1,s
386,2,1,s
387,4,0,s
388,6,0,s
389,3,1,s
390,3,0,s
391,7,1,s
392,1,1,s
393,2,0,s
394,3,0,s
395,5,1,s
396,6,1,s
397,4,0,s
398,2,0,s
399,7,0,s
400,4,0,s
401,5,1,s
402,3,1,s
403,5,0,s
404,7,0,s
405,10,0,s
406,4,0,s
407,4,0,s
408,6,1,s
409,5,0,s
410,2,1,s
411,3,1,s
412,1,1,s
413,5,1,s
414,3,0,s
415,7,1,s
416,2,0,s
417,5,1,s
418,2,1,s
419,7,1,s
420,6,1,s
421,4,1,s
422,6,1,s
423,7,0,s
424,5,0,s
425,6,0,s
426,4,0,s
427,3,0,s
428,9,1,s
