id,degree,blk,testatus
1,10,1,s
2,6,0,s
3,1,0,s
4,2,1,s
5,3,0,s
6,4,1,s
7,0,1,s
8,2,1,s
9,5,1,s
10,5,0,s
11,4,0,s
12,5,0,s
13,2,1,i
14,0,0,s
15,4,0,s
16,3,1,s
17,7,0,s
18,3,0,s
19,4,1,s
20,5,1,s
21,4,0,s
22,2,0,s
23,3,0,s
24,1,1,s
25,4,0,s
26,2,0,s
27,4,0,i
28,3,0,s
29,2,1,s
30,3,0,s
31,10,0,i
32,6,1,s
33,4,1,s
34,9,0,s
35,4,1,s
36,3,0,s
37,1,1,s
38,6,1,s
39,4,0,s
40,1,0,s
41,2,1,i
42,3,0,s
43,3,1,s
44,6,1,s
45,2,1,s
46,6,0,s
47,3,1,s
48,7,0,i
49,1,0,s
50,4,0,s
51,7,1,s
52,5,0,s
53,5,1,s
54,6,0,s
55,2,0,s
56,8,0,s
57,3,1,s
58,7,1,s
59,1,0,s
60,2,1,s
61,3,0,s
62,3,0,s
63,3,0,s
64,7,0,s
65,1,0,s
66,6,0,s
67,3,0,s
68,5,1,s
69,3,1,s
70,1,0,s
71,2,1,s
72,3,1,s
73,3,0,s
74,5,1,s
75,8,1,s
76,4,1,s
77,5,1,s
78,5,1,i
79,4,0,s
80,4,1,s
81,5,1,s
82,4,1,s
83,4,0,s
84,4,0,s
85,7,0,i
86,4,1,s
87,5,1,s
88,3,1,s
89,1,1,s
90,0,1,s
91,1,1,s
92,2,0,s
93,4,1,s
94,3,1,s
95,8,1,s
96,4,1,s
97,5,1,s
98,2,1,s
99,4,0,s
100,2,1,s
101,4,0,s
102,5,0,s
103,1,0,s
104,5,1,s
105,3,0,s
106,6,0,s
107,5,1,s
108,4,1,s
109,4,0,s
110,7,1,s
111,1,1,s
112,5,0,s
113,5,1,s
114,4,0,s
115,2,1,s
116,9,1,i
117,7,0,s
118,8,1,s
119,4,1,s
120,7,0,s
121,4,0,s
122,5,0,s
123,3,0,s
124,4,0,s
125,4,0,s
126,7,1,s
