"","sim_i","t","out","in"
"1",1,1,280,1
"2",1,1,620,1
"3",1,1,891,1
"4",1,1,1440,1
"5",1,1,1666,1
"6",1,1,1850,1
"7",1,1,1907,1
"8",1,1,2074,1
"9",1,1,2602,1
"10",1,1,2919,1
"11",1,1,2804,2
"12",1,1,191,3
"13",1,1,333,3
"14",1,1,680,3
"15",1,1,1650,3
"16",1,1,119,4
"17",1,1,1424,4
"18",1,1,1437,4
"19",1,1,2236,4
"20",1,1,2632,5
"21",1,1,178,6
"22",1,1,316,6
"23",1,1,476,6
"24",1,1,1537,6
"25",1,1,2151,6
"26",1,1,931,7
"27",1,1,2236,7
"28",1,1,1422,8
"29",1,1,1714,8
"30",1,1,378,9
"31",1,1,390,9
"32",1,1,2012,9
"33",1,1,2660,9
"34",1,1,2868,9
"35",1,1,211,10
"36",1,1,230,10
"37",1,1,1651,10
"38",1,1,2060,10
"39",1,1,2360,10
"40",1,1,212,11
"41",1,1,230,11
"42",1,1,751,11
"43",1,1,1316,11
"44",1,1,1367,11
"45",1,1,1979,11
"46",1,1,2574,11
"47",1,1,50,12
"48",1,1,686,12
"49",1,1,741,12
"50",1,1,1979,12
"51",1,1,104,13
"52",1,1,1463,13
"53",1,1,1553,13
"54",1,1,1874,13
"55",1,1,1941,13
"56",1,1,1995,13
"57",1,1,2360,13
"58",1,1,291,14
"59",1,1,1937,14
"60",1,1,1980,14
"61",1,1,2552,14
"62",1,1,2963,14
"63",1,1,722,15
"64",1,1,58,16
"65",1,1,80,16
"66",1,1,455,16
"67",1,1,2561,16
"68",1,1,1315,17
"69",1,1,2322,17
"70",1,1,2770,17
"71",1,1,2917,17
"72",1,1,924,18
"73",1,1,2410,18
"74",1,1,2678,18
"75",1,1,2812,18
"76",1,1,540,19
"77",1,1,2511,19
"78",1,1,2561,19
"79",1,1,225,20
"80",1,1,626,20
"81",1,1,849,20
"82",1,1,920,20
"83",1,1,1736,20
"84",1,1,2620,20
"85",1,1,92,21
"86",1,1,161,21
"87",1,1,353,21
"88",1,1,2372,21
"89",1,1,1720,22
"90",1,1,1976,23
"91",1,1,2442,23
"92",1,1,2898,24
"93",1,1,928,25
"94",1,1,2308,25
"95",1,1,2388,25
"96",1,1,169,26
"97",1,1,1773,26
"98",1,1,2502,26
"99",1,1,2512,26
"100",1,1,2848,26
"101",1,1,964,27
"102",1,1,1818,27
"103",1,1,1955,27
"104",1,1,2753,27
"105",1,1,171,28
"106",1,1,948,28
"107",1,1,2189,28
"108",1,1,418,30
"109",1,1,486,30
"110",1,1,1134,30
"111",1,1,1151,30
"112",1,1,1292,30
"113",1,1,1784,30
"114",1,1,2807,30
"115",1,1,2827,30
"116",1,1,538,31
"117",1,1,2060,31
"118",1,1,2626,31
"119",1,1,2672,31
"120",1,1,2727,31
"121",1,1,874,32
"122",1,1,1014,32
"123",1,1,1644,32
"124",1,1,2106,32
"125",1,1,246,33
"126",1,1,853,33
"127",1,1,111,34
"128",1,1,454,34
"129",1,1,1347,34
"130",1,1,1688,35
"131",1,1,399,36
"132",1,1,1166,36
"133",1,1,1303,36
"134",1,1,2167,36
"135",1,1,2898,37
"136",1,1,335,38
"137",1,1,1706,38
"138",1,1,2475,38
