"","sim_i","t","out","in"
"1",1,1,347,1
"2",1,1,525,1
"3",1,1,883,1
"4",1,1,1017,1
"5",1,1,1323,1
"6",1,1,1742,1
"7",1,1,195,2
"8",1,1,287,2
"9",1,1,1088,2
"10",1,1,1140,2
"11",1,1,1184,2
"12",1,1,1209,2
"13",1,1,1231,2
"14",1,1,1234,2
"15",1,1,1423,2
"16",1,1,37,3
"17",1,1,61,3
"18",1,1,90,3
"19",1,1,333,3
"20",1,1,640,3
"21",1,1,1529,3
"22",1,1,134,4
"23",1,1,163,4
"24",1,1,756,4
"25",1,1,960,4
"26",1,1,1117,4
"27",1,1,1502,4
"28",1,1,1580,4
"29",1,1,1700,4
"30",1,1,1732,4
"31",1,1,1839,4
"32",1,1,1949,4
"33",1,1,1970,4
"34",1,1,264,5
"35",1,1,1106,5
"36",1,1,1297,5
"37",1,1,130,6
"38",1,1,433,6
"39",1,1,1067,6
"40",1,1,1136,6
"41",1,1,1518,6
"42",1,1,1637,6
"43",1,1,1733,6
"44",1,1,218,7
"45",1,1,469,7
"46",1,1,1666,7
"47",1,1,1722,7
"48",1,1,1874,7
"49",1,1,248,8
"50",1,1,651,8
"51",1,1,1224,8
"52",1,1,1447,8
"53",1,1,1471,8
"54",1,1,1730,8
"55",1,1,1735,8
"56",1,1,716,9
"57",1,1,940,9
"58",1,1,1589,9
"59",1,1,1603,9
"60",1,1,1737,9
"61",1,1,1879,9
"62",1,1,407,10
"63",1,1,740,10
"64",1,1,859,10
"65",1,1,1235,10
"66",1,1,1247,10
"67",1,1,1988,10
"68",1,1,626,11
"69",1,1,663,11
"70",1,1,888,11
"71",1,1,941,11
"72",1,1,1212,11
"73",1,1,1225,11
"74",1,1,1500,11
"75",1,1,276,12
"76",1,1,330,12
"77",1,1,1467,12
"78",1,1,1691,12
"79",1,1,1708,12
"80",1,1,1946,12
"81",1,1,219,13
"82",1,1,443,13
"83",1,1,510,13
"84",1,1,1111,13
"85",1,1,1121,13
"86",1,1,1927,13
"87",1,1,1944,13
"88",1,1,1946,13
"89",1,1,17,14
"90",1,1,275,14
"91",1,1,1023,14
"92",1,1,1442,14
"93",1,1,1534,14
"94",1,1,1917,14
"95",1,1,210,15
"96",1,1,1113,15
"97",1,1,1652,15
"98",1,1,65,16
"99",1,1,747,16
"100",1,1,992,16
"101",1,1,1032,16
"102",1,1,1448,16
"103",1,1,1927,16
"104",1,1,697,17
"105",1,1,919,17
"106",1,1,1076,17
"107",1,1,1130,17
"108",1,1,1382,17
"109",1,1,1536,17
"110",1,1,1590,17
"111",1,1,1620,17
"112",1,1,347,18
"113",1,1,862,18
"114",1,1,1038,18
"115",1,1,1135,18
"116",1,1,1204,18
"117",1,1,1586,18
"118",1,1,1931,18
