id,degree,blk,testatus
1,5,1,s
2,6,0,i
3,6,1,s
4,13,0,s
5,7,0,i
6,5,0,s
7,8,1,i
8,7,0,s
9,7,1,s
10,3,0,s
11,7,0,i
12,5,1,s
13,9,0,i
14,5,0,s
15,7,1,s
16,5,1,i
17,4,1,s
18,6,0,s
19,5,1,s
20,3,1,s
21,8,0,s
22,7,0,s
23,6,1,i
24,4,1,i
25,7,1,i
26,4,1,s
27,4,0,i
28,6,1,s
29,6,0,i
30,10,0,s
31,11,1,s
32,7,0,i
33,5,0,s
34,9,0,s
35,9,1,s
36,8,0,i
37,8,0,s
38,7,1,i
39,6,1,s
40,5,0,s
41,5,1,s
42,4,1,s
43,11,0,s
44,10,0,s
45,6,1,i
46,5,0,i
47,2,0,s
48,9,0,s
49,6,1,i
50,6,1,s
51,1,1,i
52,5,0,s
53,6,0,i
54,7,1,s
55,2,1,s
56,4,1,s
57,7,1,s
58,6,0,i
59,8,1,i
60,8,1,s
61,18,1,s
62,11,0,s
63,7,1,s
64,11,1,s
65,11,1,s
66,6,0,s
67,7,1,s
68,10,1,s
69,4,1,i
70,12,0,i
71,10,1,s
72,4,1,s
73,6,0,i
74,8,0,s
75,7,0,s
76,7,0,i
77,7,1,s
78,8,0,s
79,8,0,i
80,4,1,s
81,7,1,s
82,6,1,s
83,9,1,s
84,9,1,s
85,7,0,s
86,5,1,i
87,4,1,s
88,4,0,i
89,9,0,s
90,5,0,i
91,8,1,i
92,8,1,s
93,4,0,s
94,7,1,s
95,4,0,s
96,7,1,i
97,9,1,s
98,5,0,s
99,9,0,s
100,5,0,s
101,9,0,s
102,9,0,i
103,3,0,s
104,4,1,i
105,6,0,s
106,8,0,s
107,10,1,s
108,3,0,s
109,7,1,s
110,4,0,s
111,5,0,i
112,5,0,s
113,7,0,s
114,7,0,s
115,6,0,s
116,7,0,s
117,5,1,i
118,6,0,s
119,5,1,s
120,7,0,i
121,8,0,s
122,6,0,s
123,7,0,s
124,5,0,s
125,4,0,s
126,6,0,s
127,3,1,s
128,3,1,s
129,7,0,s
130,6,1,i
131,5,1,s
132,7,0,i
133,5,1,i
134,6,0,s
135,6,0,s
136,7,0,i
137,7,1,s
138,5,0,i
139,9,1,i
140,14,1,s
141,5,0,s
142,6,1,s
143,12,1,s
144,7,0,s
145,5,0,i
146,3,1,s
147,8,1,s
148,3,0,s
149,7,1,s
150,6,0,i
151,9,0,s
152,8,0,i
153,7,0,s
154,8,0,s
155,7,1,s
156,7,1,i
157,13,0,i
158,5,1,s
159,6,1,s
160,4,1,s
161,6,1,s
162,2,0,i
163,3,0,s
164,5,1,s
165,7,1,s
166,9,1,s
167,4,0,s
168,7,1,i
169,8,1,i
170,6,1,i
171,10,1,s
172,8,1,i
173,9,1,s
174,8,0,i
175,4,0,i
176,7,0,s
177,6,1,s
178,6,0,s
179,5,1,s
180,7,0,s
181,3,1,s
182,5,0,i
183,7,0,i
184,8,1,s
185,4,0,s
186,7,0,s
187,2,1,s
188,8,0,s
189,6,1,i
190,4,0,s
191,12,1,s
192,9,1,i
193,5,0,s
194,4,0,s
195,10,0,s
196,7,0,i
197,5,1,s
198,5,1,s
199,6,0,s
200,6,0,i
201,8,1,s
202,9,0,i
203,2,0,i
204,8,1,s
205,1,1,i
206,14,0,s
207,5,1,s
208,7,1,s
209,5,0,s
210,6,1,i
211,3,0,i
212,4,0,s
213,6,0,s
214,8,1,i
215,9,1,i
216,3,1,s
217,7,0,s
218,8,1,s
219,7,0,s
220,2,0,i
221,8,1,s
222,8,1,s
223,2,0,i
224,6,1,s
225,7,1,i
226,3,1,s
227,5,0,s
228,5,0,s
229,10,1,i
230,6,0,i
231,10,1,s
232,6,0,s
233,8,1,i
234,7,0,s
235,6,1,s
236,8,1,s
237,4,1,s
238,8,0,s
239,8,0,s
240,9,1,s
241,9,1,s
242,11,1,s
243,6,0,s
244,7,1,s
245,6,1,s
246,3,0,i
247,5,0,s
248,2,0,s
249,3,1,i
250,6,1,i
251,1,1,s
252,4,1,s
253,8,1,i
254,6,0,i
255,12,1,i
256,6,1,s
257,9,0,s
258,5,1,s
259,5,1,s
260,3,1,s
261,6,1,s
262,8,0,s
263,6,1,i
264,5,0,s
265,8,0,i
266,5,0,i
267,8,1,s
268,6,1,s
269,8,0,s
270,3,1,i
271,7,0,s
272,8,0,s
273,11,1,s
274,6,1,s
275,3,1,s
276,3,0,s
277,4,0,i
278,5,1,s
279,9,0,i
280,12,0,s
281,9,0,s
282,14,1,s
283,8,0,s
284,7,0,s
285,8,1,s
286,9,0,s
287,6,1,s
288,3,0,s
289,8,1,i
290,4,0,i
291,11,1,s
292,4,1,s
293,6,0,s
294,4,1,s
295,5,0,s
296,7,1,s
297,6,0,s
298,5,1,i
299,2,1,i
300,12,0,s
301,10,1,s
302,3,1,s
303,5,0,i
304,6,0,s
305,5,0,s
306,11,1,s
307,11,0,s
308,5,0,s
309,5,1,i
310,9,0,s
311,7,1,s
312,6,1,s
313,3,0,s
314,9,0,s
315,6,1,i
316,5,1,s
317,9,0,s
318,3,0,s
319,4,0,s
320,7,1,s
321,4,1,s
322,8,0,s
323,4,1,s
324,8,1,s
325,5,1,s
326,10,1,s
327,9,0,i
328,7,0,s
329,8,0,s
330,3,0,i
331,8,1,s
332,7,1,i
333,11,1,i
334,5,1,s
335,9,1,s
336,7,0,s
337,6,1,i
338,8,1,i
339,6,1,s
340,9,0,i
341,9,1,i
342,6,1,i
343,5,0,i
344,3,0,i
345,8,1,i
346,7,1,i
347,3,1,s
348,1,0,s
349,11,1,s
350,5,0,s
351,6,0,s
352,5,0,s
353,12,0,i
354,7,1,s
355,6,0,s
356,7,0,s
357,8,1,i
358,6,1,i
359,6,0,s
360,5,1,s
361,10,1,i
362,7,1,i
363,8,0,s
364,4,0,s
365,5,0,s
366,4,0,i
367,3,0,s
368,6,1,i
369,3,0,s
370,13,1,s
371,3,1,s
372,10,0,s
373,12,0,i
374,6,0,s
375,7,0,s
376,13,0,s
377,5,1,s
378,6,1,i
379,8,0,i
380,7,0,i
381,9,1,s
382,6,1,s
383,11,0,s
384,7,1,s
385,5,1,i
386,9,1,s
387,8,0,s
388,6,0,s
389,5,0,s
390,2,1,i
391,3,0,i
392,7,0,i
393,6,1,s
394,7,1,s
395,11,0,s
396,9,0,i
397,15,0,s
398,4,0,s
399,4,1,s
400,11,1,s
401,3,1,s
402,8,0,i
403,4,1,s
404,1,0,s
405,8,0,i
406,6,1,s
407,11,0,s
408,4,0,s
409,9,1,s
410,10,0,s
411,8,0,s
412,9,0,s
413,9,1,s
414,2,1,s
