id,degree,blk,testatus
1,5,0,i
2,11,0,s
3,3,0,s
4,6,1,i
5,6,1,i
6,1,1,s
7,10,0,s
8,4,1,i
9,7,1,i
10,4,1,s
11,6,0,s
12,6,1,s
13,7,1,s
14,6,0,s
15,8,0,s
16,5,0,s
17,6,1,s
18,7,1,s
19,7,1,i
20,5,1,s
21,3,1,s
22,6,1,s
23,5,0,s
24,7,0,s
25,4,0,i
26,7,0,s
27,4,0,s
28,5,0,s
29,5,1,s
30,5,0,s
31,4,1,s
32,8,1,s
33,8,0,s
34,6,0,s
35,7,1,s
36,4,1,s
37,5,1,s
38,7,1,s
39,5,0,s
40,4,1,s
41,9,1,s
42,4,0,s
43,8,0,s
44,3,1,s
45,2,0,s
46,4,0,s
47,6,1,s
48,2,1,s
49,6,1,s
50,5,0,s
51,9,0,i
52,12,1,s
53,2,1,s
54,7,1,s
55,4,1,s
56,6,1,i
57,4,1,s
58,5,0,i
59,4,0,s
60,6,0,s
61,10,0,s
62,3,0,s
63,6,1,s
64,4,0,s
65,4,0,s
66,4,1,s
67,4,0,s
68,5,0,s
69,5,1,s
70,6,0,i
71,3,0,s
72,6,0,s
73,8,0,s
74,7,0,s
75,3,1,s
76,4,0,s
77,12,0,s
78,7,1,s
79,4,1,i
80,6,1,s
81,4,0,s
82,4,0,s
83,5,1,s
84,11,0,i
85,8,1,s
86,4,0,s
87,7,0,i
88,5,1,s
89,6,0,s
90,7,1,s
91,8,0,s
92,6,1,s
93,3,0,s
94,9,0,s
95,10,1,s
96,5,0,s
97,4,0,s
98,6,1,s
99,4,0,s
100,5,1,s
101,3,1,s
102,6,1,s
103,7,1,s
104,5,0,i
105,6,1,s
106,8,0,s
107,6,0,s
108,4,0,s
109,5,0,s
110,5,1,s
111,5,0,s
112,1,1,i
113,7,0,s
114,7,1,s
115,5,1,s
116,9,1,i
117,16,1,s
118,8,1,i
119,2,0,s
120,4,0,i
121,5,0,s
122,4,0,i
123,5,1,s
124,6,1,s
125,4,0,s
126,8,1,s
127,4,0,s
128,3,0,s
129,4,0,s
130,8,1,i
131,3,0,s
132,7,1,s
133,5,1,s
134,7,0,s
135,13,1,i
136,1,0,s
137,6,1,s
138,8,0,i
139,8,1,s
140,8,0,s
141,9,0,i
142,4,0,s
143,7,0,s
144,3,1,s
145,5,1,s
146,2,0,s
147,4,1,s
148,7,1,s
149,6,0,s
150,2,1,i
151,1,0,i
152,6,0,i
153,3,0,s
154,3,0,s
155,9,1,s
156,5,0,s
157,1,1,s
158,1,0,s
159,7,0,s
160,8,1,s
161,8,0,s
162,6,0,s
163,8,1,s
164,6,1,s
165,1,0,s
166,2,0,s
167,11,1,s
168,4,1,s
169,7,1,s
170,4,0,i
171,7,0,s
172,5,1,s
173,5,1,s
174,4,0,s
175,9,0,s
