id,degree,blk,testatus
1,7,0,i
2,4,0,s
3,2,1,s
4,2,1,s
5,7,0,s
6,6,0,s
7,4,1,s
8,4,1,i
9,0,1,s
10,6,1,i
11,7,0,s
12,3,1,s
13,4,0,s
14,4,1,i
15,5,1,s
16,5,0,i
17,5,1,s
18,7,0,s
19,3,1,s
20,2,0,s
21,4,1,s
22,1,0,s
23,5,1,s
24,3,1,s
25,2,1,s
26,5,0,i
27,4,0,i
28,2,1,s
29,6,1,s
30,5,0,s
31,5,1,s
32,1,1,s
33,2,0,s
34,5,1,s
35,2,1,s
36,3,1,s
37,4,0,s
38,5,1,s
39,1,1,s
40,3,1,s
41,4,1,i
42,2,0,s
43,6,1,s
44,5,1,i
45,4,0,s
46,2,1,i
47,3,1,i
48,3,0,s
49,8,0,s
50,2,1,s
51,3,1,s
52,2,1,s
53,1,0,s
54,7,0,i
55,7,0,s
56,7,1,s
57,4,0,s
58,7,1,i
59,5,1,s
60,5,1,s
61,0,1,s
62,3,0,i
63,4,0,s
64,9,0,s
65,4,1,s
66,3,1,i
67,2,0,s
68,3,0,i
69,4,0,s
70,6,1,s
71,2,0,s
72,5,1,s
73,0,0,s
74,3,0,s
75,1,0,s
76,3,1,s
77,7,1,s
78,5,0,s
79,2,0,i
80,4,1,s
81,1,0,s
82,3,0,s
83,1,1,s
84,8,0,i
85,5,0,i
86,5,1,s
87,4,1,s
88,2,0,s
89,1,1,s
90,6,1,s
91,5,0,s
92,7,0,s
93,3,1,i
94,2,1,i
95,8,0,s
96,8,0,s
97,6,0,s
98,2,1,s
99,4,0,i
100,3,1,s
101,4,1,s
102,3,1,s
103,1,0,s
104,4,1,i
105,4,1,s
106,4,1,s
107,2,0,s
108,3,0,s
109,4,0,i
110,4,1,i
111,2,0,s
112,6,0,s
113,2,1,s
114,2,1,s
115,5,1,s
116,6,1,s
117,7,0,s
118,9,1,s
119,4,0,s
120,1,1,i
121,3,1,i
122,9,1,s
123,2,0,s
124,3,1,s
125,5,0,s
126,6,0,s
127,6,1,s
128,4,1,s
129,5,0,s
130,1,1,s
131,4,0,s
132,7,0,s
133,8,0,s
134,6,1,i
135,2,0,s
136,4,0,s
137,3,1,s
138,4,1,i
139,5,0,s
140,5,1,i
141,2,1,i
142,2,1,i
143,4,0,s
144,5,0,s
145,3,1,s
146,3,0,s
147,7,0,s
148,5,1,s
149,8,1,s
150,5,1,s
151,3,1,s
152,2,0,s
153,7,0,s
154,2,1,i
155,2,1,s
156,3,1,s
157,5,1,i
158,6,0,s
159,2,0,i
160,4,0,i
161,6,0,s
162,5,1,s
163,5,0,s
164,12,0,i
165,4,0,i
166,6,0,s
167,4,1,s
168,5,0,i
169,5,0,s
170,7,1,s
171,6,1,s
172,1,0,s
173,0,1,s
174,5,1,s
175,8,0,s
176,2,1,i
177,4,1,s
178,9,1,s
179,5,0,i
180,3,1,s
181,6,0,i
182,3,0,s
183,3,0,s
184,3,1,s
185,2,1,s
186,4,1,s
187,2,1,s
188,7,0,i
189,2,1,s
190,5,0,s
191,3,1,s
192,4,0,i
193,3,0,s
194,3,0,s
195,2,1,s
196,3,1,s
197,4,0,s
198,0,1,s
199,4,0,s
200,4,0,s
201,4,0,s
202,7,1,s
203,5,0,s
204,5,1,s
205,6,0,s
206,4,1,s
207,6,0,s
208,2,0,s
209,7,0,s
210,4,1,s
211,7,0,i
212,4,0,s
213,5,0,s
214,3,1,s
215,2,1,s
216,4,0,s
217,5,0,s
218,4,1,s
219,5,0,s
220,2,0,i
221,6,0,s
222,1,0,i
223,8,0,s
224,7,1,s
225,7,1,i
226,3,0,s
227,8,1,s
228,3,0,s
229,3,1,s
230,6,1,i
231,6,0,s
232,8,1,i
233,10,1,i
234,6,0,s
235,1,0,i
236,4,1,s
237,3,1,s
238,5,1,s
239,9,1,s
240,7,0,s
241,0,1,s
242,7,1,s
243,4,0,s
244,4,1,s
245,1,0,s
246,3,0,s
247,7,0,s
248,4,1,i
249,6,1,s
250,7,0,s
251,5,0,s
252,4,0,s
253,8,0,s
254,4,1,s
255,3,1,s
256,2,1,s
257,4,1,s
258,4,0,s
259,4,0,i
260,3,0,s
261,4,0,i
262,4,0,s
263,6,0,s
264,1,1,s
265,2,1,s
266,3,1,i
267,5,0,i
268,5,1,i
269,3,1,s
270,3,1,i
271,4,0,s
272,4,0,s
273,6,0,i
274,5,0,s
275,2,0,s
276,4,0,s
277,5,0,s
278,6,1,i
279,2,1,s
280,4,0,i
281,3,1,s
282,3,0,i
283,2,0,s
284,1,1,s
285,5,0,i
286,2,0,s
287,5,0,s
288,4,0,s
289,3,0,s
290,3,0,s
291,10,0,s
292,6,1,s
293,4,0,s
294,4,1,s
295,2,1,s
296,2,1,s
297,6,1,s
298,6,1,i
299,4,1,i
300,3,1,i
301,7,0,s
302,3,1,i
303,4,1,i
304,7,0,s
305,3,1,s
306,2,1,s
307,4,0,s
308,2,0,s
309,1,1,i
310,3,0,i
311,2,0,s
312,5,1,s
313,3,1,s
314,5,0,i
315,1,1,s
316,3,0,s
317,2,1,s
318,3,1,s
319,9,0,i
320,3,0,s
321,3,0,s
322,4,0,i
323,1,0,s
324,4,0,s
325,3,0,s
326,3,1,s
327,5,1,s
328,4,1,i
329,6,0,i
330,6,0,s
331,4,0,s
332,4,0,s
333,4,1,s
334,7,0,s
335,4,0,s
336,3,1,s
337,4,0,s
338,4,1,s
339,3,1,s
340,3,0,s
341,5,1,s
342,3,1,i
343,2,0,s
344,2,0,s
345,3,0,s
346,3,1,s
347,6,1,s
348,5,0,i
349,3,1,s
350,2,1,s
351,5,0,s
352,3,1,s
353,4,0,s
354,7,1,s
355,7,1,s
356,6,0,s
357,5,0,s
358,4,1,s
359,6,0,s
360,5,0,i
361,7,1,s
362,8,1,s
363,4,1,s
364,5,0,i
365,5,0,i
366,4,1,s
367,2,0,s
368,8,1,s
369,3,0,s
370,3,0,s
371,8,0,s
372,8,1,i
373,3,1,s
374,3,0,s
375,4,0,s
376,7,1,s
377,8,0,s
378,3,0,s
379,7,0,s
380,2,0,i
381,1,0,s
382,2,1,s
383,3,0,s
384,4,1,s
385,3,0,s
386,2,0,s
387,6,0,i
388,4,1,i
389,6,0,i
390,4,1,s
391,7,0,s
392,0,0,s
393,4,1,i
394,3,0,i
395,3,0,i
396,7,0,s
397,5,0,s
398,7,1,s
399,3,1,s
400,3,1,s
401,3,1,s
402,3,0,s
403,5,1,s
404,4,0,s
405,4,0,s
406,8,0,s
407,6,1,s
408,4,1,i
409,3,0,s
410,2,0,s
411,4,1,s
412,5,0,i
413,1,1,s
414,9,0,i
415,1,1,s
416,0,0,s
417,4,0,i
418,5,1,s
419,5,1,s
420,1,0,s
421,3,1,i
422,6,1,i
423,4,0,s
424,3,0,s
425,4,1,s
426,4,1,i
427,6,1,i
428,4,0,s
429,6,0,i
430,1,0,i
431,4,1,s
432,5,1,i
433,3,1,s
434,5,1,s
435,4,0,s
