id,degree,blk,testatus
1,7,0,i
2,7,1,s
3,10,1,s
4,9,0,s
5,8,0,s
6,6,1,s
7,7,1,i
8,5,0,s
9,2,0,s
10,7,1,s
11,3,0,i
12,5,1,s
13,6,0,s
14,5,1,s
15,13,0,s
16,6,0,s
17,11,0,s
18,1,1,s
19,4,1,s
20,7,1,i
21,5,0,s
22,5,1,s
23,6,1,s
24,3,0,i
25,9,0,i
26,7,1,s
27,7,0,s
28,5,0,s
29,5,0,s
30,9,0,s
31,6,0,s
32,8,1,s
33,4,1,i
34,8,1,s
35,9,1,s
36,6,1,s
37,6,1,s
38,9,0,s
39,8,0,s
40,10,0,s
41,1,1,i
42,7,0,s
43,7,1,i
44,4,0,s
45,3,1,s
46,8,1,i
47,8,0,s
48,8,0,s
49,10,0,s
50,6,0,s
51,8,1,i
52,5,0,s
53,9,0,i
54,9,0,s
55,8,0,s
56,4,1,i
57,9,0,s
58,9,0,i
59,4,0,s
60,12,1,s
61,4,0,s
62,4,1,s
63,4,1,s
64,5,0,s
65,2,0,s
66,9,1,i
67,7,1,s
68,8,1,s
69,2,1,s
70,7,1,s
71,6,1,s
72,7,1,s
73,6,0,i
74,11,1,s
75,7,1,s
76,3,0,i
77,9,0,s
78,4,0,i
79,8,0,i
80,8,1,s
81,5,1,s
82,9,0,i
83,7,0,s
84,8,1,s
85,4,0,s
86,9,1,s
87,5,1,i
88,4,0,i
89,4,0,i
90,4,0,i
91,7,1,i
92,8,1,s
93,5,1,s
94,8,0,s
95,3,0,s
96,7,1,i
97,7,1,i
98,9,1,i
99,4,0,s
100,7,1,s
101,4,0,i
102,4,1,s
103,4,1,s
104,11,1,s
105,2,1,s
106,7,1,s
107,9,1,i
108,8,0,s
109,7,0,s
110,10,0,s
111,8,0,s
112,3,1,s
113,8,0,s
114,10,1,s
115,6,0,i
116,5,0,i
117,6,0,s
118,5,0,s
119,5,1,s
120,8,0,s
121,8,0,s
122,8,1,s
123,7,1,i
124,4,1,i
125,8,1,i
126,6,1,i
127,6,0,i
128,13,1,i
129,7,0,s
130,5,0,i
131,4,0,i
132,5,1,i
133,7,0,i
134,6,1,i
135,5,1,s
136,8,0,i
137,9,0,s
138,6,1,i
139,8,0,s
140,5,1,s
141,7,1,s
142,7,1,i
143,3,0,i
144,6,0,i
145,7,1,s
146,4,0,s
147,6,1,s
148,8,0,s
149,4,0,s
150,4,0,s
151,6,1,s
152,3,1,s
153,10,1,s
154,11,1,s
155,4,0,i
156,1,1,s
157,7,0,s
158,9,0,s
159,7,0,s
160,6,1,s
161,5,0,s
162,2,0,s
163,5,0,s
164,3,1,s
165,7,1,s
166,9,1,s
167,10,0,i
168,7,1,s
169,9,1,i
170,7,1,i
171,11,0,s
172,8,1,s
173,3,1,s
174,4,1,i
175,9,0,s
176,13,0,s
177,4,0,s
178,8,0,s
179,7,0,s
180,3,0,s
181,5,0,i
182,6,0,s
183,5,0,s
184,3,0,s
185,4,1,i
186,4,0,i
187,7,1,s
188,11,0,i
189,8,0,i
190,5,1,s
191,5,0,s
192,7,1,i
193,6,1,s
194,14,1,i
195,4,1,s
196,3,1,s
197,5,1,i
198,5,0,s
199,13,1,s
200,13,0,s
201,5,0,s
202,5,1,s
203,7,0,s
204,5,1,s
205,4,1,i
206,7,0,s
207,8,0,s
208,7,0,s
209,7,0,s
210,7,0,i
211,9,0,s
212,6,0,s
213,4,0,s
214,3,0,i
215,4,1,i
216,1,1,s
217,4,0,s
218,8,0,s
219,12,1,s
220,10,1,s
221,6,1,s
222,7,1,i
223,4,1,i
224,9,0,s
225,8,0,s
226,7,1,s
227,4,0,s
228,6,1,i
229,5,1,s
230,11,0,s
231,6,1,s
232,9,1,s
233,6,1,i
234,4,1,s
235,2,0,s
236,5,1,s
237,5,0,s
238,11,1,i
239,3,0,s
240,8,0,s
241,2,1,i
242,10,1,i
243,5,1,s
244,8,1,s
245,7,0,s
246,9,1,i
247,7,0,s
248,11,0,s
249,9,0,i
250,6,0,s
251,7,1,s
252,6,0,i
253,5,1,i
254,7,0,i
255,8,0,i
256,9,1,s
257,6,0,i
258,2,0,i
259,5,1,i
260,10,1,s
261,7,0,s
262,7,0,s
263,9,0,s
264,6,1,s
265,4,0,s
266,11,0,s
267,8,1,s
268,4,1,s
269,3,1,s
270,8,0,s
271,7,1,s
272,4,0,s
273,10,1,s
274,8,1,s
275,7,0,i
276,4,1,i
277,6,0,s
278,9,1,s
279,9,0,s
280,10,0,s
281,5,0,s
282,8,0,s
283,3,1,s
284,6,1,i
285,2,0,s
286,5,0,s
287,6,1,s
288,9,0,s
289,3,1,s
290,7,0,s
291,7,0,s
292,5,1,i
293,5,0,s
294,3,1,s
295,8,0,s
296,3,0,s
297,5,1,s
298,5,0,s
299,8,1,s
300,2,0,s
301,5,1,i
302,6,1,i
303,6,0,s
304,13,0,s
305,3,1,i
306,6,0,s
307,8,1,s
308,15,1,s
309,6,0,i
310,10,0,s
311,10,1,i
312,4,0,s
313,8,0,s
314,4,0,s
315,4,0,s
316,6,1,s
317,7,1,s
318,9,0,s
319,7,0,s
320,6,1,s
321,2,0,i
322,5,1,s
323,9,0,i
324,5,1,i
325,4,1,s
326,4,0,i
327,4,1,s
328,3,1,s
329,5,0,s
330,8,0,i
331,10,0,i
332,5,0,i
333,10,0,s
334,4,1,i
335,5,1,s
336,8,0,s
337,9,0,i
338,12,0,s
339,7,0,s
340,6,1,s
341,5,1,s
342,5,1,i
343,7,0,s
344,5,0,s
345,9,0,s
346,13,1,i
347,7,0,s
348,6,1,s
349,7,1,s
350,14,1,s
351,8,0,s
352,8,1,s
353,8,0,i
354,7,0,s
355,6,0,s
356,5,1,i
357,8,1,i
358,8,0,s
359,7,1,s
360,6,1,s
361,8,1,s
362,4,0,s
363,6,0,s
364,12,1,s
365,9,1,s
366,3,0,i
367,5,1,i
368,12,1,s
369,7,0,s
370,7,0,i
371,5,0,s
372,2,0,s
373,7,0,s
374,8,1,i
375,7,1,s
376,2,1,s
377,6,1,s
378,10,0,s
379,7,1,s
380,6,1,s
381,4,0,i
382,6,1,s
383,6,1,i
384,7,0,i
385,5,0,s
386,9,1,i
387,8,0,s
388,7,0,i
389,6,0,s
390,5,1,i
391,6,0,s
392,10,0,s
393,1,0,s
394,4,0,s
395,6,1,s
396,9,0,s
397,7,0,s
398,9,1,s
399,12,0,s
400,5,0,s
401,5,1,s
402,3,1,s
403,9,1,i
404,5,1,s
405,8,0,s
406,7,1,s
407,2,1,i
408,8,0,s
409,5,0,i
410,6,0,i
411,4,0,s
412,9,1,i
413,7,0,s
414,5,1,i
415,6,0,i
416,6,0,i
417,8,0,s
418,5,1,s
419,7,1,s
420,6,1,s
421,8,0,s
422,6,1,s
423,6,0,s
424,9,1,i
425,6,0,s
426,8,1,s
427,9,1,s
428,4,1,s
429,6,0,s
430,5,1,s
431,3,1,s
432,7,1,i
433,8,1,i
434,7,1,s
435,6,1,i
436,7,1,s
437,4,1,s
438,5,1,s
439,5,1,s
440,3,1,s
441,10,0,s
442,5,0,s
443,7,0,s
444,8,0,s
445,4,1,s
446,7,0,i
447,5,1,s
448,5,1,i
449,5,0,s
450,5,0,s
451,6,0,i
452,10,1,s
453,6,1,i
454,4,0,s
455,5,0,i
456,9,0,s
457,2,1,s
458,4,1,i
459,6,0,i
460,10,1,s
461,6,1,s
462,5,1,s
463,4,1,s
464,4,0,s
465,7,0,s
466,3,0,s
467,6,0,s
