"","sim_i","t","out","in"
"1",1,1,493,1
"2",1,1,1221,1
"3",1,1,1255,1
"4",1,1,2214,1
"5",1,1,2635,1
"6",1,1,407,2
"7",1,1,902,2
"8",1,1,944,2
"9",1,1,962,2
"10",1,1,1209,2
"11",1,1,2305,2
"12",1,1,2583,2
"13",1,1,753,3
"14",1,1,1275,3
"15",1,1,350,4
"16",1,1,1553,4
"17",1,1,1674,4
"18",1,1,1718,4
"19",1,1,2830,4
"20",1,1,57,5
"21",1,1,2391,5
"22",1,1,1032,6
"23",1,1,1170,6
"24",1,1,1267,6
"25",1,1,1926,6
"26",1,1,2614,6
"27",1,1,1190,7
"28",1,1,1806,7
"29",1,1,1965,7
"30",1,1,883,8
"31",1,1,1401,8
"32",1,1,2136,8
"33",1,1,2213,8
"34",1,1,2664,8
"35",1,1,2266,9
"36",1,1,303,10
"37",1,1,371,10
"38",1,1,422,10
"39",1,1,1455,10
"40",1,1,1487,10
"41",1,1,2151,10
"42",1,1,2488,10
"43",1,1,2819,10
"44",1,1,2925,10
"45",1,1,668,11
"46",1,1,1543,11
"47",1,1,1690,11
"48",1,1,2635,11
"49",1,1,2874,11
"50",1,1,276,12
"51",1,1,606,12
"52",1,1,1866,12
"53",1,1,233,13
"54",1,1,2131,13
"55",1,1,2212,13
"56",1,1,2752,13
"57",1,1,30,14
"58",1,1,530,14
"59",1,1,974,14
"60",1,1,1328,14
"61",1,1,1694,14
"62",1,1,2138,14
"63",1,1,2956,14
"64",1,1,443,15
"65",1,1,649,15
"66",1,1,951,15
"67",1,1,2885,15
"68",1,1,29,16
"69",1,1,1011,17
"70",1,1,1037,17
"71",1,1,1182,17
"72",1,1,1236,17
"73",1,1,1299,17
"74",1,1,1393,17
"75",1,1,1461,17
"76",1,1,2500,17
"77",1,1,436,18
"78",1,1,1492,18
"79",1,1,2331,18
"80",1,1,240,19
"81",1,1,613,19
"82",1,1,819,19
"83",1,1,1774,19
"84",1,1,74,20
"85",1,1,2897,20
"86",1,1,487,21
"87",1,1,2032,21
"88",1,1,1169,22
"89",1,1,1398,22
"90",1,1,2540,22
"91",1,1,1147,23
"92",1,1,2021,23
"93",1,1,722,24
"94",1,1,1320,24
"95",1,1,61,25
"96",1,1,1810,25
"97",1,1,2323,25
"98",1,1,2446,25
"99",1,1,211,26
"100",1,1,911,26
"101",1,1,902,27
"102",1,1,1928,27
"103",1,1,2145,27
"104",1,1,2038,28
"105",1,1,418,29
"106",1,1,2524,29
"107",1,1,2637,29
"108",1,1,611,30
"109",1,1,752,30
"110",1,1,1658,30
"111",1,1,2213,30
"112",1,1,2343,30
"113",1,1,873,31
"114",1,1,1006,31
"115",1,1,2889,31
"116",1,1,432,32
"117",1,1,1490,32
"118",1,1,2645,32
"119",1,1,96,33
"120",1,1,139,33
"121",1,1,2100,34
"122",1,1,581,35
"123",1,1,969,35
"124",1,1,2546,35
"125",1,1,2737,35
"126",1,1,285,36
"127",1,1,575,36
"128",1,1,938,36
"129",1,1,1295,36
"130",1,1,1439,36
"131",1,1,1788,36
"132",1,1,2136,36
"133",1,1,394,37
"134",1,1,1755,37
"135",1,1,2371,37
"136",1,1,504,38
"137",1,1,1205,38
"138",1,1,1595,38
"139",1,1,1910,38
"140",1,1,2336,38
"141",1,1,2926,38
"142",1,1,641,39
"143",1,1,749,39
"144",1,1,1184,39
"145",1,1,1226,39
"146",1,1,2879,39
"147",1,1,658,40
"148",1,1,864,40
"149",1,1,1191,40
"150",1,1,1423,40
"151",1,1,1517,40
"152",1,1,2733,40
"153",1,1,1262,41
"154",1,1,2556,41
"155",1,1,207,42
"156",1,1,358,42
"157",1,1,666,42
"158",1,1,1474,42
"159",1,1,1498,42
"160",1,1,2484,43
"161",1,1,93,44
"162",1,1,757,44
"163",1,1,1355,44
"164",1,1,2002,44
"165",1,1,2509,44
"166",1,1,379,45
"167",1,1,894,45
"168",1,1,923,45
"169",1,1,1174,45
"170",1,1,1762,45
"171",1,1,2101,45
"172",1,1,2571,45
"173",1,1,1057,46
"174",1,1,1155,46
"175",1,1,1836,46
"176",1,1,2778,46
"177",1,1,1266,47
"178",1,1,1318,47
"179",1,1,1504,47
"180",1,1,2273,47
"181",1,1,2838,47
"182",1,1,588,48
"183",1,1,981,48
"184",1,1,1031,48
"185",1,1,2938,48
"186",1,1,471,49
"187",1,1,1817,49
"188",1,1,1847,49
"189",1,1,714,50
"190",1,1,900,50
"191",1,1,922,50
"192",1,1,1363,50
"193",1,1,860,51
"194",1,1,2008,51
"195",1,1,2695,51
"196",1,1,1040,52
"197",1,1,1120,53
"198",1,1,1216,53
"199",1,1,2726,53
"200",1,1,128,54
"201",1,1,819,54
"202",1,1,1576,54
"203",1,1,1637,54
"204",1,1,2286,54
"205",1,1,786,55
"206",1,1,1090,55
"207",1,1,1487,55
"208",1,1,1828,55
"209",1,1,710,56
"210",1,1,1220,56
"211",1,1,2527,56
"212",1,1,1504,57
"213",1,1,386,58
"214",1,1,752,58
"215",1,1,850,58
"216",1,1,1584,58
"217",1,1,1901,59
"218",1,1,532,60
"219",1,1,1172,60
"220",1,1,1929,60
"221",1,1,1875,61
"222",1,1,2711,61
"223",1,1,402,62
"224",1,1,660,62
"225",1,1,1126,62
"226",1,1,1424,62
"227",1,1,2445,62
"228",1,1,2494,62
"229",1,1,2558,62
"230",1,1,1066,63
"231",1,1,1091,63
"232",1,1,2955,63
"233",1,1,886,64
"234",1,1,1016,64
"235",1,1,2050,64
"236",1,1,2479,64
"237",1,1,2499,64
"238",1,1,890,65
"239",1,1,1011,65
"240",1,1,1675,65
"241",1,1,2683,65
"242",1,1,2604,66
"243",1,1,110,67
"244",1,1,543,67
"245",1,1,797,67
"246",1,1,1881,67
"247",1,1,674,68
"248",1,1,1666,68
"249",1,1,2055,68
"250",1,1,2231,68
"251",1,1,642,69
"252",1,1,2173,69
"253",1,1,2799,70
"254",1,1,234,71
"255",1,1,2416,71
"256",1,1,244,72
"257",1,1,2624,72
"258",1,1,2636,72
"259",1,1,2820,72
"260",1,1,488,73
"261",1,1,1120,73
"262",1,1,379,74
"263",1,1,1356,74
