"","sim_i","t","out","in"
"1",1,1,995,1
"2",1,1,1172,1
"3",1,1,1289,1
"4",1,1,1594,1
"5",1,1,2056,1
"6",1,1,2396,1
"7",1,1,2771,1
"8",1,1,546,2
"9",1,1,1562,2
"10",1,1,2328,2
"11",1,1,2384,2
"12",1,1,2609,2
"13",1,1,886,3
"14",1,1,1057,3
"15",1,1,2506,3
"16",1,1,2627,3
"17",1,1,489,4
"18",1,1,669,4
"19",1,1,892,4
"20",1,1,2290,4
"21",1,1,2614,4
"22",1,1,1101,5
"23",1,1,1153,5
"24",1,1,1635,5
"25",1,1,2417,5
"26",1,1,395,6
"27",1,1,855,6
"28",1,1,871,6
"29",1,1,2264,6
"30",1,1,2887,6
"31",1,1,39,7
"32",1,1,508,7
"33",1,1,687,7
"34",1,1,862,7
"35",1,1,1966,7
"36",1,1,2420,7
"37",1,1,2988,7
"38",1,1,897,8
"39",1,1,1194,8
"40",1,1,2005,8
"41",1,1,2165,8
"42",1,1,427,9
"43",1,1,607,9
"44",1,1,951,9
"45",1,1,2179,9
"46",1,1,2222,9
"47",1,1,2436,9
"48",1,1,2836,9
"49",1,1,1152,10
"50",1,1,2051,10
"51",1,1,2190,10
"52",1,1,2308,10
"53",1,1,322,11
"54",1,1,694,11
"55",1,1,777,11
"56",1,1,1327,11
"57",1,1,1508,11
"58",1,1,1763,11
"59",1,1,2354,11
"60",1,1,2538,11
"61",1,1,2635,11
"62",1,1,721,12
"63",1,1,826,12
"64",1,1,898,12
"65",1,1,2493,12
"66",1,1,2778,12
"67",1,1,21,13
"68",1,1,1159,13
"69",1,1,1209,13
"70",1,1,1220,13
"71",1,1,2576,13
"72",1,1,2584,13
"73",1,1,120,14
"74",1,1,820,14
"75",1,1,1227,14
"76",1,1,1493,14
"77",1,1,2579,14
"78",1,1,2632,14
"79",1,1,181,15
"80",1,1,201,15
"81",1,1,481,15
"82",1,1,1331,15
"83",1,1,1731,15
"84",1,1,1741,15
"85",1,1,1777,15
"86",1,1,2329,15
"87",1,1,2755,15
"88",1,1,441,16
"89",1,1,903,16
"90",1,1,1395,16
"91",1,1,1662,16
"92",1,1,1687,16
"93",1,1,1804,16
"94",1,1,2704,16
"95",1,1,191,17
"96",1,1,371,17
"97",1,1,1926,17
"98",1,1,2683,17
"99",1,1,2770,17
"100",1,1,243,18
"101",1,1,819,18
"102",1,1,1645,18
"103",1,1,2133,18
"104",1,1,143,19
"105",1,1,197,19
"106",1,1,205,19
"107",1,1,690,19
"108",1,1,962,19
"109",1,1,983,19
"110",1,1,1450,19
"111",1,1,1584,19
"112",1,1,1732,19
"113",1,1,1463,20
"114",1,1,1509,20
"115",1,1,1741,20
"116",1,1,2865,20
"117",1,1,322,21
"118",1,1,1117,21
"119",1,1,1219,21
"120",1,1,1329,21
"121",1,1,1584,21
"122",1,1,1091,22
"123",1,1,2082,22
"124",1,1,2402,22
"125",1,1,2847,22
"126",1,1,399,23
"127",1,1,481,23
"128",1,1,524,23
"129",1,1,1010,23
"130",1,1,1575,23
"131",1,1,1905,23
"132",1,1,87,24
"133",1,1,1956,24
"134",1,1,2243,24
"135",1,1,2768,24
"136",1,1,1994,25
"137",1,1,2865,25
"138",1,1,580,26
"139",1,1,863,26
"140",1,1,941,26
"141",1,1,1094,26
"142",1,1,1758,26
"143",1,1,400,27
"144",1,1,627,27
"145",1,1,1184,27
"146",1,1,1239,27
"147",1,1,2013,27
"148",1,1,2058,27
"149",1,1,210,28
"150",1,1,331,28
"151",1,1,396,28
"152",1,1,689,28
"153",1,1,1173,28
"154",1,1,1946,28
"155",1,1,735,29
"156",1,1,775,29
"157",1,1,1116,29
"158",1,1,1188,29
"159",1,1,2782,29
"160",1,1,2830,29
"161",1,1,2891,29
"162",1,1,707,30
"163",1,1,890,30
"164",1,1,1964,30
"165",1,1,2682,30
"166",1,1,702,31
"167",1,1,870,31
"168",1,1,1425,31
"169",1,1,1714,31
"170",1,1,2012,31
"171",1,1,2110,31
"172",1,1,2433,31
"173",1,1,933,32
"174",1,1,2078,32
"175",1,1,2829,32
"176",1,1,1153,33
"177",1,1,1418,33
"178",1,1,1998,33
"179",1,1,2005,33
"180",1,1,2066,33
"181",1,1,2270,33
"182",1,1,2298,33
"183",1,1,2887,33
"184",1,1,1274,34
"185",1,1,1751,34
"186",1,1,1899,34
"187",1,1,2327,34
"188",1,1,2519,34
"189",1,1,773,35
"190",1,1,1030,35
"191",1,1,1044,35
"192",1,1,1320,35
"193",1,1,1739,35
"194",1,1,2234,35
"195",1,1,2386,35
"196",1,1,2652,35
"197",1,1,2686,35
"198",1,1,2749,35
"199",1,1,106,36
"200",1,1,153,36
"201",1,1,1001,36
"202",1,1,1132,36
"203",1,1,2201,36
"204",1,1,2244,36
"205",1,1,2347,36
"206",1,1,2563,36
"207",1,1,102,37
"208",1,1,575,37
"209",1,1,1200,37
"210",1,1,2498,37
"211",1,1,2611,37
"212",1,1,611,38
"213",1,1,1218,38
"214",1,1,2618,38
"215",1,1,666,39
"216",1,1,859,39
"217",1,1,1512,39
"218",1,1,1765,39
"219",1,1,2369,39
"220",1,1,1359,40
"221",1,1,1493,40
"222",1,1,1656,40
"223",1,1,1722,40
"224",1,1,2128,40
"225",1,1,2403,40
"226",1,1,2753,40
"227",1,1,2871,40
"228",1,1,848,41
"229",1,1,882,41
"230",1,1,899,41
"231",1,1,1304,41
"232",1,1,1817,41
"233",1,1,158,42
"234",1,1,484,42
"235",1,1,944,42
"236",1,1,1482,42
"237",1,1,1544,42
"238",1,1,1738,42
"239",1,1,1825,42
"240",1,1,266,43
"241",1,1,433,43
"242",1,1,1402,43
"243",1,1,1550,43
"244",1,1,1857,43
"245",1,1,2187,43
"246",1,1,2323,43
"247",1,1,2919,43
"248",1,1,79,44
"249",1,1,803,44
"250",1,1,891,44
"251",1,1,1005,44
"252",1,1,1029,44
"253",1,1,1053,44
"254",1,1,1879,44
"255",1,1,2076,44
"256",1,1,2262,44
"257",1,1,1443,45
"258",1,1,1682,45
"259",1,1,2195,45
"260",1,1,2431,45
"261",1,1,2761,45
"262",1,1,363,46
"263",1,1,777,46
"264",1,1,1333,46
"265",1,1,1578,46
"266",1,1,1601,46
"267",1,1,2032,46
"268",1,1,2529,46
"269",1,1,2921,46
"270",1,1,852,47
"271",1,1,1396,47
"272",1,1,2035,47
"273",1,1,2398,47
"274",1,1,2600,47
"275",1,1,913,48
"276",1,1,1536,48
"277",1,1,1538,48
"278",1,1,2127,48
"279",1,1,2405,48
"280",1,1,2928,48
"281",1,1,241,49
