id,degree,blk,testatus
1,9,0,s
2,2,0,s
3,6,1,s
4,5,1,s
5,3,0,s
6,5,0,s
7,4,0,s
8,8,1,i
9,4,1,s
10,2,1,s
11,3,0,s
12,4,1,s
13,4,0,s
14,9,0,s
15,4,1,i
16,7,0,s
17,10,1,s
18,5,0,i
19,7,0,i
20,4,0,s
21,6,1,s
22,6,1,s
23,6,0,s
24,0,0,s
25,7,1,s
26,4,0,s
27,3,1,s
28,4,0,s
29,4,0,s
30,2,1,s
31,7,1,s
32,4,1,s
33,5,1,s
34,3,1,s
35,4,1,s
36,5,0,i
37,4,1,s
38,4,0,s
39,2,1,s
40,4,0,s
41,1,1,s
42,5,0,s
43,5,0,s
44,2,0,i
45,5,0,i
46,6,1,s
47,3,0,s
48,4,1,s
49,4,1,i
50,5,1,s
51,6,0,s
52,11,1,s
53,8,0,s
54,6,0,i
55,3,0,s
56,7,0,s
57,7,0,s
58,5,1,s
59,5,0,s
60,3,1,s
61,5,0,s
62,7,1,s
63,6,0,s
64,6,0,i
65,6,0,s
66,5,1,s
67,4,0,s
68,4,1,s
69,8,0,s
70,5,0,s
71,5,1,s
72,7,0,s
73,5,0,s
74,5,1,s
75,8,1,s
76,6,0,s
77,3,0,s
78,5,1,s
79,7,0,s
80,2,1,s
81,2,0,s
82,4,0,s
83,11,0,s
84,1,1,s
85,4,1,i
86,5,0,s
87,3,1,s
88,7,0,s
89,5,1,s
90,5,1,s
91,10,0,s
92,3,0,s
93,2,0,s
94,7,0,s
95,7,1,i
96,4,1,s
97,5,1,s
98,6,0,i
99,5,1,s
100,4,1,s
101,6,0,s
102,5,1,s
103,7,0,s
104,5,1,s
105,2,1,s
106,6,1,i
107,7,0,i
108,2,0,s
109,5,0,s
110,2,0,s
111,3,0,s
112,4,1,s
113,3,1,s
114,10,1,s
115,3,0,s
116,2,0,s
117,4,0,s
118,5,0,s
119,2,1,s
120,2,0,s
121,5,1,s
122,4,0,s
123,8,1,s
124,3,1,s
125,7,1,i
126,6,0,i
127,2,0,s
128,3,1,s
129,4,1,s
130,3,1,s
131,3,0,s
132,5,0,i
133,4,0,i
134,4,1,s
135,5,1,i
136,6,1,s
137,2,0,s
138,6,0,s
139,2,1,s
140,3,1,s
141,5,1,s
142,5,0,s
143,7,1,s
144,7,1,i
145,7,0,s
146,2,1,s
147,5,1,s
148,1,0,s
149,11,0,s
150,5,1,s
151,6,1,i
152,3,0,s
153,4,1,s
154,3,0,s
155,3,1,s
156,4,0,s
157,6,1,i
158,8,0,s
159,5,0,s
160,3,1,s
161,5,1,s
162,5,1,s
163,3,1,s
164,7,0,i
165,5,0,s
166,7,0,s
167,5,1,s
168,4,1,s
169,7,1,s
170,9,1,i
171,5,1,s
172,2,0,s
173,8,0,s
174,3,1,s
175,6,0,s
176,7,1,s
177,3,1,i
178,6,0,s
179,4,0,i
180,3,0,s
181,1,0,s
182,5,1,i
183,2,1,s
184,4,0,s
185,4,1,s
186,3,0,s
187,3,1,s
188,5,1,s
189,8,0,s
190,7,0,s
191,4,0,s
192,4,0,s
193,3,0,i
194,3,0,i
195,4,1,s
196,3,1,s
197,1,0,s
198,7,0,s
199,6,0,s
200,3,1,s
201,3,0,s
202,7,1,s
203,5,0,s
204,8,0,s
205,8,0,i
206,3,1,s
207,3,1,s
208,3,0,s
209,4,1,s
210,3,0,s
211,1,1,s
212,9,1,s
213,6,1,s
214,3,1,s
215,4,0,s
216,7,0,s
217,3,0,s
218,2,1,s
219,4,1,s
220,4,1,s
221,2,1,i
222,3,0,s
223,2,0,s
224,3,1,s
225,3,1,s
226,5,1,s
227,5,1,s
228,6,0,s
229,7,1,s
230,1,1,s
231,6,1,i
232,5,1,s
233,3,1,s
234,5,0,s
235,4,1,s
236,6,0,s
237,4,0,s
238,5,1,s
239,8,0,i
240,4,0,s
241,5,1,i
242,4,0,s
243,5,0,s
244,4,1,s
245,2,1,s
246,2,0,s
247,6,0,i
248,4,0,s
249,3,1,s
250,4,0,s
251,4,0,s
252,4,1,s
253,3,1,s
254,5,1,s
255,9,1,i
256,5,1,i
257,3,1,s
258,5,1,s
259,9,0,s
260,5,1,s
261,2,0,s
262,6,0,s
263,3,1,s
264,5,0,i
265,4,1,s
266,4,1,s
267,3,0,s
268,2,1,i
269,2,1,s
270,1,0,s
271,8,0,s
272,3,1,s
273,7,0,i
274,6,0,s
275,8,1,s
276,9,0,s
277,3,1,s
278,6,0,s
279,5,0,s
280,3,0,s
281,6,1,s
282,2,1,s
283,4,0,s
284,6,1,s
285,6,0,s
286,4,0,s
287,7,0,s
288,2,1,s
289,4,0,s
290,4,0,s
291,5,0,s
292,4,0,s
293,5,0,s
294,9,0,s
295,4,1,s
296,7,1,s
297,7,0,s
298,5,1,s
299,3,0,s
300,11,0,i
301,4,1,s
302,2,1,s
303,6,0,s
304,5,0,i
305,5,1,s
306,6,0,s
307,5,0,s
308,3,0,s
309,7,1,s
310,7,1,s
311,3,1,s
312,6,0,s
313,6,0,i
314,6,1,s
315,2,1,s
316,6,0,s
317,5,1,s
318,3,1,s
319,2,1,s
320,6,0,s
321,1,1,s
322,5,1,s
323,7,1,s
324,1,0,s
325,5,1,s
326,4,0,s
327,5,0,s
328,5,0,s
329,3,1,s
330,7,0,s
331,4,0,s
332,6,1,s
333,7,1,s
334,7,1,s
335,4,0,s
336,0,1,s
337,6,1,s
338,4,1,s
339,6,1,s
340,2,0,s
341,8,0,s
342,3,1,s
343,3,0,s
344,5,0,s
345,3,1,s
346,5,0,i
347,4,1,i
348,5,1,s
349,2,0,s
350,6,0,s
351,6,0,s
352,7,0,s
353,4,0,s
354,5,1,s
355,5,1,s
356,5,0,s
357,6,1,i
358,2,1,s
359,7,1,s
360,7,0,s
361,3,1,s
362,2,1,s
363,5,0,s
364,3,1,s
365,4,0,s
366,2,1,s
367,6,0,s
368,4,1,s
369,3,0,s
370,2,1,s
371,4,0,s
372,2,0,s
373,5,1,s
374,4,1,s
375,6,1,s
376,6,0,s
377,4,1,s
378,7,0,s
379,6,1,s
380,4,0,i
381,7,0,i
382,3,1,s
383,5,1,s
384,5,1,i
385,1,0,i
386,10,0,s
387,9,0,s
388,4,0,s
389,6,0,s
390,8,1,s
391,2,0,s
392,3,0,s
393,6,0,s
394,3,0,s
395,6,1,s
396,2,0,s
397,4,1,s
398,1,0,s
399,5,0,i
400,3,1,s
401,3,1,s
402,7,0,s
403,6,0,i
404,5,0,i
405,2,0,s
406,4,1,s
