id,degree,blk,testatus
1,5,0,s
2,6,0,s
3,5,0,s
4,5,1,s
5,4,0,s
6,6,0,s
7,10,0,s
8,6,0,i
9,6,0,s
10,4,0,s
11,11,0,s
12,6,0,i
13,10,0,i
14,7,1,s
15,9,0,i
16,6,0,s
17,8,1,i
18,3,1,s
19,8,1,s
20,8,1,i
21,4,1,s
22,4,0,s
23,6,1,s
24,4,1,s
25,9,0,s
26,6,0,s
27,6,0,s
28,4,0,s
29,7,1,s
30,3,1,i
31,13,0,s
32,4,0,s
33,6,0,i
34,6,0,i
35,5,1,s
36,6,1,i
37,10,1,i
38,5,1,s
39,6,1,s
40,8,1,s
41,6,1,s
42,7,1,s
43,5,0,i
44,9,1,s
45,6,1,s
46,7,1,s
47,4,1,s
48,6,0,s
49,5,0,s
50,4,0,s
51,5,1,s
52,8,0,i
53,5,0,s
54,4,1,s
55,9,0,i
56,7,0,s
57,4,1,s
58,6,1,i
59,8,1,s
60,3,0,s
61,5,0,s
62,9,1,s
63,4,1,s
64,7,1,s
65,10,1,s
66,3,0,s
67,3,1,s
68,5,0,i
69,4,0,s
70,10,1,i
71,3,1,i
72,11,1,s
73,3,0,s
74,4,0,s
75,3,0,s
76,7,1,s
77,5,1,s
78,4,1,s
79,4,0,s
80,7,0,i
81,8,1,i
82,11,1,s
83,5,0,s
84,3,1,s
85,9,0,s
86,4,0,s
87,10,0,s
88,5,0,s
89,5,1,i
90,6,0,s
91,11,1,s
92,4,1,s
93,8,1,s
94,8,0,s
95,10,1,i
96,5,1,s
97,4,0,s
98,8,0,s
99,5,1,s
100,6,1,s
101,3,1,s
102,3,0,s
103,3,0,s
104,5,1,s
105,6,0,s
106,7,1,s
107,2,1,s
108,4,1,i
109,5,0,s
110,4,0,s
111,8,0,i
112,4,1,s
113,8,0,s
114,6,1,i
115,3,1,s
116,7,1,s
117,4,0,i
118,6,0,s
119,7,0,i
120,7,0,s
121,6,0,i
122,7,1,s
123,4,1,s
124,4,1,s
125,4,0,s
126,7,0,i
127,4,0,i
128,11,0,s
129,8,1,s
130,10,1,s
131,7,1,i
132,9,0,i
133,11,1,i
134,9,1,i
135,1,1,s
136,7,0,s
137,5,1,s
138,5,1,s
139,7,0,i
140,4,0,s
141,5,1,s
142,5,0,s
143,2,1,s
144,3,0,s
145,4,0,i
146,5,1,s
147,2,1,s
148,6,1,s
149,4,0,s
150,6,1,s
151,6,1,s
152,3,1,s
153,6,0,s
154,4,0,s
155,7,1,s
156,3,1,s
157,3,0,s
158,4,1,s
159,8,0,s
160,7,0,s
161,11,0,s
162,4,0,i
163,6,1,s
164,10,1,s
165,12,0,i
166,7,0,s
167,6,1,i
168,8,0,s
169,14,1,s
170,2,0,s
171,4,0,s
172,6,1,s
173,9,0,i
174,7,0,s
175,5,1,s
176,5,0,s
177,6,1,i
178,8,1,i
179,2,0,s
180,6,1,s
181,6,0,s
182,5,1,s
183,13,1,i
184,2,1,s
185,9,0,s
186,6,0,s
187,10,0,i
188,10,1,i
189,4,0,s
190,10,0,s
191,4,0,s
192,8,0,s
193,6,0,s
194,9,1,s
195,6,1,s
196,12,0,i
197,6,1,s
198,9,1,s
199,2,1,s
200,12,0,s
201,6,0,s
202,11,0,s
203,8,0,i
204,6,0,s
205,3,0,s
206,6,0,s
207,2,1,s
208,7,1,s
209,7,1,i
210,13,1,i
211,8,0,s
212,5,0,s
213,2,1,s
214,4,1,s
215,10,0,s
216,6,1,s
217,4,0,s
218,7,1,i
219,9,0,i
220,2,1,s
221,6,1,s
222,7,1,s
223,12,1,s
224,4,1,i
225,5,1,s
226,6,0,s
227,5,1,s
228,8,1,i
229,5,0,i
230,3,0,s
231,5,1,s
232,3,1,s
233,5,1,s
234,7,1,s
235,6,1,i
236,10,0,i
237,9,0,s
238,7,0,s
239,4,0,i
240,12,1,i
241,7,0,i
242,5,1,s
243,10,0,i
244,5,1,s
245,2,1,s
246,3,0,i
247,5,0,i
248,4,0,i
249,5,1,s
250,4,0,s
251,5,0,s
252,4,1,s
253,10,0,i
254,8,0,s
255,7,1,s
256,10,1,s
257,7,0,s
258,7,0,s
259,7,0,i
260,7,1,s
261,3,0,s
262,7,0,i
263,5,1,s
264,10,1,s
265,7,1,s
266,6,1,s
267,9,0,s
268,4,0,s
269,6,0,s
270,7,1,s
271,4,1,s
272,10,0,s
273,6,0,s
274,3,1,s
275,4,0,i
276,6,1,i
277,6,0,s
278,3,1,s
279,5,0,s
280,3,1,s
281,2,0,s
282,8,1,s
283,2,1,s
284,10,0,s
285,2,0,s
286,9,0,s
287,3,0,s
288,4,1,s
289,5,0,s
290,7,0,s
291,8,0,s
292,2,0,s
293,8,1,s
294,7,0,s
295,7,1,s
296,6,1,s
297,7,0,s
298,6,1,s
299,7,0,s
300,5,0,s
301,12,1,i
302,10,1,i
303,5,1,i
304,4,0,i
305,5,0,s
306,4,1,i
307,2,1,i
308,7,0,s
309,9,1,s
310,4,1,s
311,5,0,s
312,8,0,s
313,6,1,s
314,7,0,i
315,6,1,i
316,4,0,s
317,3,0,i
318,5,1,s
319,6,1,s
320,9,1,s
321,8,0,s
322,6,0,s
323,3,0,s
324,5,1,s
325,5,0,s
326,6,1,s
327,8,0,s
328,6,1,s
329,9,1,i
330,7,1,s
331,2,0,s
332,4,1,s
333,8,0,i
334,9,1,i
335,4,1,s
336,4,1,s
337,7,1,s
338,7,1,s
339,6,1,s
340,2,0,s
341,5,1,s
342,6,1,i
343,8,1,i
344,4,1,i
345,7,1,i
346,7,1,s
347,6,1,i
348,12,1,i
349,2,0,s
350,4,1,s
351,8,0,s
352,5,1,i
353,9,1,i
354,6,0,i
355,6,0,s
356,5,0,s
357,5,0,s
358,5,0,s
359,7,1,s
360,8,1,s
361,3,0,s
362,2,0,s
363,5,1,s
364,6,0,i
365,5,1,s
366,9,0,s
367,6,0,s
368,3,0,i
369,2,1,s
370,8,0,s
371,4,1,s
372,3,0,s
373,9,1,s
374,9,0,s
375,6,1,s
376,9,1,i
377,8,0,s
378,3,0,s
379,10,1,s
380,10,0,s
381,15,0,i
382,6,1,s
383,2,1,i
384,5,1,s
385,6,1,i
386,6,1,s
387,5,0,s
388,3,0,s
389,7,0,i
390,9,1,s
391,7,1,s
392,7,0,s
393,3,1,i
394,8,0,s
395,2,1,s
396,7,0,s
397,2,1,s
398,8,1,i
399,7,0,s
400,6,0,s
401,5,0,i
402,4,0,s
403,7,0,s
404,5,1,s
405,11,1,i
406,4,0,s
407,10,1,s
408,6,0,s
409,6,1,s
410,1,1,s
411,2,0,s
412,9,0,i
413,3,1,s
414,8,0,i
415,8,0,s
416,9,1,s
417,5,0,s
418,5,1,s
419,11,0,s
420,9,1,i
421,6,1,i
422,6,1,s
423,8,1,s
424,6,1,s
425,10,1,s
426,5,0,s
427,5,1,s
428,5,1,s
429,12,0,s
430,8,1,i
431,3,0,s
432,10,0,i
433,3,1,s
434,5,1,s
435,5,0,s
436,3,1,s
437,3,0,s
438,7,1,i
439,10,1,s
440,5,0,i
441,3,0,i
442,9,0,s
443,6,1,s
444,3,0,s
445,3,0,s
446,7,0,i
447,2,1,i
448,4,1,i
449,5,0,s
450,7,0,i
451,6,0,i
452,1,0,s
453,5,0,s
454,6,0,i
455,5,0,s
456,5,1,s
457,6,1,i
458,8,0,i
459,5,0,s
460,5,1,s
461,5,0,s
