id,degree,blk,testatus
1,6,0,s
2,4,0,s
3,4,0,s
4,2,1,s
5,7,1,s
6,3,1,s
7,3,0,s
8,4,1,s
9,4,1,s
10,7,1,s
11,4,1,s
12,3,1,s
13,5,0,s
14,4,1,s
15,4,0,s
16,6,1,s
17,4,1,s
18,3,0,s
19,3,0,i
20,1,1,s
21,4,0,s
22,2,1,s
23,6,0,s
24,5,0,i
25,3,0,s
26,4,1,s
27,1,1,s
28,8,0,s
29,4,0,s
30,2,1,s
31,7,1,i
32,2,1,s
33,3,1,s
34,2,0,s
35,2,1,s
36,2,0,s
37,3,0,s
38,3,0,s
39,4,1,s
40,4,1,s
41,4,0,s
42,8,0,s
43,4,0,s
44,7,1,s
45,3,0,s
46,4,0,s
47,7,0,s
48,2,1,i
49,4,1,s
50,7,1,s
51,5,0,s
52,7,1,i
53,3,0,i
54,8,0,s
55,2,1,i
56,3,1,s
57,3,1,s
58,3,1,s
59,3,1,s
60,4,1,s
61,5,1,s
62,7,0,s
63,4,0,s
64,5,1,s
65,3,1,i
66,2,0,s
67,3,0,s
68,4,0,s
69,4,1,s
70,8,0,s
71,5,1,s
72,2,0,s
73,10,1,s
74,4,1,i
75,5,0,i
76,6,0,s
77,7,1,s
78,4,1,s
79,1,1,s
80,1,0,s
81,4,1,s
82,5,1,i
83,3,1,s
84,8,1,i
85,6,0,s
86,3,1,s
87,3,0,s
88,4,0,s
89,1,0,s
90,4,1,s
91,2,1,s
92,5,1,s
93,5,1,i
94,5,1,s
95,2,0,s
96,5,1,i
97,3,0,i
98,4,1,s
99,2,0,s
100,7,0,i
101,3,1,s
102,7,0,s
103,5,0,s
104,10,0,s
105,5,1,s
106,10,1,s
107,4,0,s
108,4,1,s
109,3,1,s
110,3,0,s
111,8,1,s
112,2,1,i
113,5,1,s
114,5,1,s
115,5,1,s
116,4,0,s
117,4,1,i
118,4,1,s
119,2,1,s
120,5,1,s
121,3,1,s
122,4,1,s
123,1,1,s
124,5,1,s
125,3,1,s
126,3,0,s
127,6,0,s
128,0,1,s
