"","sim_i","t","out","in"
"1",1,1,1173,1
"2",1,1,682,2
"3",1,1,828,2
"4",1,1,1413,2
"5",1,1,1473,2
"6",1,1,1512,2
"7",1,1,1753,2
"8",1,1,819,3
"9",1,1,1896,3
"10",1,1,766,4
"11",1,1,819,4
"12",1,1,901,4
"13",1,1,1177,4
"14",1,1,205,5
"15",1,1,1241,5
"16",1,1,1558,5
"17",1,1,1635,5
"18",1,1,184,6
"19",1,1,388,6
"20",1,1,865,6
"21",1,1,1061,6
"22",1,1,1708,6
"23",1,1,148,7
"24",1,1,171,7
"25",1,1,778,7
"26",1,1,1209,8
"27",1,1,1413,8
"28",1,1,101,9
"29",1,1,657,9
"30",1,1,708,9
"31",1,1,1409,9
"32",1,1,1476,9
"33",1,1,739,10
"34",1,1,1766,10
"35",1,1,223,11
"36",1,1,1165,11
"37",1,1,1496,11
"38",1,1,1576,11
"39",1,1,1746,11
"40",1,1,83,12
"41",1,1,498,12
"42",1,1,648,12
"43",1,1,1625,12
"44",1,1,1776,12
"45",1,1,1856,12
"46",1,1,596,13
"47",1,1,1099,13
"48",1,1,1413,13
"49",1,1,1415,13
"50",1,1,118,14
"51",1,1,1006,14
"52",1,1,17,15
"53",1,1,688,15
"54",1,1,952,15
"55",1,1,1710,15
"56",1,1,189,16
"57",1,1,510,16
"58",1,1,522,16
"59",1,1,1844,16
"60",1,1,172,17
"61",1,1,1868,17
"62",1,1,37,18
"63",1,1,708,18
"64",1,1,629,19
"65",1,1,1378,19
"66",1,1,1442,19
"67",1,1,1512,19
"68",1,1,307,20
"69",1,1,651,20
"70",1,1,663,20
"71",1,1,769,20
"72",1,1,795,20
"73",1,1,1511,20
"74",1,1,90,21
"75",1,1,139,22
"76",1,1,487,22
"77",1,1,1810,22
"78",1,1,718,23
"79",1,1,1046,23
"80",1,1,1303,23
"81",1,1,1409,23
"82",1,1,1468,24
"83",1,1,1918,24
"84",1,1,1607,25
"85",1,1,1880,25
"86",1,1,110,26
"87",1,1,1381,26
"88",1,1,1734,26
"89",1,1,1828,26
"90",1,1,74,27
"91",1,1,1552,27
"92",1,1,1975,27
"93",1,1,1384,28
"94",1,1,1058,29
"95",1,1,1431,29
"96",1,1,1930,29
"97",1,1,1987,29
"98",1,1,33,30
"99",1,1,170,30
"100",1,1,367,30
"101",1,1,700,30
"102",1,1,993,30
"103",1,1,1374,30
"104",1,1,1595,31
"105",1,1,350,32
"106",1,1,551,32
"107",1,1,1048,32
"108",1,1,1565,32
"109",1,1,1822,32
"110",1,1,339,33
"111",1,1,739,33
"112",1,1,1403,34
"113",1,1,305,35
"114",1,1,618,35
"115",1,1,1400,35
"116",1,1,1404,35
"117",1,1,1676,35
"118",1,1,64,36
"119",1,1,1050,36
"120",1,1,1279,36
"121",1,1,1299,36
"122",1,1,959,37
"123",1,1,1055,37
"124",1,1,1203,37
"125",1,1,1317,37
"126",1,1,893,38
"127",1,1,1164,38
