"","sim_i","t","out","in"
"1",1,1,1419,1
"2",1,1,1788,1
"3",1,1,228,2
"4",1,1,1229,2
"5",1,1,1274,2
"6",1,1,1883,2
"7",1,1,56,3
"8",1,1,370,3
"9",1,1,630,3
"10",1,1,1095,3
"11",1,1,1223,3
"12",1,1,1539,3
"13",1,1,1892,3
"14",1,1,940,4
"15",1,1,1027,4
"16",1,1,549,5
"17",1,1,699,5
"18",1,1,747,5
"19",1,1,920,5
"20",1,1,1131,5
"21",1,1,1175,5
"22",1,1,1117,6
"23",1,1,1152,6
"24",1,1,1528,6
"25",1,1,1618,6
"26",1,1,1636,7
"27",1,1,1902,7
"28",1,1,330,8
"29",1,1,439,8
"30",1,1,681,8
"31",1,1,1201,8
"32",1,1,1934,8
"33",1,1,150,9
"34",1,1,1170,9
"35",1,1,1628,9
"36",1,1,1705,9
"37",1,1,1986,9
"38",1,1,465,10
"39",1,1,1306,10
"40",1,1,101,11
"41",1,1,136,11
"42",1,1,577,11
"43",1,1,851,11
"44",1,1,1073,11
"45",1,1,1177,11
"46",1,1,1425,11
"47",1,1,1523,11
"48",1,1,400,12
"49",1,1,977,12
"50",1,1,1109,12
"51",1,1,707,13
"52",1,1,1288,13
"53",1,1,1869,13
"54",1,1,224,14
"55",1,1,823,14
"56",1,1,1457,14
"57",1,1,1511,14
"58",1,1,1704,15
"59",1,1,1285,16
"60",1,1,1926,16
"61",1,1,685,17
"62",1,1,796,17
"63",1,1,359,18
"64",1,1,885,18
"65",1,1,998,18
"66",1,1,1781,18
"67",1,1,189,19
"68",1,1,361,19
"69",1,1,876,19
"70",1,1,1212,19
"71",1,1,1763,19
"72",1,1,1020,20
"73",1,1,1411,20
"74",1,1,1467,20
"75",1,1,1533,20
"76",1,1,184,21
"77",1,1,667,21
"78",1,1,1095,21
"79",1,1,1221,21
"80",1,1,336,23
"81",1,1,518,23
"82",1,1,902,23
"83",1,1,1105,23
"84",1,1,1476,23
"85",1,1,1532,23
"86",1,1,1655,23
"87",1,1,419,24
"88",1,1,544,24
"89",1,1,1205,24
"90",1,1,1207,24
"91",1,1,1343,24
"92",1,1,1577,24
"93",1,1,1959,24
"94",1,1,314,25
"95",1,1,724,25
"96",1,1,1347,25
"97",1,1,180,26
"98",1,1,406,26
"99",1,1,690,26
"100",1,1,1594,26
"101",1,1,1778,26
"102",1,1,369,27
"103",1,1,1749,28
