id,degree,blk,testatus
1,5,0,s
2,6,1,s
3,8,1,s
4,6,0,s
5,4,1,s
6,3,1,s
7,2,0,s
8,8,1,s
9,5,0,s
10,1,0,s
11,5,1,s
12,4,1,s
13,2,1,s
14,4,1,s
15,5,1,s
16,3,1,s
17,5,0,s
18,3,0,s
19,6,0,s
20,2,0,s
21,5,1,s
22,7,1,s
23,4,1,s
24,6,1,i
25,9,0,i
26,5,1,s
27,7,0,s
28,3,1,s
29,4,1,i
30,7,0,s
31,6,0,i
32,7,1,s
33,4,0,s
34,4,1,s
35,5,0,s
36,3,1,i
37,4,1,s
38,5,1,s
39,2,0,s
40,6,0,s
41,3,1,s
42,9,0,s
43,6,1,i
44,4,0,i
45,4,1,s
46,6,0,s
47,5,0,s
48,0,1,s
49,6,0,s
50,4,0,s
51,3,1,s
52,6,0,i
53,4,0,s
54,10,1,s
55,5,0,s
56,2,1,s
57,3,0,s
58,8,1,s
59,5,0,s
60,5,1,i
61,5,0,s
62,2,1,i
63,2,0,s
64,2,0,s
65,5,1,s
66,0,1,s
67,3,0,s
68,5,0,s
69,6,0,s
70,4,1,s
71,6,1,s
72,6,0,s
73,6,0,s
74,4,0,s
75,6,0,s
76,2,0,s
77,1,0,s
78,1,0,s
79,5,1,i
80,2,0,s
81,8,0,i
82,2,0,s
83,5,1,i
84,4,0,s
85,6,0,s
86,2,0,s
87,3,0,s
88,2,1,s
89,5,0,s
90,4,1,s
91,5,1,s
92,5,0,s
93,7,1,s
94,4,0,s
95,5,0,s
96,6,0,s
97,4,1,i
98,3,0,s
99,2,1,s
100,4,1,s
101,0,1,s
102,4,0,s
103,4,1,s
104,7,0,s
105,5,0,s
106,8,0,i
107,2,0,s
108,4,0,s
109,0,1,s
110,7,1,s
111,4,0,s
112,5,0,s
113,1,0,s
114,5,0,i
115,7,0,s
116,3,0,s
117,6,1,i
118,3,0,s
119,5,0,s
120,4,1,i
121,4,0,s
122,3,1,s
123,7,1,s
124,6,1,s
125,5,1,s
126,2,1,s
127,6,1,s
128,2,0,s
129,7,1,s
130,4,0,s
131,2,0,i
132,1,1,s
133,7,1,i
134,10,0,s
135,3,1,s
136,3,0,s
137,2,1,s
138,9,0,s
139,6,0,s
140,2,0,s
141,6,1,s
142,6,0,s
143,3,1,s
144,7,1,s
145,4,0,i
146,4,0,s
147,4,0,s
148,8,0,s
149,6,1,s
150,3,0,s
151,1,1,s
152,5,0,s
153,4,1,s
154,4,1,i
155,4,0,s
156,4,1,s
157,3,1,s
158,5,0,s
159,3,1,s
160,5,0,s
161,3,1,s
162,8,1,s
163,3,1,i
164,5,1,s
165,5,1,s
166,6,1,s
167,3,1,i
168,4,0,s
169,8,0,i
170,5,0,s
171,1,0,i
172,2,1,s
173,6,1,i
174,6,1,s
175,4,1,s
176,6,1,s
177,7,0,s
178,6,0,s
179,4,0,s
180,4,1,s
181,2,1,s
182,7,1,s
183,4,1,s
184,3,0,s
185,4,0,s
186,6,0,s
187,3,1,s
188,4,0,s
189,3,0,s
190,9,0,s
191,3,1,s
192,4,0,s
193,6,1,s
194,3,0,s
195,6,1,s
196,2,1,s
197,3,0,s
198,5,0,s
199,5,0,s
200,6,0,i
201,5,0,i
202,4,1,s
203,1,0,s
204,6,0,i
205,7,1,s
206,4,1,s
207,5,1,s
208,4,0,s
209,7,1,i
210,1,1,s
211,0,1,i
212,4,1,s
213,3,0,s
214,2,1,s
215,5,0,i
216,2,0,i
217,4,1,s
218,5,1,s
219,4,0,s
220,8,0,i
221,9,1,s
222,9,0,i
223,4,1,s
224,5,1,s
225,4,1,s
226,2,1,s
227,9,0,s
228,2,0,s
229,3,0,s
230,6,1,s
231,5,1,s
232,5,1,s
233,7,0,s
234,1,0,s
235,3,0,s
236,4,1,s
237,8,0,s
238,3,1,s
239,7,0,s
240,4,0,s
241,4,0,s
242,3,1,s
243,1,0,s
244,2,0,s
245,4,0,s
246,5,0,s
247,6,1,s
248,2,0,s
249,3,0,s
250,6,0,s
251,3,0,s
252,2,0,s
253,3,1,s
254,9,0,s
255,3,0,s
256,6,1,s
257,4,0,s
258,4,1,i
259,2,0,s
260,5,1,s
261,6,1,s
262,3,0,s
263,3,0,s
264,3,0,s
265,1,0,s
266,3,0,s
267,2,0,s
268,10,1,s
269,5,1,s
270,1,0,s
271,3,1,i
272,10,0,s
273,6,1,s
274,7,1,s
275,7,0,s
276,4,0,s
277,2,0,s
278,2,1,s
279,4,0,s
280,8,0,i
281,4,0,s
282,3,1,s
283,3,1,s
284,4,1,s
285,3,1,s
286,5,0,s
287,2,1,s
288,6,1,i
289,5,0,i
290,1,1,s
291,5,1,i
292,4,1,s
293,3,0,s
294,1,0,s
295,2,1,s
296,1,1,s
297,5,1,s
298,8,1,s
299,7,0,s
300,3,1,s
301,6,0,i
302,5,0,s
303,3,1,i
304,4,1,s
305,9,0,i
306,5,0,s
307,5,1,s
308,1,1,s
309,4,1,i
310,3,1,s
311,4,0,s
312,3,0,s
313,5,0,s
314,6,0,s
315,1,0,s
316,6,1,s
317,3,1,s
318,4,1,i
319,3,0,s
320,6,1,s
321,5,0,s
322,0,0,s
323,4,0,i
324,3,0,s
325,4,0,i
326,4,0,s
327,3,1,s
328,3,1,s
329,1,1,s
330,3,1,s
331,2,0,s
332,2,0,s
333,4,0,s
334,3,1,s
335,7,1,s
336,2,1,s
337,4,0,s
338,4,0,s
339,3,0,s
340,4,0,s
341,3,0,s
342,10,1,s
343,2,0,s
344,7,1,s
345,8,1,s
346,8,0,s
347,3,1,s
348,1,1,s
349,5,1,s
350,2,0,s
351,12,0,s
352,7,0,s
353,6,1,i
354,6,0,s
355,7,0,s
356,3,1,s
357,9,1,i
358,4,0,s
359,3,0,s
360,4,1,s
361,5,1,s
362,1,0,s
363,3,1,s
364,5,1,s
365,6,1,s
366,6,0,s
367,3,0,s
368,6,0,s
369,3,0,s
370,2,0,s
371,8,1,s
372,3,1,s
373,8,0,s
374,4,1,s
375,4,0,s
376,4,1,s
377,8,0,s
378,6,1,s
379,5,0,s
380,9,0,s
381,8,0,s
382,3,0,s
383,1,1,i
384,9,0,s
385,0,1,s
386,3,0,i
387,8,1,s
388,4,0,s
389,5,0,s
390,8,1,s
391,6,1,s
392,7,0,s
393,6,1,s
394,4,0,s
395,8,0,i
396,1,1,s
397,5,1,s
398,5,1,s
399,7,1,i
400,5,1,s
401,8,1,s
402,5,1,s
403,4,0,i
404,0,0,s
405,10,1,s
406,6,1,s
407,4,0,s
408,3,1,i
409,4,1,s
410,5,0,i
411,11,1,s
412,3,1,s
413,4,1,s
414,5,0,s
415,7,0,s
416,2,0,s
417,4,1,i
418,9,0,s
419,7,1,s
420,3,1,s
421,5,0,i
422,3,1,s
423,9,1,i
424,4,1,s
425,6,1,s
426,4,1,s
427,5,1,s
428,11,0,s
429,10,1,i
430,2,1,s
431,5,0,s
432,4,1,s
433,1,0,s
434,3,0,s
435,1,0,i
436,2,1,s
437,3,0,s
438,4,0,s
439,5,1,s
440,4,0,s
441,13,0,i
442,3,0,s
443,5,1,s
444,1,1,s
445,4,0,s
446,6,1,s
447,3,0,s
448,7,1,s
449,10,0,i
450,4,0,s
451,3,1,s
452,3,1,s
453,3,1,s
454,10,1,i
455,1,0,s
456,4,0,s
457,4,1,i
458,3,1,s
459,5,1,s
460,1,0,s
461,4,0,s
462,1,0,s
463,3,1,s
464,6,0,s
465,8,0,s
466,5,1,i
467,7,0,s
468,5,0,s
469,5,1,s
470,3,0,s
471,4,0,s
472,4,1,s
473,4,0,i
474,2,1,s
475,3,1,s
476,3,1,s
477,5,1,s
478,10,1,s
479,8,1,s
480,6,0,i
481,6,0,s
482,6,1,s
483,2,0,s
484,2,1,s
485,1,1,s
486,8,1,s
487,11,0,s
488,8,0,s
489,5,1,i
490,5,0,i
491,5,1,s
492,4,1,s
493,3,0,s
494,3,1,s
495,6,0,s
496,1,1,s
497,2,0,s
498,6,0,i
499,3,0,i
500,5,0,s
501,5,0,s
502,2,1,s
503,5,0,i
504,8,1,i
505,5,1,s
506,4,0,s
507,3,1,s
508,5,0,s
509,6,1,s
