id,degree,blk,testatus
1,3,0,s
2,5,0,s
3,7,0,s
4,5,0,s
5,2,1,i
6,4,1,i
7,9,0,s
8,7,1,i
9,4,1,i
10,5,0,s
11,8,0,i
12,7,1,s
13,1,1,s
14,5,1,s
15,6,1,s
16,4,1,s
17,5,1,i
18,1,1,s
19,7,0,s
20,3,1,s
21,6,1,s
22,6,0,s
23,11,1,i
24,6,0,s
25,9,0,s
26,5,1,s
27,4,1,s
28,2,0,s
29,4,0,s
30,5,0,s
31,7,0,s
32,6,0,s
33,7,1,s
34,5,1,s
35,6,1,i
36,8,1,s
37,5,0,s
38,3,0,s
39,3,1,s
40,4,1,s
41,7,0,s
42,5,0,s
43,6,1,i
44,9,1,s
45,7,1,s
46,6,0,i
47,5,0,s
48,3,0,s
49,6,1,s
50,5,0,s
51,1,0,s
52,8,0,s
53,7,0,s
54,1,0,s
55,2,1,s
56,4,0,s
57,4,1,s
58,3,1,s
59,5,1,s
60,5,0,s
61,4,0,s
62,3,1,s
63,9,0,s
64,12,1,s
65,7,1,i
66,5,1,s
67,7,0,s
68,5,1,s
69,1,0,s
70,5,0,i
71,3,1,s
72,6,0,s
73,4,0,s
74,4,1,i
75,9,1,s
76,3,1,s
77,5,0,s
78,6,1,s
79,3,1,s
80,2,1,s
81,2,1,i
82,5,1,s
83,4,0,i
84,10,0,s
85,4,0,s
86,3,1,i
87,3,1,s
88,5,1,s
89,2,0,s
90,5,0,s
91,7,0,s
92,2,0,s
93,2,0,s
94,4,0,s
95,3,0,s
96,5,0,s
97,5,0,s
98,3,1,s
99,4,0,s
100,5,1,i
101,8,1,s
102,5,0,s
103,7,0,s
104,5,0,s
105,5,1,s
106,6,1,s
107,5,1,s
108,5,1,s
109,4,1,s
110,5,1,i
111,9,1,i
112,2,0,s
113,3,1,s
114,6,1,s
115,4,0,s
116,3,0,s
117,3,1,s
118,7,0,s
119,10,1,s
120,4,0,s
121,2,1,s
122,1,1,s
123,1,1,s
124,4,0,s
