id,degree,blk,testatus
1,6,1,i
2,4,0,s
3,7,0,s
4,8,1,s
5,6,1,s
6,8,1,s
7,0,0,s
8,7,1,s
9,10,1,i
10,6,0,i
11,6,0,s
12,4,0,s
13,2,0,i
14,1,0,s
15,8,0,s
16,6,1,i
17,4,0,s
18,3,0,s
19,9,1,s
20,7,1,s
21,3,1,i
22,9,1,i
23,7,1,s
24,2,1,s
25,5,1,s
26,5,0,s
27,6,1,s
28,6,0,s
29,4,1,s
30,2,1,s
31,9,0,i
32,5,0,s
33,8,0,s
34,6,1,s
35,8,1,s
36,5,0,s
37,3,1,s
38,3,0,i
39,7,0,s
40,11,1,s
41,5,1,s
42,4,1,i
43,6,0,s
44,6,1,i
45,3,1,i
46,2,1,s
47,7,0,s
48,3,0,s
49,3,1,i
50,5,1,i
51,4,1,i
52,4,0,s
53,3,0,s
54,6,0,s
55,4,1,s
56,3,0,s
57,6,0,s
58,7,1,i
59,10,0,s
60,4,1,s
61,3,1,i
62,4,0,i
63,7,1,s
64,5,0,s
65,7,0,i
66,8,0,i
67,8,1,s
68,6,1,i
69,6,1,s
70,2,1,i
71,6,0,s
72,2,1,s
73,5,1,s
74,6,1,s
75,4,0,s
76,13,0,i
77,5,0,s
78,4,0,s
79,4,0,s
80,4,0,i
81,7,1,s
82,7,0,s
83,7,1,s
84,6,1,s
85,10,0,s
86,5,0,s
87,5,1,s
88,3,1,i
89,7,0,i
90,9,1,i
91,4,0,s
92,5,0,i
93,1,1,s
94,5,1,s
95,8,0,s
96,7,1,s
97,2,0,s
98,5,0,i
99,4,1,s
100,10,0,s
101,4,0,s
102,3,0,i
103,7,1,s
104,2,1,i
105,12,0,i
106,4,0,s
107,2,1,i
108,6,0,s
109,11,0,s
110,6,1,i
111,4,0,i
112,5,0,s
113,13,1,s
114,3,1,i
115,7,0,s
116,8,1,i
117,3,0,s
118,9,1,s
119,10,1,s
120,4,1,s
121,3,1,s
122,3,0,s
123,6,1,i
124,4,1,s
125,6,1,s
126,4,1,s
127,3,1,s
128,3,0,s
129,5,0,s
130,5,0,s
131,1,0,i
132,3,0,s
133,9,0,i
134,8,0,s
135,8,1,s
136,9,1,i
137,4,1,s
138,5,1,i
139,6,0,s
140,5,1,i
141,7,0,s
142,3,1,s
143,1,0,s
144,6,1,i
145,8,1,s
146,6,0,s
147,3,1,s
148,8,1,i
149,4,0,s
150,3,0,s
151,6,1,s
152,4,0,s
153,3,1,i
154,8,1,s
155,6,1,s
156,9,1,s
157,10,0,s
158,8,1,i
159,5,1,s
160,4,0,s
161,8,0,s
162,5,0,s
163,10,1,s
164,3,1,s
165,3,0,s
166,1,0,i
167,6,0,s
168,5,1,s
169,2,1,s
170,5,1,s
171,5,1,i
172,8,1,s
173,7,1,s
174,5,0,s
175,7,1,i
176,8,0,s
177,5,0,s
178,4,0,s
179,5,0,s
180,4,0,s
181,6,1,s
182,5,1,i
183,8,1,s
184,6,0,i
185,5,1,s
186,4,1,s
187,6,0,s
188,4,0,s
189,7,0,s
190,7,1,s
191,4,1,i
192,8,1,i
193,4,1,s
194,4,0,s
195,14,0,s
196,3,0,s
197,2,0,i
198,6,0,i
199,7,0,s
200,9,1,s
201,2,1,s
202,4,1,s
203,13,0,s
204,5,1,i
205,6,1,s
206,4,0,i
207,2,1,s
208,5,1,s
209,5,1,s
210,5,1,s
211,11,1,i
212,6,1,i
213,7,0,s
214,5,0,i
215,12,0,i
216,3,0,s
217,9,0,i
218,9,0,s
219,3,1,i
220,5,1,s
221,12,0,i
222,9,1,s
223,6,1,s
224,3,0,s
225,4,1,s
226,6,0,s
227,6,0,s
