"","sim_i","t","out","in"
"1",1,1,199,1
"2",1,1,325,1
"3",1,1,492,1
"4",1,1,795,1
"5",1,1,1594,1
"6",1,1,1763,1
"7",1,1,1851,1
"8",1,1,109,2
"9",1,1,691,2
"10",1,1,1225,2
"11",1,1,1811,2
"12",1,1,250,3
"13",1,1,641,3
"14",1,1,1013,3
"15",1,1,1051,3
"16",1,1,1530,3
"17",1,1,1988,3
"18",1,1,117,4
"19",1,1,1744,4
"20",1,1,467,5
"21",1,1,700,5
"22",1,1,1288,5
"23",1,1,1392,5
"24",1,1,1454,5
"25",1,1,1490,5
"26",1,1,306,6
"27",1,1,1466,6
"28",1,1,248,7
"29",1,1,1117,7
"30",1,1,1165,7
"31",1,1,1877,7
"32",1,1,1228,8
"33",1,1,1272,8
"34",1,1,1374,8
"35",1,1,1563,8
"36",1,1,73,9
"37",1,1,593,9
"38",1,1,979,9
"39",1,1,1660,9
"40",1,1,705,10
"41",1,1,1181,10
"42",1,1,1184,10
"43",1,1,120,11
"44",1,1,997,11
"45",1,1,1474,11
"46",1,1,1601,11
"47",1,1,955,12
"48",1,1,643,13
"49",1,1,1503,13
"50",1,1,1755,13
"51",1,1,1846,13
"52",1,1,742,14
"53",1,1,728,15
"54",1,1,1032,15
"55",1,1,1204,15
"56",1,1,1367,15
"57",1,1,1648,15
"58",1,1,1419,16
"59",1,1,1801,16
"60",1,1,224,17
"61",1,1,494,17
"62",1,1,698,17
"63",1,1,1853,17
"64",1,1,91,18
"65",1,1,237,18
"66",1,1,908,18
"67",1,1,1490,18
"68",1,1,1750,18
"69",1,1,290,19
"70",1,1,303,19
"71",1,1,371,19
"72",1,1,834,19
"73",1,1,905,19
"74",1,1,998,19
"75",1,1,1222,19
"76",1,1,1482,19
"77",1,1,1459,20
"78",1,1,1639,20
"79",1,1,34,21
"80",1,1,367,21
"81",1,1,720,21
"82",1,1,872,21
"83",1,1,1228,21
"84",1,1,1925,21
"85",1,1,1996,21
"86",1,1,1029,23
"87",1,1,1427,23
"88",1,1,1968,23
"89",1,1,70,24
"90",1,1,487,25
"91",1,1,569,25
"92",1,1,606,25
"93",1,1,1041,25
"94",1,1,1557,25
"95",1,1,1676,25
"96",1,1,1822,25
"97",1,1,1871,25
"98",1,1,477,26
"99",1,1,599,26
"100",1,1,680,26
"101",1,1,982,26
"102",1,1,1249,26
"103",1,1,125,27
"104",1,1,167,27
"105",1,1,418,27
"106",1,1,1590,27
"107",1,1,50,28
"108",1,1,384,28
"109",1,1,843,28
"110",1,1,900,28
"111",1,1,1080,28
"112",1,1,1245,28
"113",1,1,195,29
"114",1,1,785,29
"115",1,1,809,29
"116",1,1,178,30
"117",1,1,359,30
"118",1,1,595,30
"119",1,1,998,30
"120",1,1,1454,30
"121",1,1,523,31
"122",1,1,967,31
"123",1,1,1485,31
"124",1,1,1508,31
"125",1,1,1753,31
"126",1,1,1988,31
"127",1,1,677,32
"128",1,1,1491,32
"129",1,1,1750,32
"130",1,1,1985,32
"131",1,1,392,33
"132",1,1,1515,33
"133",1,1,1763,33
"134",1,1,613,34
"135",1,1,665,34
"136",1,1,1567,34
"137",1,1,1738,34
"138",1,1,563,35
"139",1,1,1138,35
"140",1,1,1853,35
"141",1,1,1949,35
"142",1,1,1219,36
"143",1,1,1384,36
"144",1,1,1478,36
"145",1,1,1553,36
"146",1,1,466,37
"147",1,1,1227,37
"148",1,1,1496,37
"149",1,1,526,38
"150",1,1,998,38
"151",1,1,1273,38
"152",1,1,1180,39
"153",1,1,1561,39
"154",1,1,1683,39
"155",1,1,301,40
"156",1,1,844,40
"157",1,1,1111,40
"158",1,1,209,41
"159",1,1,870,41
"160",1,1,1452,41
"161",1,1,325,42
"162",1,1,1700,42
"163",1,1,1841,42
"164",1,1,762,43
"165",1,1,797,43
"166",1,1,1059,44
"167",1,1,1062,44
"168",1,1,1172,44
"169",1,1,1618,44
"170",1,1,1826,44
"171",1,1,852,45
"172",1,1,1369,45
"173",1,1,1630,45
"174",1,1,82,46
"175",1,1,894,46
"176",1,1,1220,46
"177",1,1,1663,46
"178",1,1,1142,47
"179",1,1,1918,47
"180",1,1,590,48
"181",1,1,615,48
"182",1,1,950,48
"183",1,1,1003,48
"184",1,1,1274,48
"185",1,1,1493,48
"186",1,1,1838,48
"187",1,1,413,49
"188",1,1,486,49
"189",1,1,508,49
"190",1,1,596,49
"191",1,1,602,49
"192",1,1,984,49
"193",1,1,1382,49
"194",1,1,431,50
"195",1,1,539,50
"196",1,1,711,50
"197",1,1,821,50
"198",1,1,931,50
"199",1,1,1685,50
"200",1,1,95,51
"201",1,1,369,51
"202",1,1,471,51
"203",1,1,1366,51
"204",1,1,399,52
"205",1,1,559,52
"206",1,1,839,52
"207",1,1,1036,52
"208",1,1,1157,52
"209",1,1,1546,52
"210",1,1,1939,52
"211",1,1,1965,52
"212",1,1,166,53
"213",1,1,303,53
"214",1,1,731,53
"215",1,1,914,53
"216",1,1,398,54
"217",1,1,408,54
"218",1,1,1164,54
"219",1,1,256,56
"220",1,1,840,56
"221",1,1,868,57
"222",1,1,1291,57
"223",1,1,1737,57
"224",1,1,822,58
"225",1,1,1089,58
"226",1,1,1118,58
"227",1,1,1461,58
"228",1,1,1795,58
"229",1,1,230,59
"230",1,1,780,59
"231",1,1,1672,59
"232",1,1,1962,59
"233",1,1,197,60
"234",1,1,403,60
"235",1,1,1132,60
"236",1,1,822,61
"237",1,1,849,61
"238",1,1,943,61
"239",1,1,1009,61
"240",1,1,1215,61
"241",1,1,1414,61
"242",1,1,1997,61
"243",1,1,170,62
"244",1,1,577,62
"245",1,1,903,62
"246",1,1,991,62
"247",1,1,1013,62
"248",1,1,1583,62
"249",1,1,1602,62
"250",1,1,1691,62
"251",1,1,219,63
"252",1,1,271,63
"253",1,1,515,63
"254",1,1,1111,63
"255",1,1,66,64
"256",1,1,1233,64
"257",1,1,1477,64
"258",1,1,1687,64
"259",1,1,1908,64
"260",1,1,225,65
"261",1,1,319,65
"262",1,1,1236,65
"263",1,1,477,66
"264",1,1,664,66
"265",1,1,1361,66
"266",1,1,1929,66
"267",1,1,749,67
"268",1,1,1261,67
"269",1,1,1949,67
"270",1,1,1142,68
"271",1,1,1335,68
"272",1,1,1931,68
"273",1,1,818,69
"274",1,1,1591,69
"275",1,1,1682,69
"276",1,1,1870,69
"277",1,1,185,70
"278",1,1,894,70
"279",1,1,954,70
"280",1,1,1298,70
"281",1,1,1964,70
"282",1,1,1983,70
"283",1,1,1869,71
"284",1,1,365,72
"285",1,1,647,72
"286",1,1,873,72
"287",1,1,918,72
"288",1,1,1286,72
"289",1,1,1624,72
"290",1,1,1707,72
"291",1,1,428,73
"292",1,1,501,73
"293",1,1,950,73
"294",1,1,1457,73
"295",1,1,1530,73
"296",1,1,244,74
"297",1,1,951,74
"298",1,1,1879,74
"299",1,1,1620,75
"300",1,1,1777,75
"301",1,1,245,76
"302",1,1,1048,76
"303",1,1,1189,76
"304",1,1,1911,77
"305",1,1,530,78
"306",1,1,1446,78
"307",1,1,1828,78
"308",1,1,1843,78
"309",1,1,102,79
"310",1,1,1554,79
"311",1,1,1575,79
"312",1,1,395,80
"313",1,1,506,80
"314",1,1,810,80
"315",1,1,1978,80
"316",1,1,433,81
"317",1,1,908,81
"318",1,1,1215,81
"319",1,1,1387,81
"320",1,1,286,82
"321",1,1,515,82
"322",1,1,1193,82
"323",1,1,171,83
"324",1,1,194,83
"325",1,1,472,83
"326",1,1,738,83
"327",1,1,891,83
"328",1,1,907,83
"329",1,1,975,83
"330",1,1,1167,83
