id,degree,blk,testatus
1,9,1,s
2,7,0,i
3,4,1,s
4,7,1,i
5,4,1,s
6,10,0,s
7,5,0,s
8,8,0,i
9,7,0,i
10,5,0,s
11,6,0,s
12,7,1,s
13,5,0,s
14,8,1,s
15,4,1,s
16,3,1,s
17,5,1,s
18,4,0,i
19,5,0,s
20,6,1,s
21,8,0,s
22,5,0,s
23,7,1,s
24,2,1,s
25,3,1,s
26,4,1,s
27,2,0,s
28,9,0,i
29,10,0,s
30,3,0,s
31,6,0,s
32,5,1,s
33,3,0,i
34,7,1,s
35,8,1,s
36,5,1,s
37,7,0,i
38,7,1,i
39,8,1,s
40,6,0,i
41,8,0,s
42,7,0,s
43,2,0,s
44,4,1,s
45,9,1,s
46,7,1,s
47,5,1,s
48,9,1,s
49,6,1,s
50,8,1,i
51,6,1,s
52,10,0,s
53,10,0,i
54,6,0,s
55,10,0,s
56,4,0,s
57,9,0,s
58,2,1,s
59,3,1,s
60,7,1,s
61,9,0,i
62,5,0,i
63,3,1,i
64,7,1,s
65,8,0,s
66,6,0,s
67,6,1,s
68,5,1,s
69,9,0,s
70,3,1,s
71,3,0,s
72,6,0,i
73,5,1,s
74,9,0,i
75,6,1,s
76,9,1,s
77,2,0,s
78,5,0,i
79,7,1,s
80,7,1,s
81,7,0,s
82,5,1,s
83,8,0,s
84,7,1,s
85,10,1,s
86,8,1,i
87,2,0,i
88,6,0,i
89,12,1,s
90,8,0,s
91,7,1,s
92,6,1,s
93,7,1,i
94,7,1,s
95,5,0,s
96,3,1,s
97,8,1,s
98,7,1,s
99,3,0,s
100,5,0,i
101,5,1,i
102,4,0,s
103,2,0,s
104,4,0,s
105,8,0,s
106,3,0,s
107,5,1,s
108,8,0,i
109,4,1,s
110,2,1,s
111,4,0,i
112,8,0,s
113,3,0,i
114,2,0,s
115,5,1,s
116,5,0,s
117,11,0,i
118,6,1,s
119,6,0,s
120,2,1,s
121,7,1,i
122,6,0,i
123,6,0,s
124,7,1,s
125,6,0,s
126,8,0,i
127,5,1,s
128,8,0,s
129,9,0,i
130,13,1,s
131,7,1,s
132,4,0,s
133,6,1,s
134,14,1,s
135,11,0,s
136,8,1,s
137,6,0,s
138,7,0,s
139,9,0,s
140,5,0,s
141,4,0,i
142,7,1,s
143,11,0,s
144,4,1,s
145,7,0,s
146,6,1,s
147,5,1,s
148,6,1,s
149,6,0,s
150,3,1,s
151,6,1,s
152,5,1,s
153,10,0,s
154,7,0,i
155,12,1,s
156,3,0,i
157,12,0,s
158,6,1,i
159,5,1,i
160,5,1,s
161,7,1,s
162,6,1,i
163,12,1,s
164,3,0,s
165,4,0,i
166,6,1,i
167,8,0,s
168,10,0,s
169,10,1,s
170,9,1,s
171,5,0,s
172,3,1,s
173,2,0,s
174,7,0,s
175,2,1,s
176,8,1,i
177,4,1,s
178,4,1,s
179,5,0,s
180,4,1,s
181,3,1,s
182,7,1,s
183,9,1,s
184,6,0,i
185,5,0,s
186,3,1,s
187,3,0,s
188,10,0,i
189,6,0,s
190,3,0,s
191,4,1,s
192,10,0,i
193,5,1,s
194,11,0,s
195,7,1,s
196,5,1,s
197,6,1,s
198,7,0,s
199,9,0,s
200,2,0,s
201,7,0,i
202,8,1,s
203,3,0,s
204,5,0,s
205,5,1,s
206,6,1,i
207,7,0,s
208,9,0,s
209,7,0,i
210,5,0,s
211,8,0,s
212,4,0,s
213,7,1,s
214,5,1,s
215,8,1,i
216,5,0,i
217,5,0,s
218,8,0,i
219,5,1,i
220,9,1,i
221,11,1,s
222,5,0,s
223,5,1,s
224,3,0,s
225,5,0,s
226,6,0,s
227,16,0,s
228,5,0,s
229,10,1,s
230,9,1,s
231,1,0,s
232,6,1,s
233,5,1,s
234,7,0,s
235,7,0,s
236,11,0,s
237,8,1,s
238,2,0,i
239,5,0,i
240,4,1,s
241,9,1,i
242,6,1,s
243,6,0,s
244,6,0,i
245,4,1,s
246,3,1,i
247,5,1,s
248,8,1,s
249,4,0,s
250,6,0,s
251,2,1,s
252,6,0,s
253,5,0,s
254,7,1,s
255,9,1,i
256,4,0,i
257,12,0,s
258,4,1,i
259,7,0,i
260,6,1,s
261,4,0,s
262,7,1,s
263,5,0,i
264,2,0,s
265,6,1,s
266,7,0,s
267,3,1,s
268,5,1,i
269,8,0,i
270,9,1,s
271,7,0,i
272,4,1,i
273,2,1,s
274,5,0,s
275,5,1,s
276,6,1,s
277,10,1,s
278,5,0,i
279,5,1,s
280,8,0,s
281,1,0,i
282,9,1,s
283,6,1,s
284,7,0,i
285,2,1,s
286,3,0,i
287,7,1,s
288,6,0,s
289,9,0,s
290,5,1,s
291,7,1,s
292,6,0,s
293,5,0,i
294,8,0,s
295,6,0,s
296,4,0,s
297,7,0,s
298,5,1,s
299,6,1,s
300,8,1,s
301,9,1,s
302,7,1,s
303,15,0,s
304,9,1,s
305,5,0,i
306,9,0,s
307,5,1,i
308,9,1,s
309,7,0,s
310,6,1,s
311,6,1,i
312,4,1,s
313,4,0,s
314,8,1,i
315,8,0,s
316,9,1,s
317,7,0,s
318,8,0,s
319,6,1,i
320,4,0,s
321,9,1,i
322,8,1,i
323,6,0,i
324,3,1,s
325,7,1,s
326,5,0,s
327,9,1,s
328,4,0,i
329,7,1,s
330,5,1,s
331,3,0,s
332,7,1,s
333,1,1,s
334,3,0,s
335,2,0,i
336,7,1,s
337,6,0,i
338,6,0,s
339,8,1,i
340,7,0,s
341,5,1,s
342,6,1,s
343,8,1,s
344,4,1,s
345,3,1,s
346,6,0,s
347,5,1,i
348,5,0,i
349,10,1,s
350,11,1,s
351,8,1,s
352,7,0,s
353,4,1,s
354,7,0,s
355,1,1,s
356,5,0,s
357,6,0,i
358,3,0,s
359,8,0,s
360,7,0,s
361,5,1,s
362,7,0,i
363,7,1,s
364,5,0,s
365,4,1,s
366,6,0,i
367,6,1,s
368,7,0,s
369,2,1,s
370,5,0,s
371,4,1,s
372,3,1,s
373,11,0,s
374,7,0,s
375,7,0,s
376,6,0,s
377,8,0,s
378,4,0,s
379,5,1,i
380,11,0,s
381,7,0,s
382,5,0,i
383,10,1,s
384,4,0,i
385,3,0,i
386,8,0,s
387,9,0,s
388,4,0,s
389,5,0,i
390,9,1,s
391,6,1,s
392,5,0,i
393,11,0,s
394,7,1,s
395,9,1,i
396,7,0,s
397,6,0,s
398,3,0,s
399,6,1,s
400,8,0,s
401,5,1,s
402,11,0,s
403,5,1,s
404,7,1,s
405,6,1,i
406,4,0,i
407,3,1,s
408,9,0,s
409,4,1,s
410,5,0,s
411,10,0,s
412,5,1,s
413,7,0,s
414,7,1,s
415,4,1,s
416,8,1,s
417,9,0,i
418,4,0,s
419,9,1,s
420,1,0,i
421,10,1,s
422,6,0,s
423,10,1,s
424,5,0,s
425,5,0,i
426,2,1,s
427,6,1,s
428,7,0,i
429,9,0,s
430,5,0,s
431,5,1,s
432,1,1,s
433,2,1,s
434,6,1,i
435,6,1,s
436,7,0,s
437,11,1,s
438,7,0,s
439,2,0,s
440,4,1,s
441,6,1,s
442,6,1,s
443,3,1,s
444,12,1,s
445,5,0,i
446,4,0,i
447,6,1,s
448,6,0,i
449,5,0,s
450,3,0,i
451,3,0,i
452,4,0,s
453,4,1,s
454,5,1,s
455,4,1,s
456,9,0,s
457,5,1,i
458,10,0,s
459,5,1,s
460,6,0,s
461,3,0,s
462,5,1,s
463,5,0,i
464,5,1,s
465,3,1,s
466,2,1,s
467,4,0,s
468,6,1,i
469,3,1,s
470,11,1,s
471,5,1,i
472,9,0,s
473,3,0,i
474,8,0,s
475,5,0,s
476,9,0,s
477,3,0,s
478,8,1,s
479,5,0,s
480,7,0,s
481,5,0,s
482,9,0,s
483,8,1,s
484,9,0,s
485,6,1,s
486,2,0,i
487,4,0,i
488,7,0,s
489,3,0,i
490,3,0,s
491,6,0,s
492,11,0,s
493,4,0,s
494,6,1,s
495,5,0,i
496,5,1,i
497,10,0,s
498,4,1,i
499,5,0,s
500,11,0,i
501,4,0,s
502,6,0,s
503,7,1,i
504,7,1,i
505,0,1,s
506,4,1,s
507,4,0,i
508,3,1,i
509,4,1,i
510,7,1,s
511,4,0,s
512,5,0,s
513,3,1,i
514,7,0,s
515,5,1,i
516,5,0,s
517,9,0,s
518,4,1,s
519,6,1,i
520,10,0,i
521,9,1,i
522,1,0,s
523,10,0,s
524,1,0,s
525,8,1,s
526,4,0,s
527,6,1,s
528,7,1,i
529,7,1,s
530,4,1,i
531,5,0,s
532,5,1,i
533,7,0,i
534,7,1,i
535,11,0,s
536,10,0,i
537,6,1,s
538,6,1,s
539,7,1,s
540,4,1,s
541,7,0,s
542,3,0,i
543,9,0,s
544,7,1,s
545,10,0,s
546,6,1,s
547,4,0,s
548,10,0,s
549,5,0,i
550,7,0,s
551,8,0,s
552,10,0,s
553,9,0,i
554,7,0,s
555,12,0,i
556,6,0,s
557,12,1,i
558,4,1,i
559,8,1,s
560,1,1,s
561,7,0,i
562,7,0,s
563,3,1,s
564,6,0,i
565,5,1,s
566,4,1,s
567,7,0,s
568,5,0,s
569,2,0,s
570,4,0,s
571,5,0,s
572,6,1,s
573,5,1,s
574,4,0,i
575,11,0,i
576,8,0,s
577,9,0,s
578,4,0,s
579,7,1,s
580,7,0,s
581,7,0,s
582,3,0,s
583,5,1,s
584,7,0,s
585,8,0,s
586,5,0,s
587,6,1,s
588,3,1,s
589,5,1,s
590,6,0,s
591,3,0,i
592,6,1,s
593,10,0,s
594,7,1,s
595,1,1,s
596,3,0,s
597,9,1,s
598,3,0,s
599,6,0,s
600,5,1,s
601,4,1,s
602,7,0,i
603,5,1,s
604,8,0,s
605,9,0,s
606,8,1,s
607,4,0,s
608,7,0,s
609,5,0,s
610,6,1,i
611,7,0,i
612,9,0,s
613,7,1,s
614,4,1,s
615,7,1,s
616,4,1,i
617,6,0,s
618,3,0,s
619,7,1,s
620,4,0,s
621,9,1,s
622,7,0,s
623,8,0,s
624,7,0,s
625,5,1,i
626,4,0,s
627,7,0,s
628,6,0,i
629,5,1,s
630,8,1,s
631,7,1,s
632,2,0,s
633,10,1,s
634,3,1,s
635,7,0,s
636,2,0,i
637,5,0,s
638,8,0,i
639,5,1,s
640,7,1,i
641,6,0,s
