id,degree,blk,testatus
1,5,0,s
2,3,1,s
3,4,0,s
4,3,0,s
5,4,0,s
6,5,1,s
7,5,1,s
8,1,0,s
9,4,0,s
10,5,1,i
11,0,0,s
12,2,0,s
13,2,0,s
14,3,1,s
15,11,1,s
16,6,0,i
17,8,1,s
18,1,0,s
19,1,0,s
20,3,0,s
21,1,1,s
22,4,0,s
23,4,1,s
24,3,0,s
25,1,0,s
26,3,0,s
27,4,0,s
28,4,1,s
29,5,0,s
30,1,1,s
31,7,0,s
32,2,0,s
33,5,1,i
34,2,0,s
35,5,0,s
36,7,1,s
37,5,1,i
38,8,0,s
39,5,0,s
40,6,1,s
41,6,0,s
42,4,0,s
43,3,1,s
44,5,0,s
45,6,1,s
46,3,1,s
47,3,0,s
48,7,0,s
49,5,0,s
50,5,1,s
51,1,0,s
52,1,0,s
53,3,1,s
54,4,0,i
55,4,1,s
56,2,0,s
57,2,0,s
58,4,0,s
59,3,0,s
60,5,1,s
61,4,1,s
62,2,0,s
63,1,0,i
64,5,1,s
65,6,1,s
66,4,0,s
67,6,0,s
68,4,0,s
69,2,1,s
70,3,1,s
71,6,0,s
72,7,1,s
73,7,0,s
74,7,1,s
75,3,1,s
76,5,0,s
77,4,0,s
78,8,1,s
79,10,0,s
80,3,1,i
81,4,1,s
82,8,1,s
83,4,1,s
84,5,0,s
85,2,0,s
86,6,1,s
87,5,0,s
88,0,1,s
89,2,1,s
90,7,0,s
91,3,1,s
92,8,1,i
93,6,0,s
94,6,0,s
95,1,0,s
96,4,1,s
97,3,0,s
98,4,1,s
99,3,1,s
100,5,1,i
101,5,1,s
102,4,1,s
103,5,1,s
104,3,1,s
105,7,0,s
106,4,1,s
107,4,0,s
108,3,0,s
109,2,1,s
110,4,0,s
111,3,1,s
112,5,1,s
113,3,0,s
114,3,1,s
115,4,0,s
116,6,0,s
117,3,1,s
118,5,1,s
119,3,1,s
120,1,1,s
121,3,1,i
122,3,1,s
123,6,0,s
124,8,0,s
125,3,1,s
126,4,1,i
127,3,0,s
128,1,1,s
129,1,1,s
130,6,1,s
131,5,0,s
132,2,1,s
133,2,0,s
134,7,0,s
135,5,0,s
136,8,1,s
137,7,1,s
138,6,0,s
139,4,0,s
140,1,1,s
141,3,0,s
142,5,0,s
143,5,1,s
144,5,0,s
145,2,1,s
146,7,0,s
147,2,1,s
148,1,0,s
149,2,0,s
150,2,0,s
151,3,0,i
152,4,1,s
153,4,0,s
154,2,0,s
155,3,0,s
156,4,1,s
157,4,0,s
158,5,1,s
159,7,1,s
160,3,0,s
161,5,1,s
162,6,1,s
163,7,1,i
164,2,1,s
165,6,0,i
166,4,0,s
167,9,0,i
168,7,0,s
169,3,0,s
170,4,0,s
171,1,1,s
172,9,1,s
173,4,1,s
174,4,0,s
175,5,0,s
176,3,0,s
177,4,0,s
178,5,1,s
179,9,1,s
180,4,1,s
181,2,1,s
182,5,0,s
183,3,0,s
184,5,0,s
185,8,1,s
186,6,0,s
187,4,1,s
188,4,0,s
189,8,0,s
190,5,1,s
191,2,0,s
192,2,0,s
193,5,0,i
194,5,0,s
195,6,0,s
196,8,1,i
197,4,0,i
198,3,0,s
199,8,1,s
200,4,0,s
201,5,0,s
202,4,1,s
203,3,0,s
204,3,0,s
205,4,0,s
206,5,0,s
207,4,0,s
208,2,1,s
209,7,1,s
210,6,0,s
211,3,0,s
212,6,0,s
213,3,1,s
214,6,1,s
215,2,1,s
216,4,1,s
217,2,1,s
218,3,0,s
219,4,0,s
220,3,0,s
221,6,0,s
222,6,1,s
223,5,0,s
224,1,0,s
225,6,0,s
226,5,0,i
227,1,1,s
228,6,0,s
229,8,1,s
230,5,1,s
231,6,1,s
232,6,0,s
233,6,1,s
234,2,0,s
235,5,0,s
236,4,1,s
237,5,0,s
238,2,0,s
239,4,0,s
240,6,1,s
241,2,0,s
242,5,1,s
243,7,0,s
244,5,0,s
245,11,1,s
246,5,0,s
247,2,0,s
248,2,1,s
249,4,1,s
250,4,0,s
251,2,1,s
252,4,1,s
253,3,0,s
254,7,1,s
255,4,0,s
256,7,1,s
257,0,0,s
258,6,1,s
259,2,0,s
260,4,1,s
261,5,1,s
262,2,0,s
263,3,1,s
264,3,0,s
265,7,0,s
266,3,0,s
267,4,0,s
268,3,1,s
269,2,0,s
270,7,1,s
