id,degree,blk,testatus
1,4,0,s
2,6,1,s
3,0,1,s
4,5,1,i
5,7,1,s
6,2,0,s
7,5,1,s
8,6,0,s
9,8,1,s
10,3,1,s
11,3,0,s
12,5,0,s
13,3,0,i
14,3,0,s
15,8,0,s
16,2,0,s
17,1,0,s
18,6,1,s
19,6,0,s
20,4,0,s
21,3,1,s
22,4,1,s
23,4,1,s
24,3,0,s
25,10,1,s
26,10,0,s
27,6,1,s
28,3,0,s
29,7,0,i
30,6,0,s
31,9,0,s
32,4,0,s
33,4,0,s
34,8,0,s
35,5,1,s
36,5,1,s
37,4,0,s
38,2,1,s
39,2,0,s
40,0,0,s
41,1,0,s
42,2,0,s
43,6,1,s
44,5,1,s
45,8,0,s
46,2,1,s
47,4,1,s
48,6,1,s
49,2,1,s
50,5,1,s
51,6,1,s
52,8,0,s
53,2,0,s
54,6,1,s
55,5,0,s
56,7,0,s
57,3,1,s
58,4,0,s
59,2,0,s
60,2,0,s
61,6,0,s
62,5,1,s
63,4,1,s
64,3,0,s
65,9,1,i
66,7,1,s
67,3,0,s
68,8,0,s
69,2,0,s
70,5,1,s
71,2,0,s
72,4,0,i
73,7,0,s
74,5,0,s
75,8,0,s
76,5,0,s
77,3,0,s
78,1,0,s
79,4,1,s
80,2,0,s
81,5,1,s
82,4,1,s
83,3,1,s
84,5,0,s
85,11,0,s
86,2,1,s
87,2,1,s
88,5,1,s
89,4,1,s
90,6,1,s
91,1,1,s
92,5,0,s
93,5,0,s
94,1,0,s
95,2,1,s
96,2,0,s
97,6,1,i
98,6,1,s
99,6,1,s
100,5,1,s
101,3,0,s
102,5,0,s
103,3,0,s
104,7,0,s
105,3,1,s
106,9,1,s
107,3,0,s
108,3,0,s
109,4,1,s
110,4,1,s
111,9,1,s
112,3,1,s
113,6,0,s
114,9,1,s
115,5,1,s
116,4,1,s
117,7,0,s
118,2,1,s
119,2,0,s
120,2,0,s
121,4,1,s
122,6,0,s
123,11,0,s
124,5,1,s
125,4,0,s
126,5,1,s
127,9,0,s
128,7,0,s
129,5,0,s
130,6,1,s
131,4,0,s
132,4,0,s
133,4,0,s
134,2,1,s
135,2,1,s
136,4,0,s
137,3,0,s
138,4,1,s
139,6,1,s
140,7,1,s
141,7,1,s
142,2,0,s
143,7,1,s
144,7,1,s
145,8,0,s
146,4,0,s
147,6,0,s
148,4,0,s
149,4,1,s
150,6,1,s
151,2,0,s
152,9,0,s
153,7,1,s
154,1,1,s
155,6,0,s
156,2,0,s
157,6,1,s
158,2,1,s
159,6,0,s
160,4,0,s
161,5,1,s
162,5,1,s
163,5,0,s
164,6,0,s
165,7,0,s
166,5,0,s
167,2,1,s
168,4,0,s
169,8,1,s
170,5,1,s
171,7,1,i
172,6,0,s
173,5,1,i
174,5,1,s
175,7,1,i
176,3,1,s
177,2,0,s
178,4,0,s
179,2,0,s
180,5,1,s
181,3,0,s
182,6,0,i
183,3,1,s
184,5,1,s
185,4,1,s
186,3,0,s
187,3,0,s
188,5,0,s
189,8,0,s
190,5,0,s
191,4,0,s
192,5,0,s
193,6,0,s
194,8,0,s
195,4,0,i
196,4,1,i
197,4,0,s
198,2,1,s
199,8,1,s
200,3,1,s
201,4,1,s
202,4,0,s
203,2,0,s
204,6,0,s
205,2,1,s
206,5,0,s
207,2,1,i
208,7,1,s
209,3,0,s
210,5,1,s
211,10,1,s
212,4,0,s
213,6,1,s
214,3,0,s
