"","sim_i","t","out","in"
"1",1,1,292,2
"2",1,1,298,2
"3",1,1,412,2
"4",1,1,1175,2
"5",1,1,1237,2
"6",1,1,1625,2
"7",1,1,1682,2
"8",1,1,1749,2
"9",1,1,1831,2
"10",1,1,583,3
"11",1,1,1275,3
"12",1,1,902,6
"13",1,1,1208,6
"14",1,1,1769,6
"15",1,1,1797,6
"16",1,1,779,7
"17",1,1,44,8
"18",1,1,1193,8
"19",1,1,1979,8
"20",1,1,400,9
"21",1,1,1567,10
"22",1,1,1790,10
"23",1,1,351,11
"24",1,1,670,11
"25",1,1,1276,11
"26",1,1,1510,11
"27",1,1,1899,11
"28",1,1,1972,11
"29",1,1,338,12
"30",1,1,354,12
"31",1,1,958,12
"32",1,1,1002,12
"33",1,1,1280,12
"34",1,1,1538,12
"35",1,1,1909,12
"36",1,1,1994,12
"37",1,1,1719,13
"38",1,1,1763,13
"39",1,1,362,14
"40",1,1,626,14
"41",1,1,705,14
"42",1,1,720,14
"43",1,1,1952,14
"44",1,1,1356,15
"45",1,1,1438,15
"46",1,1,1726,15
"47",1,1,589,16
"48",1,1,681,16
"49",1,1,695,16
"50",1,1,1623,16
"51",1,1,477,17
"52",1,1,682,17
"53",1,1,485,18
"54",1,1,828,18
"55",1,1,1339,18
"56",1,1,1491,18
"57",1,1,1798,18
"58",1,1,1813,18
"59",1,1,1859,18
"60",1,1,1863,18
"61",1,1,387,19
"62",1,1,448,19
"63",1,1,527,19
"64",1,1,632,19
"65",1,1,724,19
"66",1,1,1500,19
"67",1,1,1885,19
"68",1,1,285,20
"69",1,1,710,20
"70",1,1,1830,20
"71",1,1,603,21
"72",1,1,927,21
"73",1,1,1284,21
"74",1,1,1522,21
"75",1,1,322,22
"76",1,1,1967,22
"77",1,1,88,23
"78",1,1,324,23
"79",1,1,410,23
"80",1,1,658,23
"81",1,1,978,23
"82",1,1,1450,23
"83",1,1,1847,23
"84",1,1,64,24
"85",1,1,1315,24
"86",1,1,265,25
"87",1,1,677,25
"88",1,1,743,25
"89",1,1,1262,25
"90",1,1,1972,25
"91",1,1,1122,26
"92",1,1,87,27
"93",1,1,501,27
"94",1,1,1287,27
"95",1,1,116,28
"96",1,1,823,28
"97",1,1,999,28
"98",1,1,1156,28
"99",1,1,1255,28
"100",1,1,1866,28
"101",1,1,1970,28
"102",1,1,403,29
"103",1,1,1180,29
"104",1,1,1229,29
"105",1,1,1858,29
"106",1,1,241,30
"107",1,1,1480,30
"108",1,1,433,31
"109",1,1,893,31
"110",1,1,1044,31
"111",1,1,1229,31
"112",1,1,1525,31
"113",1,1,133,32
"114",1,1,367,32
"115",1,1,451,32
"116",1,1,548,32
"117",1,1,1048,32
"118",1,1,1344,32
"119",1,1,1348,32
"120",1,1,1812,32
"121",1,1,512,33
"122",1,1,719,33
