id,degree,blk,testatus
1,5,0,i
2,9,0,s
3,6,0,s
4,6,0,i
5,6,1,s
6,5,1,s
7,5,0,s
8,4,0,s
9,4,0,s
10,2,0,s
11,3,1,s
12,3,0,s
13,5,0,s
14,1,0,s
15,3,0,s
16,2,1,s
17,5,1,s
18,5,1,s
19,4,1,s
20,4,0,s
21,6,1,s
22,2,1,s
23,5,1,s
24,3,0,i
25,5,0,s
26,6,0,s
27,4,0,s
28,3,0,s
29,4,0,s
30,7,0,s
31,5,1,s
32,6,0,s
33,6,1,s
34,6,0,i
35,3,0,s
36,6,1,s
37,3,0,s
38,6,0,s
39,7,0,s
40,3,0,s
41,5,1,s
42,7,1,s
43,5,1,s
44,3,1,s
45,6,1,s
46,1,1,s
47,9,0,s
48,5,0,s
49,8,1,s
50,5,0,s
51,3,0,s
52,4,1,s
53,6,1,i
54,2,1,s
55,3,0,s
56,4,1,s
57,6,0,s
58,8,0,s
59,2,1,s
60,5,1,i
61,2,0,s
62,4,1,s
63,3,1,s
64,1,1,i
65,5,0,i
66,4,0,s
67,9,1,i
68,2,0,s
69,5,1,s
70,9,1,s
71,2,1,s
72,4,1,s
73,5,1,s
74,8,1,s
75,5,0,s
76,8,1,i
77,4,0,s
78,1,0,s
79,6,1,s
80,4,1,s
81,5,0,s
82,6,1,s
83,5,0,s
84,5,0,s
85,2,1,s
86,3,1,s
87,5,1,s
88,2,0,s
89,5,0,s
90,7,0,s
91,1,1,i
92,3,1,s
93,10,0,i
94,2,1,s
95,5,1,s
96,2,0,s
97,7,0,s
98,6,0,s
99,5,0,s
100,4,0,s
101,2,1,s
102,4,0,s
103,4,0,s
104,2,1,s
105,2,1,s
106,1,1,s
107,3,1,s
108,8,0,i
109,1,0,s
110,3,1,s
111,8,1,s
112,4,1,s
113,4,1,i
114,3,1,i
115,2,1,s
116,5,1,s
117,4,1,i
118,3,0,s
119,7,1,s
120,9,0,s
121,6,1,s
122,1,1,s
123,2,1,s
124,2,0,s
125,6,1,s
126,4,0,s
127,3,0,i
128,3,1,s
129,3,1,s
130,5,1,s
131,3,0,s
132,1,1,s
133,7,1,s
134,2,1,s
135,8,1,s
136,3,0,s
137,3,1,s
138,4,1,s
139,2,1,s
140,5,0,s
141,8,1,s
142,5,1,s
143,7,1,s
144,6,0,i
145,0,1,s
146,4,0,s
147,7,0,s
148,3,1,s
149,3,0,s
150,3,1,i
151,6,0,i
152,4,0,s
153,3,1,s
154,6,0,s
155,3,1,s
156,4,1,s
157,3,0,s
158,4,0,i
159,3,0,s
160,4,0,s
