id,degree,blk,testatus
1,4,0,s
2,5,1,s
3,5,1,s
4,4,1,s
5,6,1,s
6,2,1,s
7,6,1,i
8,4,0,s
9,2,1,s
10,3,1,s
11,5,0,s
12,6,0,s
13,2,1,i
14,4,0,s
15,9,0,s
16,8,0,i
17,3,1,s
18,6,1,s
19,3,0,s
20,8,0,s
21,2,1,s
22,2,0,s
23,4,1,s
24,4,0,s
25,4,1,i
26,3,1,s
27,2,0,s
28,8,0,s
29,2,1,s
30,6,0,s
31,3,1,s
32,2,0,s
33,3,1,s
34,6,1,s
35,5,0,s
36,5,0,i
37,5,1,s
38,3,0,s
39,4,1,s
40,1,1,s
41,7,1,s
42,10,1,s
43,6,0,s
44,6,1,s
45,3,0,s
46,5,0,s
47,6,1,s
48,7,1,s
49,5,0,s
50,3,0,i
51,4,1,i
52,5,1,s
53,6,1,s
54,0,0,s
55,11,0,s
56,3,0,s
57,2,0,i
58,8,0,s
59,3,1,s
60,9,0,s
61,2,1,s
62,2,1,s
63,4,1,s
64,3,1,s
65,4,1,s
66,9,0,s
67,2,0,s
68,1,0,i
69,6,0,s
70,5,0,i
71,4,1,i
72,5,0,i
73,6,0,s
74,8,1,s
75,5,0,i
76,4,0,i
77,6,0,s
78,6,1,s
79,2,0,i
80,2,0,s
81,5,0,s
82,9,0,s
83,3,0,i
84,3,1,s
85,4,1,s
86,4,1,s
87,4,1,s
88,3,0,s
89,4,0,s
90,3,1,i
91,5,1,s
92,6,1,i
93,6,1,s
94,3,1,i
95,3,0,i
96,2,1,s
97,2,0,s
98,5,1,i
99,3,0,s
100,4,1,s
101,3,0,s
102,6,0,s
103,4,0,s
104,4,1,s
105,2,1,i
106,7,0,s
107,4,1,s
108,2,1,s
109,8,0,s
110,2,0,s
111,6,0,i
112,4,1,s
113,4,1,s
114,6,1,s
115,10,0,s
116,5,1,s
117,6,0,s
118,5,1,i
119,3,1,s
120,4,0,s
121,4,0,s
122,4,1,s
123,4,1,i
124,6,0,i
125,4,1,s
126,4,1,s
127,7,0,i
128,6,1,s
129,4,1,s
130,5,0,s
131,4,1,i
132,5,1,s
133,5,1,s
134,5,1,i
135,6,0,s
136,5,0,i
137,4,1,i
138,3,0,s
139,6,1,i
140,3,1,s
141,3,1,s
142,6,0,s
143,5,0,s
144,4,1,s
145,4,1,i
146,2,0,s
147,6,1,s
148,5,1,s
149,6,1,s
150,4,1,i
151,3,1,i
152,9,0,s
153,6,0,s
154,1,0,s
155,6,1,s
156,4,1,s
157,6,0,s
158,4,1,s
159,4,0,i
160,10,0,s
161,4,0,s
162,2,0,i
163,2,1,s
164,8,1,s
165,4,0,s
166,8,0,s
167,2,1,s
168,5,0,s
169,5,1,s
170,5,0,s
171,3,0,i
172,3,0,s
173,7,1,s
174,2,0,s
175,6,1,s
176,8,1,i
177,2,0,s
178,4,0,s
179,3,1,i
180,1,1,s
181,7,1,s
182,4,0,s
183,2,0,s
184,3,0,s
185,6,1,s
186,2,0,s
187,3,0,s
188,5,0,s
189,3,0,s
190,10,1,i
191,7,0,s
192,3,0,s
193,2,0,s
194,8,1,i
195,7,1,i
196,3,0,s
197,4,1,s
198,1,1,s
199,9,1,s
200,7,0,s
201,5,0,s
202,3,0,s
203,7,1,s
204,3,1,s
205,6,1,s
206,2,0,s
207,2,1,s
208,8,0,s
209,6,1,s
210,5,0,s
211,5,1,s
212,0,0,s
213,3,1,s
214,7,0,s
215,5,0,i
216,4,1,s
217,4,1,i
218,6,0,s
219,5,1,s
220,10,1,i
221,8,0,s
222,4,1,s
223,3,1,s
224,2,0,s
225,4,1,s
226,3,1,i
227,6,1,s
228,6,1,i
229,8,1,s
230,7,0,s
231,6,1,s
232,7,1,s
233,5,0,i
234,3,1,s
235,9,1,i
236,3,0,s
237,3,0,s
238,3,1,s
239,7,0,i
240,0,0,s
241,6,1,s
242,10,1,s
243,4,0,i
244,5,0,s
245,3,0,i
246,3,0,i
247,1,1,s
248,2,0,s
249,3,0,s
250,4,1,s
251,6,1,i
252,7,1,s
253,2,1,s
254,1,0,s
255,2,1,s
256,1,0,s
257,4,1,i
258,7,0,s
259,4,0,i
260,4,1,s
261,3,1,s
262,11,0,s
263,6,0,s
264,5,1,s
265,6,1,s
266,3,0,s
267,5,1,s
268,4,0,s
269,9,0,s
270,4,0,s
271,3,1,i
272,5,0,s
273,5,1,s
274,6,0,s
275,4,0,s
276,5,1,s
277,6,0,s
278,4,0,s
279,1,0,s
280,4,0,s
281,4,0,i
282,2,0,i
283,3,0,s
284,4,1,s
285,5,0,s
286,6,1,s
287,2,1,s
288,5,0,s
289,4,0,s
290,9,0,s
291,4,1,s
292,8,0,s
293,3,1,s
294,6,1,i
295,5,0,i
296,5,1,s
297,5,1,i
298,5,1,s
299,5,0,i
300,2,1,s
301,6,1,s
302,7,0,s
303,7,0,s
304,3,1,s
305,3,0,i
306,2,1,i
307,5,0,s
308,5,0,s
309,2,1,s
310,3,1,s
311,3,0,s
312,6,1,i
313,7,1,s
314,6,1,s
315,6,1,s
316,7,1,s
317,9,0,s
318,5,1,s
319,3,0,s
320,1,0,s
321,5,1,s
322,4,1,s
323,9,1,s
324,3,1,i
325,5,1,s
326,7,0,s
327,2,1,s
328,5,0,s
329,5,0,s
330,9,0,s
331,5,1,s
332,11,1,i
333,2,0,s
334,1,0,s
335,4,1,i
336,4,1,i
337,9,0,s
338,8,0,s
339,2,1,s
340,5,1,i
341,6,1,s
342,3,0,i
343,5,0,s
344,10,1,s
345,4,0,s
346,3,1,s
347,5,0,s
348,10,1,i
349,1,0,i
350,3,0,s
351,2,1,i
352,4,0,s
353,6,0,s
354,5,0,s
355,5,0,s
356,2,0,s
357,3,0,s
358,3,1,s
359,8,1,i
360,4,1,s
361,4,0,s
362,8,0,s
363,4,1,s
364,4,0,i
365,4,0,s
366,4,0,s
367,2,1,s
368,4,0,s
369,3,0,s
370,4,0,s
371,4,1,i
372,4,0,s
373,0,0,s
374,5,1,s
375,5,1,s
376,6,0,s
377,4,0,s
378,2,0,s
379,6,0,s
380,5,1,s
381,6,1,s
382,1,1,s
383,2,0,s
384,6,1,s
385,3,0,i
386,3,0,s
387,2,1,i
388,5,0,s
389,2,1,s
390,3,1,s
391,4,1,s
392,2,1,s
393,8,0,s
394,3,1,s
395,0,0,s
396,6,1,s
397,2,0,s
398,1,0,s
399,4,1,i
400,3,1,s
401,7,0,s
402,2,0,s
403,5,0,s
404,5,1,i
405,9,0,s
406,6,1,s
407,2,0,s
408,5,0,s
409,4,1,s
410,5,0,s
411,5,1,s
412,6,1,s
413,5,1,s
414,3,0,i
415,4,0,s
416,3,0,i
417,7,0,s
418,4,0,s
419,2,1,s
420,5,0,s
421,6,0,i
422,1,1,s
423,1,0,s
424,2,0,s
425,2,1,s
426,6,0,s
427,3,1,s
428,8,0,s
429,5,1,s
430,2,0,s
431,5,1,s
432,6,1,i
433,4,0,s
434,9,0,s
435,5,1,s
436,4,0,i
437,3,0,s
438,8,0,s
439,6,0,s
440,2,1,s
441,5,0,s
442,4,0,s
443,4,1,s
444,1,0,i
445,4,1,s
446,0,0,s
447,9,0,i
448,6,1,s
449,3,1,i
450,7,0,s
451,6,0,i
452,3,1,s
453,5,1,s
454,4,1,s
455,8,0,i
456,1,0,i
457,5,0,s
458,5,0,s
459,5,1,i
460,3,1,s
461,4,1,s
462,3,0,s
463,5,1,s
464,4,0,i
465,4,0,s
466,6,1,s
467,5,0,s
468,10,0,s
469,7,1,s
470,4,1,s
471,4,1,s
472,4,0,s
473,3,1,s
474,4,0,s
475,8,0,s
476,4,0,s
477,4,0,s
478,3,0,i
479,5,1,s
480,3,1,s
481,5,0,s
482,5,0,s
483,8,0,s
484,2,1,i
485,5,1,s
486,3,0,s
487,5,0,s
488,4,0,s
489,2,0,i
490,2,0,s
491,10,0,s
492,3,1,s
493,1,0,s
494,3,0,s
495,5,0,s
496,8,1,i
497,3,0,s
498,8,1,i
499,3,1,s
500,5,1,s
501,5,0,s
502,6,1,i
503,8,0,s
504,3,0,s
505,6,1,s
506,4,0,s
507,5,0,s
508,5,0,s
509,3,1,s
510,5,0,s
511,6,0,i
512,4,1,i
513,7,0,s
514,6,0,s
515,7,0,s
516,5,1,s
517,4,0,s
518,4,1,s
519,4,0,s
520,1,0,s
521,0,0,s
522,3,0,s
523,8,1,i
524,1,0,s
525,4,0,i
526,4,0,i
527,4,0,s
528,5,0,s
529,4,1,s
530,5,1,s
531,3,0,s
532,2,1,s
533,7,0,s
534,6,0,s
535,8,1,s
536,4,1,s
537,5,0,s
538,7,0,s
539,3,1,s
540,1,0,s
541,3,1,s
542,3,1,s
543,4,0,i
544,3,1,i
545,7,0,s
546,2,1,s
547,5,0,i
548,7,1,i
549,5,1,s
550,8,1,s
551,4,0,s
552,3,1,s
553,4,1,s
554,7,1,s
555,5,0,i
556,5,0,s
557,5,1,s
558,7,1,i
559,5,0,s
560,8,1,s
561,2,0,s
562,4,1,s
563,4,0,s
564,6,0,i
565,2,1,s
566,1,0,s
567,6,1,i
568,5,0,s
569,7,0,s
570,3,1,s
571,6,1,s
572,4,0,s
573,5,1,i
574,5,1,s
575,4,1,s
576,6,0,s
577,4,0,s
578,4,1,s
579,6,1,s
580,8,0,i
581,4,0,s
582,7,1,s
583,6,0,i
584,1,1,s
585,6,1,s
586,4,1,s
587,3,0,s
588,5,1,i
589,2,0,s
590,4,0,s
591,4,1,s
592,5,1,s
593,5,0,i
594,4,1,s
595,4,0,i
596,5,0,s
597,2,0,s
598,6,0,s
599,7,0,s
600,6,0,s
601,2,0,i
602,3,1,s
603,5,1,s
604,4,0,s
605,6,1,i
606,1,1,s
607,6,0,s
608,6,1,s
609,5,0,s
610,7,1,s
611,5,0,s
612,7,1,i
613,3,1,i
614,6,1,s
615,3,1,s
616,8,0,i
617,2,0,i
618,3,1,s
619,2,0,i
620,3,1,i
621,5,1,s
622,2,1,i
623,4,1,i
624,8,1,s
625,7,0,i
626,4,0,s
627,6,0,s
628,3,0,s
629,3,0,s
630,5,0,i
631,6,1,s
632,3,0,s
633,3,0,s
634,8,0,i
635,6,0,i
636,2,1,s
637,3,0,i
638,2,0,s
639,4,0,s
640,3,1,i
641,6,0,i
642,2,1,s
643,5,1,s
644,4,0,i
645,4,1,i
646,6,1,s
647,7,0,s
648,6,0,i
649,7,1,i
650,5,0,s
651,5,1,s
652,4,1,s
653,5,1,s
654,7,1,s
655,6,0,s
656,5,0,s
657,9,0,s
658,7,1,s
659,3,1,s
660,3,0,s
661,2,0,i
662,5,1,s
663,3,0,s
664,5,0,s
665,4,0,s
666,4,1,s
667,3,0,s
668,5,0,s
669,6,1,s
670,7,0,i
671,3,0,s
672,2,1,i
673,4,0,s
674,5,0,s
675,8,1,s
676,9,1,s
677,5,1,s
678,6,1,s
679,3,1,s
680,7,1,i
681,4,1,s
682,4,1,i
683,7,1,s
684,3,0,s
685,4,1,s
686,3,0,s
687,8,1,s
688,3,0,s
689,2,0,s
690,6,0,i
691,6,0,s
692,3,0,i
693,0,1,s
694,4,1,i
695,3,0,s
696,4,0,s
697,7,0,s
698,1,1,s
699,4,0,i
700,3,1,s
701,4,0,s
702,2,1,s
703,8,1,i
704,5,0,s
705,3,1,i
706,1,0,s
707,5,0,s
708,7,0,s
709,2,1,s
710,5,1,s
711,2,1,s
712,4,1,s
713,5,1,s
714,10,1,i
715,7,0,s
716,3,0,s
717,3,0,s
718,3,0,i
719,5,0,s
720,7,0,i
721,6,0,i
722,5,0,s
723,4,1,s
724,4,0,s
725,1,0,s
726,2,0,s
727,6,0,s
728,5,0,s
729,4,1,s
730,6,1,s
731,1,0,s
732,3,0,i
733,6,1,s
734,4,1,s
735,5,0,s
736,2,1,s
737,2,1,i
738,4,1,s
739,3,0,s
740,5,1,s
741,4,0,i
742,5,0,s
743,2,0,s
744,8,1,s
745,4,0,i
746,3,1,s
747,3,0,s
748,3,1,s
749,5,1,s
750,2,1,s
751,3,0,s
752,7,0,s
753,6,1,s
754,4,0,s
755,3,0,s
756,4,1,s
757,4,0,s
758,7,1,s
759,8,0,i
760,4,1,s
761,7,0,s
762,5,0,i
763,5,0,i
764,5,1,s
765,4,0,s
766,4,1,s
767,6,0,s
768,5,0,i
769,3,1,i
770,4,0,s
771,2,0,i
772,4,0,i
773,4,0,s
774,2,0,s
775,8,0,s
776,5,0,s
777,2,1,s
778,5,1,s
779,3,1,s
780,9,0,s
781,5,0,s
782,3,1,i
783,4,0,i
784,5,1,s
785,3,1,i
786,3,1,i
787,7,0,s
788,7,1,s
789,3,0,s
790,5,1,s
791,4,0,i
792,6,0,i
793,4,1,i
