"","sim_i","t","out","in"
"1",1,1,233,1
"2",1,1,376,1
"3",1,1,454,2
"4",1,1,856,2
"5",1,1,863,2
"6",1,1,1029,2
"7",1,1,2755,2
"8",1,1,458,3
"9",1,1,1328,3
"10",1,1,1867,3
"11",1,1,1917,3
"12",1,1,2230,3
"13",1,1,2819,3
"14",1,1,2929,3
"15",1,1,1122,4
"16",1,1,1817,4
"17",1,1,2281,4
"18",1,1,2824,4
"19",1,1,763,5
"20",1,1,1389,5
"21",1,1,1923,5
"22",1,1,354,6
"23",1,1,1144,6
"24",1,1,1412,7
"25",1,1,1991,7
"26",1,1,904,8
"27",1,1,1196,8
"28",1,1,1347,8
"29",1,1,2783,8
"30",1,1,1613,9
"31",1,1,71,10
"32",1,1,239,10
"33",1,1,1731,10
"34",1,1,1974,10
"35",1,1,1140,11
"36",1,1,1328,11
"37",1,1,1582,11
"38",1,1,898,12
"39",1,1,1616,12
"40",1,1,2543,12
"41",1,1,1168,13
"42",1,1,1341,13
"43",1,1,2118,13
"44",1,1,188,14
"45",1,1,1237,14
"46",1,1,2894,14
"47",1,1,755,15
"48",1,1,54,16
"49",1,1,96,16
"50",1,1,1073,16
"51",1,1,1568,16
"52",1,1,1627,16
"53",1,1,2584,17
"54",1,1,998,18
"55",1,1,1386,18
"56",1,1,1519,18
"57",1,1,1600,18
"58",1,1,2824,18
"59",1,1,2967,18
"60",1,1,1709,19
"61",1,1,2173,19
"62",1,1,219,20
"63",1,1,1715,20
"64",1,1,1874,20
"65",1,1,2277,20
"66",1,1,2536,20
"67",1,1,1320,21
"68",1,1,1652,21
"69",1,1,2063,21
"70",1,1,2426,21
"71",1,1,1753,22
"72",1,1,1977,22
"73",1,1,2759,22
"74",1,1,114,23
"75",1,1,1152,23
"76",1,1,1434,23
"77",1,1,1694,23
"78",1,1,1695,23
"79",1,1,672,24
"80",1,1,1790,24
"81",1,1,1950,24
"82",1,1,263,25
"83",1,1,977,25
"84",1,1,1917,25
"85",1,1,2487,25
"86",1,1,2517,25
"87",1,1,423,26
"88",1,1,431,26
"89",1,1,804,27
"90",1,1,1534,27
"91",1,1,2296,27
"92",1,1,549,28
"93",1,1,1516,28
"94",1,1,682,29
"95",1,1,2709,29
"96",1,1,2711,29
"97",1,1,2972,29
"98",1,1,418,30
"99",1,1,1106,30
"100",1,1,1250,30
"101",1,1,2241,30
"102",1,1,2631,30
"103",1,1,1854,31
"104",1,1,2018,31
"105",1,1,2865,31
"106",1,1,1980,33
"107",1,1,402,34
"108",1,1,1926,34
