"","sim_i","t","out","in"
"1",1,1,273,1
"2",1,1,599,1
"3",1,1,876,1
"4",1,1,1253,1
"5",1,1,1445,1
"6",1,1,1932,1
"7",1,1,2465,1
"8",1,1,2669,1
"9",1,1,864,2
"10",1,1,1196,2
"11",1,1,1366,2
"12",1,1,2197,2
"13",1,1,2594,2
"14",1,1,249,3
"15",1,1,1097,3
"16",1,1,1708,3
"17",1,1,1917,3
"18",1,1,2368,3
"19",1,1,2386,3
"20",1,1,2929,3
"21",1,1,2987,3
"22",1,1,383,4
"23",1,1,938,4
"24",1,1,2709,4
"25",1,1,2880,4
"26",1,1,1081,5
"27",1,1,2934,5
"28",1,1,55,6
"29",1,1,156,6
"30",1,1,763,6
"31",1,1,835,6
"32",1,1,975,6
"33",1,1,2333,6
"34",1,1,99,7
"35",1,1,985,7
"36",1,1,1391,7
"37",1,1,1486,7
"38",1,1,1667,7
"39",1,1,2204,7
"40",1,1,2281,7
"41",1,1,2737,7
"42",1,1,114,8
"43",1,1,238,8
"44",1,1,385,8
"45",1,1,986,8
"46",1,1,2448,8
"47",1,1,322,9
"48",1,1,1305,9
"49",1,1,1703,9
"50",1,1,1936,9
"51",1,1,2190,9
"52",1,1,781,10
"53",1,1,1969,10
"54",1,1,2155,10
"55",1,1,2626,10
"56",1,1,2713,10
"57",1,1,2853,10
"58",1,1,313,11
"59",1,1,915,11
"60",1,1,1236,11
"61",1,1,2357,11
"62",1,1,150,12
"63",1,1,239,12
"64",1,1,634,12
"65",1,1,689,12
"66",1,1,1981,12
"67",1,1,2487,12
"68",1,1,602,13
"69",1,1,2203,13
"70",1,1,2842,13
"71",1,1,351,14
"72",1,1,498,14
"73",1,1,1342,14
"74",1,1,2819,14
"75",1,1,222,15
"76",1,1,839,15
"77",1,1,998,15
"78",1,1,1218,15
"79",1,1,1760,15
"80",1,1,2502,15
"81",1,1,2713,15
"82",1,1,2800,15
"83",1,1,859,16
"84",1,1,860,16
"85",1,1,1160,16
"86",1,1,1932,16
"87",1,1,1971,16
"88",1,1,2066,16
"89",1,1,2149,16
"90",1,1,2572,16
"91",1,1,1691,17
"92",1,1,2155,17
"93",1,1,2174,17
"94",1,1,1197,18
"95",1,1,2104,18
"96",1,1,2207,18
"97",1,1,2776,18
"98",1,1,2926,18
"99",1,1,353,19
"100",1,1,1535,19
"101",1,1,1764,19
"102",1,1,1931,19
"103",1,1,2982,19
"104",1,1,227,20
"105",1,1,429,20
"106",1,1,543,20
"107",1,1,1718,20
"108",1,1,2217,20
"109",1,1,1005,21
"110",1,1,1556,21
"111",1,1,2458,21
"112",1,1,2824,21
"113",1,1,762,22
"114",1,1,979,22
"115",1,1,1493,22
"116",1,1,1522,22
"117",1,1,1668,22
"118",1,1,2347,22
"119",1,1,2352,22
"120",1,1,2855,22
"121",1,1,2918,22
"122",1,1,54,23
"123",1,1,686,23
"124",1,1,993,23
"125",1,1,1897,23
"126",1,1,2961,23
"127",1,1,1697,24
"128",1,1,2100,24
"129",1,1,2357,24
"130",1,1,2462,24
"131",1,1,2601,24
"132",1,1,63,25
"133",1,1,745,25
