id,degree,blk,testatus
1,5,0,s
2,3,1,s
3,4,1,s
4,6,1,i
5,4,0,s
6,6,1,s
7,5,1,s
8,5,1,s
9,6,1,s
10,8,1,s
11,3,1,i
12,6,1,s
13,4,1,s
14,7,0,i
15,3,0,s
16,4,0,s
17,4,0,i
18,5,0,i
19,1,1,s
20,5,0,s
21,5,1,s
22,5,0,i
23,4,0,s
24,7,0,s
25,7,0,s
26,5,0,s
27,3,0,s
28,6,1,i
29,5,1,s
30,6,0,s
31,9,0,i
32,13,1,s
33,4,1,s
34,3,1,s
35,4,0,s
36,1,0,s
37,4,0,s
38,6,1,s
39,2,1,s
40,4,1,s
41,6,0,s
42,3,1,s
43,7,0,i
44,6,1,s
45,5,0,s
46,5,0,i
47,7,1,s
48,8,1,s
49,8,1,s
50,7,0,s
51,3,1,i
52,8,1,s
53,8,0,s
54,3,1,i
55,7,1,i
56,6,1,s
57,2,0,s
58,4,0,s
59,2,1,s
60,8,0,s
61,5,0,s
62,3,1,s
63,2,1,s
64,3,0,s
65,4,1,i
66,5,0,s
67,5,0,s
68,8,1,s
69,8,0,s
70,4,0,s
71,7,1,s
72,3,1,s
73,6,0,s
74,5,0,s
75,9,0,i
76,7,1,i
77,1,1,s
78,6,0,s
79,7,1,s
80,7,1,s
81,5,0,i
82,5,1,s
83,9,0,s
84,6,0,s
85,1,1,s
86,11,1,s
87,4,0,s
88,3,0,s
89,5,0,s
90,8,0,i
91,2,0,s
92,2,0,s
93,5,1,s
94,2,1,s
95,7,0,s
96,1,1,s
97,3,1,s
98,3,0,i
99,3,1,s
100,6,0,s
101,2,1,s
102,8,0,i
103,6,1,s
104,4,1,s
105,4,0,s
106,9,0,s
107,7,1,s
108,5,1,s
109,6,0,s
110,7,1,i
111,6,0,i
112,3,0,s
113,13,1,i
114,8,1,i
115,10,0,s
116,7,0,i
117,9,1,s
118,4,1,s
119,3,1,s
120,6,0,i
121,1,0,s
122,6,1,s
123,7,1,s
124,4,0,s
125,6,1,s
126,4,1,s
127,4,1,s
128,5,1,s
129,3,1,s
130,10,1,i
131,9,0,s
132,9,0,i
133,5,0,s
134,8,1,s
135,7,0,i
136,4,1,i
137,8,1,s
138,7,1,s
139,7,0,s
140,7,1,s
141,2,1,s
142,4,1,s
143,1,0,s
144,6,0,s
145,1,0,s
146,7,0,i
147,4,1,s
148,8,0,s
149,4,0,s
150,5,1,s
151,6,1,s
152,5,0,s
153,9,0,s
154,7,0,s
155,9,1,s
156,2,1,s
157,6,1,s
158,4,0,s
159,2,0,s
160,4,0,s
161,3,0,i
162,5,0,s
163,5,0,s
164,5,0,s
165,4,1,s
166,5,1,s
167,8,0,s
168,6,0,i
169,11,0,s
170,4,1,s
171,2,1,s
172,4,0,s
173,8,0,s
174,3,1,s
175,2,1,s
176,4,1,s
177,5,0,s
178,4,1,s
179,11,0,i
180,4,1,s
181,7,0,s
182,2,1,s
183,6,1,s
184,5,1,s
185,4,1,s
186,10,0,i
187,2,0,i
188,3,1,s
189,2,1,i
190,6,1,s
191,5,1,s
192,8,1,s
193,7,1,s
194,6,0,s
195,5,0,s
196,8,0,s
197,9,1,i
198,5,1,s
199,4,1,s
200,5,1,s
201,4,1,s
202,4,1,s
203,7,1,s
204,2,1,s
205,6,1,s
206,5,0,i
207,7,0,s
208,2,0,s
209,3,1,s
210,3,1,s
211,5,0,s
212,3,1,s
213,5,1,i
214,6,0,s
215,5,1,s
216,3,1,s
217,5,1,s
218,4,0,s
219,4,1,s
220,6,0,s
221,4,0,i
222,2,0,s
223,1,0,s
224,3,0,s
225,1,1,s
226,8,1,s
227,6,1,s
228,8,0,s
229,8,1,s
230,8,0,s
231,8,0,i
232,4,1,s
233,5,1,s
234,6,0,s
235,5,1,s
236,7,0,s
237,3,1,s
238,5,1,s
239,15,1,s
240,9,1,i
241,5,0,s
242,3,1,s
243,2,1,s
244,5,1,s
245,8,0,s
246,5,0,i
247,11,1,i
248,10,1,s
249,3,1,s
250,4,0,s
251,7,0,s
252,6,0,s
253,3,0,s
254,10,1,s
255,9,1,i
256,6,1,s
257,3,1,s
258,7,1,s
259,7,0,s
260,9,1,s
261,5,0,s
262,7,0,s
263,6,1,s
264,8,1,s
265,4,1,i
266,4,0,s
267,4,1,i
268,3,0,s
269,3,1,s
270,4,0,s
