"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_rdsI95low","testatus_s_rdsI95low","testatus_i_rdsII95low","testatus_s_rdsII95low","testatus_i_rdsI95high","testatus_s_rdsI95high","testatus_i_rdsII95high","testatus_s_rdsII95high","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_rdsI95low","blk_1_rdsI95low","blk_0_rdsII95low","blk_1_rdsII95low","blk_0_rdsI95high","blk_1_rdsI95high","blk_0_rdsII95high","blk_1_rdsII95high","blk_0_true","blk_1_true"
"14",13,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0782646210192048,0.921735378980795,0.0805530976321922,0.919446902367808,0.0133648224908391,0.0133648224908391,0.0148296341406818,0.0148296341406818,0.0520695689371602,0.895540326898751,0.0514870147164558,0.890380819452071,0.104459673101249,0.94793043106284,0.109619180547929,0.948512985283544,0.0693333333333333,0.930666666666667,0.475884124640538,0.524115875359462,0.476975102263692,0.523024897736308,0.0341754025043603,0.0341754025043603,0.0483831653701131,0.0483831653701131,0.408900335731992,0.457132086450916,0.38214409813827,0.428193893610887,0.542867913549084,0.591099664268008,0.571806106389114,0.61785590186173,0.501333333333333,0.498666666666667
"15",14,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0994793929598312,0.900520607040169,0.106618084491933,0.893381915508067,0.0145439345658236,0.0145439345658236,0.0220567918193833,0.0220567918193834,0.0709732812108169,0.872014495291154,0.0633867725259413,0.850150603542076,0.127985504708846,0.929026718789183,0.149849396457924,0.936613227474059,0.0693333333333333,0.930666666666667,0.49630688588264,0.50369311411736,0.479412213968535,0.520587786031465,0.0336451947117923,0.0336451947117923,0.0635646262079162,0.0635646262079162,0.430362304247528,0.437748532482247,0.354825546601019,0.39600111866395,0.562251467517753,0.569637695752472,0.60399888133605,0.645174453398981,0.501333333333333,0.498666666666667
"16",15,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0819142003992003,0.9180857996008,0.083686664396878,0.916313335603122,0.0132826654644385,0.0132826654644384,0.0253811897250423,0.0253811897250423,0.0558801760889009,0.8920517752905,0.033939532535795,0.866566203742039,0.1079482247095,0.944119823911099,0.133433796257961,0.966060467464205,0.0693333333333333,0.930666666666667,0.541790202384634,0.458209797615366,0.525205520824569,0.474794479175431,0.0339223912120108,0.0339223912120108,0.0537502421882073,0.0537502421882074,0.475302315609093,0.391721910839825,0.419855046135682,0.369444004486545,0.608278089160175,0.524697684390907,0.630555995513455,0.580144953864318,0.501333333333333,0.498666666666667
"17",16,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0610711565544607,0.938928843445539,0.0570485256531784,0.942951474346822,0.0100921652662553,0.0100921652662553,0.0118453523376242,0.0118453523376242,0.0412905126326003,0.919148199523679,0.033831635071435,0.919734583765078,0.0808518004763211,0.9587094873674,0.0802654162349217,0.966168364928565,0.0693333333333333,0.930666666666667,0.53410711375141,0.46589288624859,0.540271607554766,0.459728392445235,0.033943717794156,0.033943717794156,0.0590215590385223,0.0590215590385223,0.467577426874864,0.399363199372044,0.424589351839262,0.344046136729731,0.600636800627956,0.532422573125136,0.655953863270269,0.575410648160738,0.501333333333333,0.498666666666667
"18",17,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0675564923542899,0.93244350764571,0.0698289024909803,0.93017109750902,0.0146933741800625,0.0146933741800625,0.0188268752146571,0.0188268752146571,0.0387574789613675,0.903644494252788,0.0329282270702523,0.893270422088292,0.0963555057472124,0.961242521038633,0.106729577911708,0.967071772929748,0.0693333333333333,0.930666666666667,0.565337519983185,0.434662480016815,0.567337618454632,0.432662381545368,0.0331884276553746,0.0331884276553746,0.0592570863343917,0.0592570863343917,0.500288201778651,0.369613161812281,0.451193729239224,0.31651849232996,0.630386838187719,0.499711798221349,0.68348150767004,0.548806270760775,0.501333333333333,0.498666666666667
"19",18,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.125408277593935,0.874591722406065,0.126352545865383,0.873647454134616,0.0238514044636785,0.0238514044636785,0.0232975161023847,0.0232975161023847,0.0786595248451255,0.827842969657255,0.0806894143047095,0.827984322573942,0.172157030342745,0.921340475154874,0.172015677426057,0.91931058569529,0.0693333333333333,0.930666666666667,0.542529672292598,0.457470327707402,0.546478873239437,0.453521126760563,0.0340749002722679,0.0340749002722678,0.0479656852636337,0.0479656852636337,0.475742867758953,0.390683523173757,0.452466130122715,0.359508383643841,0.609316476826243,0.524257132241047,0.640491616356159,0.547533869877285,0.501333333333333,0.498666666666667
"20",19,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0559534597986407,0.944046540201359,0.0571087450817041,0.942891254918296,0.0096693366965725,0.00966933669657251,0.0127519195631142,0.0127519195631142,0.0370015598733586,0.925094640276077,0.0321149827380002,0.917897492574592,0.0749053597239228,0.962998440126641,0.0821025074254079,0.967885017262,0.0693333333333333,0.930666666666667,0.542371719649344,0.457628280350656,0.533557436941012,0.466442563058988,0.0337454982254865,0.0337454982254865,0.0606410261525759,0.0606410261525759,0.47623054312739,0.391487103828703,0.414701025681963,0.347586151799939,0.608512896171297,0.52376945687261,0.652413848200061,0.585298974318037,0.501333333333333,0.498666666666667
"21",20,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0700918961715887,0.929908103828411,0.0803469323381132,0.919653067661887,0.0110284100373665,0.0110284100373665,0.0160279283224793,0.0160279283224793,0.0484762124983504,0.908292420155173,0.0489321928260538,0.888238328149827,0.091707579844827,0.95152378750165,0.111761671850173,0.951067807173946,0.0693333333333333,0.930666666666667,0.481935472513906,0.518064527486095,0.505159651094854,0.494840348905146,0.0339907464373006,0.0339907464373006,0.0681357322409504,0.0681357322409504,0.415313609496796,0.451442664468985,0.371613615902591,0.361294313712883,0.548557335531015,0.584686390503204,0.638705686287117,0.628386384097409,0.501333333333333,0.498666666666667
"22",21,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0776134272578337,0.922386572742166,0.084530583342619,0.915469416657381,0.0161133849144876,0.0161133849144877,0.0160433927736448,0.0160433927736448,0.0460311928254379,0.89080433830977,0.0530855335062752,0.884024366821037,0.109195661690229,0.953968807174562,0.115975633178963,0.946914466493725,0.0693333333333333,0.930666666666667,0.522509416117451,0.477490583882549,0.536701340251833,0.463298659748166,0.0335567782135685,0.0335567782135685,0.0608408826306827,0.0608408826306827,0.456738130818856,0.411719298583955,0.417453210295695,0.344050529792028,0.588280701416045,0.543261869181144,0.655949470207972,0.582546789704305,0.501333333333333,0.498666666666667
"23",22,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0500243182551823,0.949975681744818,0.0637151371350568,0.936284862864943,0.00973263255933124,0.00973263255933121,0.0203610375112857,0.0203610375112857,0.0309483584388931,0.930899721928529,0.0238075036129369,0.896377229342823,0.0691002780714715,0.969051641561107,0.103622770657177,0.976192496387063,0.0693333333333333,0.930666666666667,0.478177896649552,0.521822103350448,0.485881358085136,0.514118641914864,0.0341404620517828,0.0341404620517828,0.0581969912832608,0.0581969912832608,0.411262591028058,0.454906797728954,0.371815255169945,0.400052538999672,0.545093202271046,0.588737408971942,0.599947461000328,0.628184744830055,0.501333333333333,0.498666666666667
