"","sim_i","t","out","in"
"1",1,1,127,1
"2",1,1,2387,1
"3",1,1,66,2
"4",1,1,1898,2
"5",1,1,302,3
"6",1,1,1029,3
"7",1,1,1434,3
"8",1,1,518,4
"9",1,1,945,4
"10",1,1,1441,4
"11",1,1,1717,4
"12",1,1,2898,4
"13",1,1,285,5
"14",1,1,1569,5
"15",1,1,2519,5
"16",1,1,2048,6
"17",1,1,2069,6
"18",1,1,2664,6
"19",1,1,157,7
"20",1,1,417,7
"21",1,1,577,7
"22",1,1,664,7
"23",1,1,1762,7
"24",1,1,2066,7
"25",1,1,2312,7
"26",1,1,2841,7
"27",1,1,2926,7
"28",1,1,151,8
"29",1,1,365,8
"30",1,1,737,8
"31",1,1,2144,8
"32",1,1,2170,8
"33",1,1,964,9
"34",1,1,1404,9
"35",1,1,2445,9
"36",1,1,2512,9
"37",1,1,33,10
"38",1,1,195,10
"39",1,1,722,10
"40",1,1,2162,10
"41",1,1,2211,10
"42",1,1,2755,10
"43",1,1,295,11
"44",1,1,314,11
"45",1,1,901,11
"46",1,1,1381,11
"47",1,1,1542,11
"48",1,1,2019,11
"49",1,1,2961,11
"50",1,1,741,12
"51",1,1,1973,12
"52",1,1,2568,12
"53",1,1,1042,13
"54",1,1,2333,13
"55",1,1,2705,13
"56",1,1,2816,13
"57",1,1,638,14
"58",1,1,736,14
"59",1,1,2210,14
"60",1,1,2721,14
"61",1,1,2798,14
"62",1,1,803,15
"63",1,1,1940,15
"64",1,1,2660,15
"65",1,1,1006,16
"66",1,1,1486,16
"67",1,1,2039,16
"68",1,1,2058,16
"69",1,1,2355,16
"70",1,1,2753,16
"71",1,1,742,17
"72",1,1,745,17
"73",1,1,2559,17
"74",1,1,1902,18
"75",1,1,2255,18
"76",1,1,2633,18
"77",1,1,2979,18
"78",1,1,101,19
"79",1,1,1009,19
"80",1,1,1689,19
"81",1,1,2388,19
"82",1,1,2594,19
"83",1,1,85,20
"84",1,1,999,20
"85",1,1,1340,20
"86",1,1,1558,20
"87",1,1,1853,20
"88",1,1,1942,20
"89",1,1,2115,20
"90",1,1,2267,20
"91",1,1,2810,20
"92",1,1,2776,21
"93",1,1,72,22
"94",1,1,1896,22
"95",1,1,2360,22
"96",1,1,106,23
"97",1,1,174,23
"98",1,1,459,23
"99",1,1,164,24
"100",1,1,1565,24
"101",1,1,2940,24
"102",1,1,28,25
"103",1,1,115,25
"104",1,1,723,25
"105",1,1,1036,25
"106",1,1,1329,25
"107",1,1,2595,25
"108",1,1,2787,25
"109",1,1,594,26
"110",1,1,1189,26
"111",1,1,357,27
"112",1,1,812,27
"113",1,1,2962,28
"114",1,1,319,29
"115",1,1,626,29
"116",1,1,838,29
"117",1,1,1505,29
"118",1,1,1907,29
"119",1,1,2663,29
"120",1,1,2991,30
"121",1,1,337,31
"122",1,1,2676,31
"123",1,1,2728,31
"124",1,1,554,32
"125",1,1,1508,32
"126",1,1,2121,32
"127",1,1,831,34
"128",1,1,1429,34
"129",1,1,1912,34
"130",1,1,144,35
"131",1,1,901,35
"132",1,1,412,36
"133",1,1,664,36
"134",1,1,1270,36
"135",1,1,2550,36
"136",1,1,45,37
"137",1,1,647,37
"138",1,1,1433,37
"139",1,1,1455,37
"140",1,1,1532,37
"141",1,1,2686,37
"142",1,1,2723,37
"143",1,1,2026,38
"144",1,1,121,39
"145",1,1,849,39
"146",1,1,2903,39
"147",1,1,1313,40
"148",1,1,1390,40
"149",1,1,2176,40
"150",1,1,289,41
"151",1,1,902,41
"152",1,1,980,41
"153",1,1,1795,41
"154",1,1,1902,41
"155",1,1,486,42
"156",1,1,1268,42
"157",1,1,145,43
"158",1,1,229,43
"159",1,1,561,43
"160",1,1,1124,43
"161",1,1,1139,43
"162",1,1,2818,43
"163",1,1,603,44
"164",1,1,751,44
"165",1,1,1218,44
"166",1,1,1730,44
"167",1,1,1911,44
"168",1,1,2758,44
"169",1,1,767,45
"170",1,1,831,45
"171",1,1,1013,45
"172",1,1,1594,45
"173",1,1,2984,45
"174",1,1,610,46
"175",1,1,660,46
"176",1,1,821,46
"177",1,1,1258,47
"178",1,1,1971,47
"179",1,1,2355,47
"180",1,1,2864,47
"181",1,1,522,48
"182",1,1,1396,49
"183",1,1,1757,49
"184",1,1,2072,49
"185",1,1,2733,49
"186",1,1,110,50
"187",1,1,2390,52
"188",1,1,2441,52
"189",1,1,2738,52
"190",1,1,2012,53
"191",1,1,2356,53
"192",1,1,2810,53
"193",1,1,215,54
"194",1,1,305,54
"195",1,1,2243,54
"196",1,1,1508,55
"197",1,1,1816,55
"198",1,1,298,56
"199",1,1,670,56
"200",1,1,748,56
"201",1,1,2495,56
"202",1,1,2504,56
"203",1,1,158,57
"204",1,1,1380,57
"205",1,1,212,58
"206",1,1,619,58
"207",1,1,1592,58
"208",1,1,1951,58
"209",1,1,2116,58
"210",1,1,2343,58
"211",1,1,2539,58
"212",1,1,2993,58
"213",1,1,404,59
"214",1,1,808,59
"215",1,1,824,59
"216",1,1,2449,59
"217",1,1,2494,59
"218",1,1,202,60
"219",1,1,431,60
"220",1,1,637,60
"221",1,1,754,60
"222",1,1,828,60
"223",1,1,1000,60
"224",1,1,1934,60
"225",1,1,2225,60
"226",1,1,914,61
"227",1,1,1598,61
"228",1,1,2584,61
"229",1,1,2092,62
"230",1,1,443,63
"231",1,1,656,64
"232",1,1,688,64
"233",1,1,1126,64
"234",1,1,1410,64
"235",1,1,2702,64
"236",1,1,2974,64
"237",1,1,156,65
"238",1,1,312,65
"239",1,1,1433,65
"240",1,1,1615,65
"241",1,1,2147,65
"242",1,1,2548,65
"243",1,1,2904,65
"244",1,1,168,66
"245",1,1,636,66
"246",1,1,897,66
"247",1,1,611,67
"248",1,1,681,68
"249",1,1,2019,68
"250",1,1,2234,68
"251",1,1,831,69
"252",1,1,1997,69
"253",1,1,1998,69
"254",1,1,2537,69
"255",1,1,710,70
"256",1,1,807,70
"257",1,1,1504,70
"258",1,1,2140,70
"259",1,1,2196,70
"260",1,1,3000,70
"261",1,1,680,71
"262",1,1,1840,71
"263",1,1,1932,71
"264",1,1,2938,71
"265",1,1,369,72
"266",1,1,500,72
"267",1,1,2209,72
"268",1,1,590,73
"269",1,1,1240,73
"270",1,1,1297,73
"271",1,1,1857,73
"272",1,1,1976,73
"273",1,1,184,74
"274",1,1,925,74
"275",1,1,937,74
"276",1,1,1463,74
"277",1,1,2145,74
"278",1,1,2415,74
"279",1,1,290,75
"280",1,1,873,75
"281",1,1,2149,75
"282",1,1,309,76
"283",1,1,412,76
"284",1,1,1143,76
"285",1,1,1465,76
"286",1,1,688,77
"287",1,1,723,77
"288",1,1,1189,77
"289",1,1,1372,77
"290",1,1,1705,77
"291",1,1,1850,77
"292",1,1,2873,77
"293",1,1,2910,77
"294",1,1,2865,78
"295",1,1,157,79
"296",1,1,1382,79
"297",1,1,201,80
"298",1,1,572,80
"299",1,1,737,80
"300",1,1,2908,80
"301",1,1,2995,80
"302",1,1,260,81
"303",1,1,506,82
"304",1,1,2585,83
"305",1,1,2660,83
"306",1,1,270,84
"307",1,1,532,84
"308",1,1,2545,84
"309",1,1,434,85
"310",1,1,2101,85
"311",1,1,167,86
"312",1,1,538,86
"313",1,1,1646,86
"314",1,1,1879,86
"315",1,1,2154,86
"316",1,1,948,87
"317",1,1,1246,87
"318",1,1,2213,87
"319",1,1,2889,87
"320",1,1,304,88
"321",1,1,1522,88
"322",1,1,1906,88
"323",1,1,2109,88
"324",1,1,349,89
"325",1,1,722,89
"326",1,1,1625,89
"327",1,1,1815,89
"328",1,1,1941,90
"329",1,1,2113,90
"330",1,1,2416,90
"331",1,1,314,91
"332",1,1,1095,91
"333",1,1,2704,91
"334",1,1,2916,91
"335",1,1,2945,91
"336",1,1,2516,92
"337",1,1,1148,93
"338",1,1,1775,93
"339",1,1,2552,93
"340",1,1,1257,94
"341",1,1,1909,94
"342",1,1,2360,94
"343",1,1,328,95
"344",1,1,424,95
"345",1,1,626,95
"346",1,1,2542,95
"347",1,1,371,96
"348",1,1,659,96
"349",1,1,1140,96
"350",1,1,1988,96
"351",1,1,963,97
"352",1,1,728,98
"353",1,1,2429,98
"354",1,1,277,99
"355",1,1,1731,99
"356",1,1,2466,99
"357",1,1,1175,100
"358",1,1,456,101
"359",1,1,2409,101
"360",1,1,267,102
"361",1,1,858,102
"362",1,1,1092,102
"363",1,1,1207,102
"364",1,1,1219,102
"365",1,1,1920,102
"366",1,1,2649,102
"367",1,1,2756,102
"368",1,1,2941,102
"369",1,1,2970,102
"370",1,1,2981,102
"371",1,1,399,103
"372",1,1,825,103
"373",1,1,1379,103
"374",1,1,930,104
"375",1,1,1932,104
"376",1,1,1952,104
"377",1,1,2762,104
"378",1,1,922,105
"379",1,1,1109,105
"380",1,1,1215,105
"381",1,1,2168,105
"382",1,1,280,106
"383",1,1,737,106
"384",1,1,1336,106
"385",1,1,1697,106
"386",1,1,2782,106
"387",1,1,1709,107
"388",1,1,2188,107
"389",1,1,2328,107
"390",1,1,2891,107
"391",1,1,865,108
"392",1,1,974,108
"393",1,1,1125,108
"394",1,1,1316,108
"395",1,1,215,109
"396",1,1,2810,109
"397",1,1,205,110
"398",1,1,874,110
"399",1,1,1149,110
"400",1,1,1963,110
"401",1,1,215,111
"402",1,1,326,111
"403",1,1,859,111
"404",1,1,1006,111
"405",1,1,1349,111
"406",1,1,1787,111
"407",1,1,555,112
"408",1,1,764,112
"409",1,1,820,112
"410",1,1,1088,112
"411",1,1,1522,112
"412",1,1,2053,112
"413",1,1,2422,112
"414",1,1,2664,112
"415",1,1,600,113
"416",1,1,667,113
"417",1,1,1490,113
"418",1,1,1587,113
"419",1,1,2333,113
"420",1,1,261,114
"421",1,1,443,114
"422",1,1,471,114
"423",1,1,711,115
"424",1,1,971,115
"425",1,1,1389,115
"426",1,1,2884,116
"427",1,1,2970,116
"428",1,1,2173,117
"429",1,1,2679,117
"430",1,1,1183,118
"431",1,1,2932,118
"432",1,1,1228,119
"433",1,1,1234,119
"434",1,1,1558,119
"435",1,1,1587,119
"436",1,1,2506,119
"437",1,1,2673,119
"438",1,1,2908,119
"439",1,1,2981,119
"440",1,1,164,120
"441",1,1,2743,120
"442",1,1,659,121
"443",1,1,887,121
"444",1,1,1036,121
"445",1,1,2567,121
"446",1,1,255,122
"447",1,1,487,122
"448",1,1,278,123
"449",1,1,577,123
"450",1,1,842,123
"451",1,1,1076,123
"452",1,1,2756,123
"453",1,1,627,124
"454",1,1,887,124
"455",1,1,1487,124
"456",1,1,1598,124
"457",1,1,1385,125
"458",1,1,1703,125
"459",1,1,2099,125
"460",1,1,2333,125
"461",1,1,929,126
"462",1,1,1847,126
"463",1,1,2485,126
"464",1,1,2609,126
"465",1,1,274,127
"466",1,1,750,127
"467",1,1,1507,127
"468",1,1,1583,127
"469",1,1,1962,127
"470",1,1,2969,127
"471",1,1,693,128
"472",1,1,1190,128
"473",1,1,1473,128
"474",1,1,2422,128
"475",1,1,884,129
"476",1,1,1514,129
"477",1,1,1895,129
"478",1,1,1018,130
"479",1,1,1098,130
"480",1,1,2058,131
"481",1,1,2468,131
"482",1,1,817,132
"483",1,1,1299,132
"484",1,1,1715,132
"485",1,1,1984,132
"486",1,1,2295,132
"487",1,1,2717,132
"488",1,1,2882,132
"489",1,1,724,134
"490",1,1,2260,134
"491",1,1,2902,134
"492",1,1,925,135
"493",1,1,932,135
"494",1,1,1119,135
"495",1,1,2345,135
"496",1,1,2492,136
"497",1,1,350,137
"498",1,1,1521,137
"499",1,1,2317,137
"500",1,1,2928,137
"501",1,1,357,138
"502",1,1,639,139
"503",1,1,1057,139
"504",1,1,1822,139
"505",1,1,2566,139
"506",1,1,2820,139
"507",1,1,815,140
"508",1,1,2136,140
"509",1,1,2449,140
"510",1,1,2461,141
"511",1,1,2891,141
"512",1,1,1586,142
"513",1,1,1130,143
"514",1,1,2979,143
"515",1,1,2286,144
"516",1,1,2379,144
"517",1,1,2944,144
"518",1,1,633,145
"519",1,1,1033,145
"520",1,1,1126,145
"521",1,1,2235,145
"522",1,1,2249,145
"523",1,1,2282,145
"524",1,1,2311,145
"525",1,1,2643,145
"526",1,1,1201,146
"527",1,1,1395,146
"528",1,1,1468,146
"529",1,1,2390,147
"530",1,1,2732,147
"531",1,1,1683,148
"532",1,1,1957,148
"533",1,1,1983,148
"534",1,1,2481,148
"535",1,1,497,149
"536",1,1,1318,149
"537",1,1,1955,149
"538",1,1,465,150
"539",1,1,1372,150
"540",1,1,1581,150
"541",1,1,1031,151
"542",1,1,1798,151
"543",1,1,1953,151
"544",1,1,2072,152
"545",1,1,2362,152
"546",1,1,2789,152
"547",1,1,1373,153
"548",1,1,1900,153
"549",1,1,1094,154
"550",1,1,1074,155
"551",1,1,2571,155
"552",1,1,2903,155
"553",1,1,206,156
"554",1,1,431,156
"555",1,1,1909,156
"556",1,1,2465,156
"557",1,1,817,157
"558",1,1,874,158
"559",1,1,942,159
"560",1,1,1114,159
"561",1,1,2000,159
"562",1,1,2666,159
"563",1,1,916,160
"564",1,1,2519,160
"565",1,1,569,161
"566",1,1,740,161
"567",1,1,751,161
"568",1,1,828,161
"569",1,1,1575,161
"570",1,1,581,162
"571",1,1,1164,162
"572",1,1,2419,162
"573",1,1,2858,162
"574",1,1,857,163
"575",1,1,1589,163
"576",1,1,2129,163
"577",1,1,2479,163
"578",1,1,2565,163
"579",1,1,2905,163
"580",1,1,492,164
"581",1,1,866,164
"582",1,1,884,164
"583",1,1,1930,165
"584",1,1,2014,165
"585",1,1,2856,165
"586",1,1,715,166
"587",1,1,1123,166
"588",1,1,1128,166
"589",1,1,2460,166
"590",1,1,420,167
"591",1,1,2866,167
"592",1,1,302,168
"593",1,1,973,168
"594",1,1,985,168
"595",1,1,1038,168
"596",1,1,1299,168
"597",1,1,1856,168
"598",1,1,2635,168
