"","sim_i","t","out","in"
"1",1,1,659,1
"2",1,1,2043,1
"3",1,1,2365,1
"4",1,1,110,2
"5",1,1,1046,2
"6",1,1,1737,2
"7",1,1,1376,3
"8",1,1,1475,3
"9",1,1,1879,3
"10",1,1,374,4
"11",1,1,826,4
"12",1,1,1322,4
"13",1,1,1754,4
"14",1,1,1966,4
"15",1,1,2137,4
"16",1,1,2401,4
"17",1,1,23,5
"18",1,1,953,5
"19",1,1,1408,5
"20",1,1,1776,5
"21",1,1,1854,5
"22",1,1,1879,5
"23",1,1,2291,5
"24",1,1,2657,5
"25",1,1,148,6
"26",1,1,1676,6
"27",1,1,1937,6
"28",1,1,2357,6
"29",1,1,2529,6
"30",1,1,2742,6
"31",1,1,390,7
"32",1,1,564,7
"33",1,1,982,7
"34",1,1,1069,7
"35",1,1,1467,7
"36",1,1,1524,7
"37",1,1,1684,7
"38",1,1,1899,7
"39",1,1,2211,7
"40",1,1,126,8
"41",1,1,625,8
"42",1,1,1588,8
"43",1,1,2250,8
"44",1,1,858,9
"45",1,1,1115,9
"46",1,1,1575,9
"47",1,1,1815,9
"48",1,1,2128,9
"49",1,1,2485,9
"50",1,1,589,10
"51",1,1,624,10
"52",1,1,944,10
"53",1,1,1476,10
"54",1,1,1580,10
"55",1,1,1943,10
"56",1,1,2314,10
"57",1,1,2599,10
"58",1,1,2647,10
"59",1,1,2847,10
"60",1,1,199,11
"61",1,1,1212,11
"62",1,1,1381,11
"63",1,1,1475,11
"64",1,1,1642,11
"65",1,1,650,12
"66",1,1,1344,12
"67",1,1,2482,12
"68",1,1,2841,12
"69",1,1,1267,13
"70",1,1,1493,13
"71",1,1,1514,13
"72",1,1,2048,13
"73",1,1,140,14
"74",1,1,254,14
"75",1,1,2799,14
"76",1,1,89,15
"77",1,1,574,15
"78",1,1,2053,15
"79",1,1,2378,15
"80",1,1,2443,15
"81",1,1,2638,15
"82",1,1,677,16
"83",1,1,1094,16
"84",1,1,1126,16
"85",1,1,1404,16
"86",1,1,1668,16
"87",1,1,2110,16
"88",1,1,2399,16
"89",1,1,2470,16
"90",1,1,1202,17
"91",1,1,1591,17
"92",1,1,2040,17
"93",1,1,2083,17
"94",1,1,300,18
"95",1,1,1033,18
"96",1,1,1259,18
"97",1,1,1598,18
"98",1,1,1894,18
"99",1,1,2007,18
"100",1,1,225,19
"101",1,1,794,19
"102",1,1,1051,19
"103",1,1,1171,19
"104",1,1,1422,19
"105",1,1,2134,19
"106",1,1,2854,19
"107",1,1,2920,19
"108",1,1,127,20
"109",1,1,356,20
"110",1,1,1437,20
"111",1,1,2566,20
"112",1,1,2720,20
"113",1,1,2949,20
"114",1,1,1033,21
"115",1,1,1523,21
"116",1,1,2262,21
"117",1,1,2505,21
"118",1,1,2758,21
"119",1,1,2940,21
"120",1,1,657,22
"121",1,1,1560,22
"122",1,1,2078,22
"123",1,1,841,23
"124",1,1,912,23
"125",1,1,960,23
"126",1,1,1102,23
"127",1,1,1239,23
"128",1,1,1616,23
"129",1,1,1921,23
"130",1,1,2010,23
"131",1,1,2821,23
"132",1,1,2934,23
"133",1,1,898,24
"134",1,1,1023,24
"135",1,1,1074,24
"136",1,1,1130,24
"137",1,1,1362,24
"138",1,1,1566,24
"139",1,1,1973,24
"140",1,1,2098,24
"141",1,1,2133,24
"142",1,1,2446,24
"143",1,1,2470,24
"144",1,1,2994,24
"145",1,1,705,25
"146",1,1,977,25
"147",1,1,1867,25
"148",1,1,2219,25
"149",1,1,2253,25
"150",1,1,2635,25
"151",1,1,920,26
"152",1,1,1266,26
"153",1,1,1274,26
"154",1,1,1519,26
"155",1,1,2500,26
"156",1,1,156,27
"157",1,1,409,27
"158",1,1,719,27
"159",1,1,1136,27
"160",1,1,1529,27
"161",1,1,2227,27
"162",1,1,2313,27
"163",1,1,2385,27
"164",1,1,2710,27
"165",1,1,2838,27
"166",1,1,371,28
"167",1,1,1229,28
"168",1,1,1324,28
"169",1,1,1688,28
"170",1,1,2387,28
"171",1,1,2954,28
"172",1,1,229,29
"173",1,1,345,29
"174",1,1,43,30
"175",1,1,388,30
"176",1,1,916,30
"177",1,1,2651,30
"178",1,1,620,31
