id,degree,blk,testatus
1,10,0,i
2,9,1,s
3,5,0,i
4,12,1,s
5,4,1,s
6,5,0,i
7,9,0,i
8,10,1,i
9,4,1,s
10,4,1,i
11,5,1,i
12,4,1,s
13,5,1,i
14,7,0,s
15,5,1,s
16,5,1,i
17,9,1,i
18,6,0,s
19,10,1,s
20,6,0,s
21,8,0,s
22,7,0,i
23,6,0,s
24,5,1,i
25,5,0,s
26,11,0,s
27,7,0,s
28,5,1,s
29,9,1,s
30,7,1,i
31,6,0,s
32,7,1,i
33,5,1,i
34,6,1,i
35,3,1,s
36,6,0,s
37,2,0,s
38,11,0,i
39,6,0,s
40,6,1,i
41,7,1,s
42,6,0,s
43,6,1,i
44,6,1,s
45,10,0,i
46,7,0,s
47,3,0,s
48,7,0,s
49,5,1,s
50,10,1,i
51,4,1,s
52,8,0,i
53,9,0,i
54,5,1,s
55,2,0,s
56,8,1,s
57,8,0,s
58,5,1,s
59,5,0,s
60,6,1,i
61,6,0,s
62,3,0,s
63,5,1,s
64,5,0,s
65,2,1,s
66,3,1,s
67,6,1,s
68,13,0,i
69,9,1,s
70,10,1,s
71,11,0,s
72,4,0,i
73,3,1,i
74,3,0,s
75,3,0,s
76,3,1,s
77,9,1,s
78,3,0,s
79,9,0,s
80,5,1,s
81,5,1,i
82,7,0,s
83,6,0,s
84,7,1,i
85,4,1,i
86,6,0,s
87,6,1,s
88,4,1,s
89,7,0,s
90,6,1,s
91,4,0,s
92,5,1,s
93,4,1,s
94,8,1,s
95,1,1,s
96,8,0,s
97,4,0,s
98,9,1,i
99,3,0,s
100,3,0,s
101,7,0,s
102,6,0,s
103,4,0,i
104,12,0,i
105,4,0,s
106,6,0,i
107,9,1,i
108,7,1,i
109,6,0,i
110,7,0,i
111,9,1,i
112,8,0,i
113,9,1,s
114,5,0,s
115,4,0,s
116,7,1,s
117,13,0,i
118,6,1,s
119,4,1,i
120,11,0,s
121,5,0,s
122,7,0,i
123,5,0,s
124,8,0,i
125,8,1,s
126,10,1,i
127,9,0,s
128,4,0,s
129,12,1,s
130,7,0,s
131,5,0,i
132,4,1,s
133,5,0,s
134,6,1,s
135,7,0,s
136,3,0,i
137,5,0,s
138,7,1,i
139,9,1,s
140,6,1,i
141,5,0,s
142,6,0,i
143,9,1,s
144,6,0,s
145,7,1,s
146,8,0,s
147,6,0,s
148,11,1,s
149,3,1,i
150,8,0,s
151,11,1,s
152,6,0,s
153,4,0,s
154,4,0,s
155,6,1,s
156,4,0,s
157,5,0,s
158,7,1,s
159,6,0,s
160,6,1,i
161,9,1,s
162,8,0,s
163,7,0,s
164,6,0,s
165,11,1,s
166,6,1,i
167,6,1,i
168,8,0,s
169,10,0,s
170,5,0,s
171,7,0,s
172,14,0,s
173,7,1,s
174,11,1,s
175,2,1,s
176,3,1,s
177,5,0,i
178,6,1,s
179,9,0,i
180,10,1,s
181,3,1,s
182,7,0,i
183,3,0,s
184,6,0,s
185,9,1,s
186,6,1,i
187,7,1,i
188,8,1,i
189,7,1,s
190,9,0,i
191,7,0,s
192,2,1,s
193,5,0,s
194,5,1,s
195,5,1,s
196,6,1,s
197,7,0,s
198,5,0,s
199,6,1,i
200,7,1,s
201,8,1,i
202,7,0,s
203,8,0,s
204,5,0,s
205,3,0,s
206,9,0,s
207,5,1,s
208,6,0,s
209,2,1,s
210,8,1,s
211,5,1,s
212,5,1,s
213,7,0,i
214,5,0,s
215,4,0,s
216,7,0,s
217,6,0,s
218,3,1,i
219,3,0,s
220,3,1,s
221,9,1,s
